col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,_RAJ2000_1,_DEJ2000_1,Group,Gal,RAJ2000_1,DEJ2000_1,zmemb_1,gmemb_1,FUV_1,NUV_1,Simbad_1,Separation_1,Group_1,Gal_1,ID,ra_1,dec_1,type_1,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g_1,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r_1,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i_1,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z_1,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,brickid,brickname,objid,type_2,ra_2,dec_2,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g_2,mag_r_2,mag_i_2,mag_z_2,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000_2,_DEJ2000_2,Group_2,Gal_2,RAJ2000_2,DEJ2000_2,zmemb_2,gmemb_2,FUV_2,NUV_2,Simbad_2,Separation_2,Separation_2a,Separation
1237648720151511345,6381963739594231963,278,51900,87,167.51669,-1.004932,0.1098,1.05,10.126,0.078,0.669,0.035,1.305,0.146,0.171,0.042,0.102,0.03,0,1,3,2,1,167.5169583,-1.00475,97,2,11 10 04.07,-01 00 17.1,0.109852,,20.0003,19.0302,Simbad,1.1670151244919116,97,2,391,167.5168502117463,-1.004677110111772,EXP,0.574185303565978,784.4078,0.0028,774.8491,0.0019,4.9786,0.0106,17.975,0.0018,1.4321,0.0080,0.5077,0.0008,55.4309,0.0789,784.4078,0.0028,774.8491,0.0019,4.8736,0.0071,17.6582,0.0012,1.4060,0.0049,0.5077,0.0008,55.4309,0.0789,784.4078,0.0028,774.8491,0.0019,4.7734,0.0079,17.3338,0.0014,1.3810,0.0050,0.5077,0.0008,55.4309,0.0789,784.4078,0.0028,774.8491,0.0019,4.6650,0.0125,17.3093,0.0022,1.3540,0.0085,0.5077,0.0008,55.4309,0.0789,325278,1676m010,391,EXP,167.5168502117463,-1.004677110111772,0.037206035,4.384323,5.5599747,5.2908816,4.533846,1.1402005,1.31659,1.0861177,1.1228145,1.0,0.0,3.681527,280.40057,-0.47609255,5756.203,0.4195744,6383.8433,20.895243,20.637318,20.69118,20.858833,21.112875,,16.409658,12.971799,0.25792503,-0.053861618,-0.22151566,-0.16765404,167.5169583,-1.00475,97,2,11 10 04.07,-01 00 17.1,0.109852,,20.0003,19.0302,Simbad,0.4692778376917035,0.0,0.0
1237648720152035469,6381963749257908697,279,51984,201,168.64726,-0.867553,0.0692,0.56,9.833,0.075,0.408,0.06,1.432,0.195,0.322,0.089,0.218,0.069,0,1,3,2,1,168.6475417,-0.8678056,273,5,11 14 35.41,-00 52 04.1,0.069293,,19.6415,18.8591,Simbad,1.3620349273567411,273,5,3416,168.6477687319171,-0.8678292086364374,SER,0.799594529715566,502.4512,0.0051,477.8328,0.0033,10.1880,0.0198,17.4823,0.0016,1.3054,0.0043,0.5525,0.0006,73.5156,0.0745,502.4512,0.0051,477.8328,0.0033,10.0116,0.0134,17.0709,0.0012,1.4697,0.0029,0.5525,0.0006,73.5156,0.0745,502.4512,0.0051,477.8328,0.0033,9.8433,0.0201,16.918,0.0018,1.6264,0.0044,0.5525,0.0006,73.5156,0.0745,502.4512,0.0051,477.8328,0.0033,9.6612,0.0334,16.8136,0.0026,1.7960,0.0073,0.5525,0.0006,73.5156,0.0745,326722,1686m007,3416,SER,168.6477687319171,-0.8678292086364374,0.04094188,1.9424065,2.4364119,2.4546669,2.377462,1.2621216,1.2745372,1.0344094,1.1944529,0.5,37.30143,0.4399169,4201.4937,0.5348543,275.61166,0.1764331,417.72116,21.77915,21.533123,21.525019,21.559715,21.123346,21.944735,,16.308256,0.246027,0.008104324,-0.026592255,-0.03469658,168.6475417,-0.8678056,273,5,11 14 35.41,-00 52 04.1,0.069293,,19.6415,18.8591,Simbad,0.8216288086615432,0.0,0.0
1237648720152035343,6381963749257908751,279,51984,209,168.61437,-0.849992,0.069,0.91,9.562,0.087,0.124,0.088,1.046,0.222,0.221,0.058,0.15,0.041,0,1,3,0,1,168.6144167,-0.8500278,273,2,11 14 27.46,-00 51 00.1,0.06907,,19.4818,19.1495,Simbad,0.21182107657250715,273,2,2632,168.6142807388433,-0.85006471540606,SER,0.799594529715566,955.3378,0.0173,718.8332,0.0091,19.5155,0.0813,17.929,0.0034,1.2593,0.0068,0.4584,0.0008,85.0878,0.1012,955.3378,0.0173,718.8332,0.0091,20.0826,0.0690,17.5594,0.003,1.4198,0.0055,0.4584,0.0008,85.0878,0.1012,955.3378,0.0173,718.8332,0.0091,20.6237,0.1172,17.4039,0.0051,1.5731,0.0092,0.4584,0.0008,85.0878,0.1012,955.3378,0.0173,718.8332,0.0091,21.2094,0.1879,17.2960,0.0070,1.7389,0.0149,0.4584,0.0008,85.0878,0.1012,326722,1686m007,2632,SER,168.6142807388433,-0.85006471540606,0.04003812,102.07505,140.43492,168.65225,174.77542,1.3744202,1.344262,1.0344094,1.2102443,1.9375174,57009.266,9.488462,7318.465,-0.45140037,1189008.1,-0.018090831,481427.0,17.477701,17.131311,16.93252,16.893799,17.696766,18.22084,16.671509,,0.34638977,0.1987915,0.23751259,0.038721085,168.6144167,-0.8500278,273,2,11 14 27.46,-00 51 00.1,0.06907,,19.4818,19.1495,Simbad,0.5071289065651596,0.0,0.0
1237648720152035454,6381963749257908783,279,51984,217,168.63298,-0.847092,0.0689,0.36,10.871,0.026,0.471,0.085,1.745,0.259,0.607,0.1,0.469,0.09,0,1,3,7,1,168.6330833,-0.8470556,273,3,11 14 31.94,-00 50 49.4,0.068843,,19.4781,18.7316,Simbad,0.3942537136265746,273,3,5607,168.6329932854441,-0.8471000904260012,DUP,0.799594529715566,698.9057,0.0018,759.1334,0.0014,14.1380,0.0189,16.7366,0.001,1.9048,0.0034,0.4347,0.0002,53.8071,0.0219,698.9057,0.0018,759.1334,0.0014,13.2103,0.0127,16.0157,7.0E-4,2.0137,0.0022,0.4347,0.0002,53.8071,0.0219,698.9057,0.0018,759.1334,0.0014,12.3252,0.0127,15.6928,8.0E-4,2.1176,0.0024,0.4347,0.0002,53.8071,0.0219,698.9057,0.0018,759.1334,0.0014,11.3671,0.0191,15.5010,0.0010,2.2301,0.0038,0.4347,0.0002,53.8071,0.0219,326722,1686m007,5607,DUP,168.6329932854441,-0.8471000904260012,0.041349933,0.0,0.0,0.0,0.0,1.3744202,1.3353752,1.0344094,1.2303872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,168.6330833,-0.8470556,273,3,11 14 31.94,-00 50 49.4,0.068843,,19.4781,18.7316,Simbad,0.3614415665500739,0.0,0.0
1237648720690348091,6382069219696052133,281,51614,168,171.98052,-0.472531,0.0621,0.14,9.862,0.049,0.047,0.086,1.603,0.241,0.344,0.095,0.233,0.076,0,1,3,1,1,171.9805,-0.4723056,104,4,11 27 55.32,-00 28 20.3,0.062177,,20.1101,19.7354,Simbad,0.8146278421333463,104,4,5631,171.9805246572288,-0.4725503499350716,SER,0.700779935142612,459.635,0.0035,640.7663,0.0053,9.2900,0.0142,17.7577,0.0014,0.8781,0.0034,0.5766,0.0006,-24.8242,0.0772,459.635,0.0035,640.7663,0.0053,9.2112,0.0088,17.2162,0.001,0.9982,0.0020,0.5766,0.0006,-24.8242,0.0772,459.635,0.0035,640.7663,0.0053,9.1360,0.0125,16.958,0.0014,1.1128,0.0031,0.5766,0.0006,-24.8242,0.0772,459.635,0.0035,640.7663,0.0053,9.0546,0.0214,16.8095,0.0020,1.2369,0.0053,0.5766,0.0006,-24.8242,0.0772,328175,1718m005,5631,SER,171.9805246572288,-0.4725503499350716,0.031901795,77.27675,130.05664,160.80202,186.17828,1.3491942,1.4949719,1.1809242,1.4792776,1.0301135,108612.22,2.3890235,291671.38,0.17555505,1995388.9,-0.20582344,2169215.0,17.779879,17.214668,16.984272,16.825178,17.132063,17.589727,15.902564,15.416692,0.56521034,0.23039627,0.38949013,0.15909386,171.9805,-0.4723056,104,4,11 27 55.32,-00 28 20.3,0.062177,,20.1101,19.7354,Simbad,0.8855595233451241,0.0,0.0
1237648720690348171,6382069219696052087,281,51614,167,171.96344,-0.470135,0.0615,0.53,10.976,0.04,0.851,0.11,2.724,0.298,1.023,0.151,0.781,0.138,0,1,3,2,1,171.9636667,-0.4697222,104,3,11 27 51.28,-00 28 11.0,0.06133,,18.8185,18.1929,Simbad,1.695417593655269,104,3,6171,171.9634450570674,-0.4701187427720763,DUP,0.700779935142612,694.9511,0.0028,673.2446,0.0059,30.2631,0.0163,16.0936,6.0E-4,0.6173,0.0010,0.2564,0.0001,25.7601,0.0087,694.9511,0.0028,673.2446,0.0059,28.8457,0.0111,15.3472,4.0E-4,0.8134,0.0006,0.2564,0.0001,25.7601,0.0087,694.9511,0.0028,673.2446,0.0059,27.4933,0.0129,15.0068,6.0E-4,1.0006,0.0009,0.2564,0.0001,25.7601,0.0087,694.9511,0.0028,673.2446,0.0059,26.0294,0.0204,14.7762,0.0006,1.2031,0.0015,0.2564,0.0001,25.7601,0.0087,328175,1718m005,6171,DUP,171.9634450570674,-0.4701187427720763,0.03183118,0.0,0.0,0.0,0.0,1.4198918,1.6266752,1.2091407,1.4792776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,171.9636667,-0.4697222,104,3,11 27 51.28,-00 28 11.0,0.06133,,18.8185,18.1929,Simbad,1.635400617401458,0.0,0.0
1237649919507759243,6377389699281982219,430,51877,320,27.189482,13.716748,0.0448,2.65,9.974,0.059,0.416,0.068,1.503,0.169,0.424,0.102,0.302,0.083,0,1,3,2,1,27.18925,13.7167778,38,3,01 48 45.42,+13 43 00.4,0.04482,,18.0277,17.7645,Simbad,0.8184414274487842,38,3,3986,27.18947930893261,13.71669923697014,SER,0.493801264590391,652.3808,0.0021,812.7271,0.0022,13.2634,0.0093,16.2658,6.0E-4,1.4937,0.0014,0.9294,0.0003,25.9998,0.2007,652.3808,0.0021,812.7271,0.0022,13.8491,0.0079,15.7782,5.0E-4,1.6196,0.0011,0.9294,0.0003,25.9998,0.2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.3808,0.0021,812.7271,0.0022,15.0130,0.0208,15.4166,0.0010,1.8696,0.0026,0.9294,0.0003,25.9998,0.2007,409003,0271p137,3986,SER,27.18947930893261,13.71669923697014,0.05580897,330.3353,503.54352,0.0,665.64703,1.6009893,1.5488137,0.0,1.4708109,1.8937149,503462.0,3.9421704,420294.62,0.023056332,9447306.0,0.032066032,1.1456827E7,16.202612,15.744907,Infinity,15.44189,15.892302,16.323284,14.378682,13.78292,0.45770454,Infinity,0.30301762,Infinity,27.18925,13.7167778,38,3,01 48 45.42,+13 43 00.4,0.04482,,18.0277,17.7645,Simbad,0.850379014148929,0.0,0.0
1237649919507759327,6377389699281982217,430,51877,310,27.181439,13.687562,0.0447,0.12,9.602,0.039,-0.614,0.067,1.238,0.22,0.174,0.051,0.11,0.037,0,1,3,1,1,27.1813333,13.6874444,38,1,01 48 43.52,+13 41 14.8,0.044701,,20.0119,19.7959,Simbad,0.5620691911104069,38,1,3811,27.18138553326402,13.68754653128461,SER,0.493801264590391,759.9412,0.0148,411.9353,0.0115,18.4208,0.0356,17.8188,0.002,0.7438,0.0025,0.7609,0.0008,-63.4853,0.2045,759.9412,0.0148,411.9353,0.0115,18.4436,0.0296,17.2594,0.0016,0.8443,0.0019,0.7609,0.0008,-63.4853,0.2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.9412,0.0148,411.9353,0.0115,18.4889,0.0713,16.8690,0.0036,1.0440,0.0053,0.7609,0.0008,-63.4853,0.2045,409003,0271p137,3811,SER,27.18138553326402,13.68754653128461,0.054501202,76.34902,127.75607,0.0,183.40207,1.6927885,1.5433705,0.0,1.4202677,0.9063109,80078.52,5.042021,30991.734,-0.11304199,891265.7,-0.10142636,799118.7,17.792992,17.234047,Infinity,16.84149,17.594353,18.248384,19.063875,,0.5589447,Infinity,0.39255714,Infinity,27.1813333,13.6874444,38,1,01 48 43.52,+13 41 14.8,0.044701,,20.0119,19.7959,Simbad,0.4105633830522788,0.0,0.0
1237649919507759334,6377389699281982138,429,51820,111,27.184334,13.699445,0.0445,1.01,10.565,0.048,0.589,0.1,2.357,0.232,0.803,0.135,0.599,0.116,0,1,3,2,1,27.18425,13.6996111,38,2,01 48 44.22,+13 41 58.6,0.044567,,18.6938,18.0365,Simbad,0.6662378438368048,38,2,3875,27.18433339919904,13.69942507557517,SER,0.493801264590391,720.8121,0.0015,575.0908,0.0013,18.8583,0.0197,16.1504,7.0E-4,2.0540,0.0026,0.7323,0.0003,55.3353,0.0465,720.8121,0.0015,575.0908,0.0013,19.1795,0.0147,15.4419,5.0E-4,2.5647,0.0019,0.7323,0.0003,55.3353,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.8121,0.0015,575.0908,0.0013,19.8179,0.0395,14.8974,0.0011,3.5795,0.0052,0.7323,0.0003,55.3353,0.0465,409003,0271p137,3875,SER,27.18433339919904,13.69942507557517,0.05502789,567.6677,1081.0908,0.0,1794.4487,1.6927885,1.5488137,0.0,1.4708109,5.061882,199921.11,13.8336,75316.79,-0.07689444,7183191.5,0.17170417,1.1375369E7,15.614764,14.915344,Infinity,14.365172,15.110683,15.373167,13.303244,13.615013,0.69942,Infinity,0.55017185,Infinity,27.18425,13.6996111,38,2,01 48 44.22,+13 41 58.6,0.044567,,18.6938,18.0365,Simbad,0.7304576009350875,0.0,0.0
1237651754538893392,6381928476838988129,506,52022,535,161.06945,2.787761,0.022,0.28,10.019,0.022,-0.575,0.035,1.165,0.126,0.137,0.023,0.086,0.018,0,1,3,7,1,161.0696667,2.7880833,91,1,10 44 16.72,+02 47 17.1,0.022068,,18.7937,18.1974,Simbad,1.3976398366627756,91,1,1461,161.0694624321164,2.787771575071178,SER,0.805506152439315,823.935,0.001,556.7263,8.0E-4,14.5551,0.0109,15.7063,5.0E-4,2.2223,0.0021,0.8218,0.0002,50.6748,0.0549,823.935,0.001,556.7263,8.0E-4,14.0642,0.0063,15.0736,3.0E-4,2.5248,0.0011,0.8218,0.0002,50.6748,0.0549,823.935,0.001,556.7263,8.0E-4,13.5959,0.0091,14.7827,4.0E-4,2.8134,0.0018,0.8218,0.0002,50.6748,0.0549,823.935,0.001,556.7263,8.0E-4,13.0889,0.0162,14.6035,0.0007,3.1258,0.0032,0.8218,0.0002,50.6748,0.0549,346852,1611p027,1461,SER,161.0694624321164,2.787771575071178,0.037806675,503.0313,902.6676,1186.0015,1396.8788,1.6405295,1.261455,1.5940684,1.1883435,2.802125,432608.16,3.511116,1096679.5,-0.013046716,1.958946E7,0.098543614,3.1935888E7,15.746013,15.11118,14.814787,14.637103,15.103173,15.645315,14.774739,14.010119,0.6348324,0.2963934,0.47407722,0.17768383,161.0696667,2.7880833,91,1,10 44 16.72,+02 47 17.1,0.022068,,18.7937,18.1974,Simbad,1.3412069784718186,0.0,0.0
1237651754538958936,6381928476838988121,506,52022,531,161.08863,2.79326,0.0219,0.43,10.268,0.031,-0.165,0.09,1.934,0.229,0.848,0.131,0.685,0.121,0,1,3,2,1,161.0893333,2.7936389,91,4,10 44 21.44,+02 47 37.1,0.021862,,18.4175,18.0141,Simbad,2.8732900504435435,91,4,1951,161.0886590441903,2.793372537284227,SER,0.805506152439315,560.2088,0.0054,633.471,0.0038,46.6176,0.0129,15.6801,3.0E-4,0.5345,0.0005,0.1932,0.0000,-54.6122,0.0037,560.2088,0.0054,633.471,0.0038,43.4413,0.0086,14.9446,2.0E-4,0.7029,0.0003,0.1932,0.0000,-54.6122,0.0037,560.2088,0.0054,633.471,0.0038,40.4107,0.0104,14.614,3.0E-4,0.8636,0.0005,0.1932,0.0000,-54.6122,0.0037,560.2088,0.0054,633.471,0.0038,37.1300,0.0169,14.3363,0.0004,1.0376,0.0008,0.1932,0.0000,-54.6122,0.0037,346852,1611p027,1951,SER,161.0886590441903,2.793372537284227,0.037751343,512.48267,1050.6989,1549.0005,1994.16,1.6405295,1.2663321,1.5940684,1.1883435,0.9159134,3012363.8,11.263324,277985.47,-0.22520585,8.8946944E7,-0.6440371,1.4639254E8,15.725802,14.946304,14.524871,14.2506,14.079074,14.443084,12.443726,11.845937,0.7794981,0.42143345,0.69570446,0.274271,161.0893333,2.7936389,91,4,10 44 21.44,+02 47 37.1,0.021862,,18.4175,18.0141,Simbad,2.607180928896081,0.0,0.0
1237651822715732029,6382772935055118841,4775,55708,42,230.49849,3.559763,0.0777,19.05,10.42,0.034,1.002,0.036,2.752,0.198,0.554,0.054,0.363,0.041,0,1,3,2,0,230.498125,3.5595556,275,4,15 21 59.55,+03 33 34.4,0.0839,,19.011,18.0621,Simbad,1.5091094857947627,275,4,7946,230.4984891198247,3.55975626439335,DUP,1.01651957359663,651.5514,5.0E-4,682.7442,4.0E-4,2.1852,0.0020,15.8371,5.0E-4,7.1913,0.0158,0.7755,0.0004,-67.7386,0.0629,651.5514,5.0E-4,682.7442,4.0E-4,2.4540,0.0012,15.3479,3.0E-4,7.3089,0.0090,0.7755,0.0004,-67.7386,0.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.5514,5.0E-4,682.7442,4.0E-4,2.9880,0.0046,15.0435,0.0009,7.5425,0.0254,0.7755,0.0004,-67.7386,0.0629,351446,2304p035,7946,DUP,230.4984891198247,3.55975626439335,0.047952753,0.0,0.0,0.0,0.0,1.5796742,1.3371679,0.0,1.4262034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,230.498125,3.5595556,275,4,15 21 59.55,+03 33 34.4,0.0839,,19.011,18.0621,Simbad,1.494491565150092,0.0,0.0
1237651822715732167,6382772935055118897,592,52025,419,230.48592,3.56918,0.0856,0.11,10.293,0.07,0.646,0.069,1.96,0.227,0.347,0.096,0.223,0.072,0,1,3,2,1,230.4860417,3.569,275,1,15 21 56.65,+03 34 08.4,0.085591,,19.7602,18.8499,Simbad,0.7817347820121298,275,1,5497,230.4859506655617,3.56910841033321,SER,1.01651957359663,823.6277,0.0022,811.4277,0.0029,10.3065,0.0095,17.2287,9.0E-4,1.0466,0.0019,0.6833,0.0004,31.1309,0.0611,823.6277,0.0022,811.4277,0.0029,10.1800,0.0068,16.7135,6.0E-4,1.1508,0.0012,0.6833,0.0004,31.1309,0.0611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.6277,0.0022,811.4277,0.0029,9.9288,0.0193,16.3129,0.0016,1.3577,0.0039,0.6833,0.0004,31.1309,0.0611,351446,2304p035,5497,SER,230.4859506655617,3.56910841033321,0.047476187,125.44277,201.22777,0.0,294.0561,1.5796742,1.3565089,0.0,1.4262034,1.0927929,370650.12,2.6428883,831039.1,0.09002586,6317698.0,0.17264111,9307813.0,17.253885,16.74078,Infinity,16.328924,16.525301,16.927456,14.87265,13.978315,0.5131054,Infinity,0.4118557,Infinity,230.4860417,3.569,275,1,15 21 56.65,+03 34 08.4,0.085591,,19.7602,18.8499,Simbad,0.5092181115987487,0.0,0.0
1237651822715732211,6382772935055118872,592,52025,413,230.50848,3.56517,0.0853,8.68,10.181,0.055,0.405,0.067,2.684,0.464,0.697,0.091,0.492,0.077,0,1,3,2,1,230.508875,3.5654722,275,6,15 22 02.13,+03 33 55.7,0.085411,,19.7754,19.5434,Simbad,1.788248924864433,275,6,6202,230.5090262939551,3.565289470827528,PSF,1.01651957359663,513.2675,0.0038,757.6325,0.002,10.7068,0.0112,17.564,9.0E-4,1.0174,0.0024,0.4277,0.0002,68.222,0.0285,513.2675,0.0038,757.6325,0.002,11.0163,0.0073,16.8839,6.0E-4,1.1227,0.0012,0.4277,0.0002,68.222,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.2675,0.0038,757.6325,0.002,11.6312,0.0221,16.3441,0.0015,1.3320,0.0041,0.4277,0.0002,68.222,0.0285,351446,2304p035,6202,PSF,230.5090262939551,3.565289470827528,0.048119005,4.0365024,4.629535,0.0,2.3290594,1.5796742,1.3371679,0.0,1.4262034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.984987,20.836157,Infinity,21.582048,18.919931,18.863886,16.209595,12.612662,0.14883041,Infinity,-0.7458916,Infinity,230.508875,3.5654722,275,6,15 22 02.13,+03 33 55.7,0.085411,,19.7754,19.5434,Simbad,0.8533692724090883,0.0,0.0
1237652901825937430,6380310082695988426,655,52162,322,9.413301,-9.046804,0.0772,1.84,10.415,0.038,0.292,0.081,0.97,0.226,0.487,0.121,0.404,0.104,0,1,3,2,1,9.4132917,-9.0465556,14,1,00 37 39.19,-09 02 47.6,0.077266,,18.8397,18.909,Simbad,0.8948510347891258,14,1,1410,9.413276734868823,-9.046817280354563,REX,0.534268261272064,854.2617,0.0046,822.1948,0.0044,13.1023,0.0141,17.1853,0.001,0.9640,0.0018,0.9456,0.0006,73.2998,0.4664,854.2617,0.0046,822.1948,0.0044,12.7876,0.0096,16.5841,7.0E-4,1.0310,0.0012,0.9456,0.0006,73.2998,0.4664,854.2617,0.0046,822.1948,0.0044,12.4872,0.0111,16.3156,0.001,1.0949,0.0015,0.9456,0.0006,73.2998,0.4664,854.2617,0.0046,822.1948,0.0044,12.1622,0.0176,16.1553,0.0011,1.1641,0.0024,0.9456,0.0006,73.2998,0.4664,278747,0094m090,1410,REX,9.413276734868823,-9.046817280354563,0.035117216,127.33453,225.82289,295.6194,346.85437,1.3626305,1.2939789,1.2051785,1.556511,1.0,0.0,3.139772,362204.1,0.0,0.0,0.0,0.0,17.237635,16.61558,16.323168,16.149632,16.360336,16.981625,15.316439,14.393671,0.62205505,0.2924118,0.4659481,0.1735363,9.4132917,-9.0465556,14,1,00 37 39.19,-09 02 47.6,0.077266,,18.8397,18.909,Simbad,0.943550495260575,0.0,0.0
1237652901825937433,6380310082695988332,655,52162,371,9.432746,-9.065414,0.0764,2.56,9.709,0.047,0.003,0.046,0.942,0.226,0.159,0.057,0.104,0.043,0,1,3,1,1,9.4325417,-9.0648611,14,3,00 37 43.81,-09 03 53.5,0.076528,,19.6591,18.8842,Simbad,2.118809572595542,14,3,1863,9.43272662799252,-9.065429631438676,SER,0.534268261272064,590.2579,0.0062,566.3903,0.0075,13.4100,0.0273,17.795,0.0018,1.0977,0.0034,0.7968,0.0010,-27.5958,0.225,590.2579,0.0062,566.3903,0.0075,13.1060,0.0211,17.3671,0.0017,1.1970,0.0026,0.7968,0.0010,-27.5958,0.225,590.2579,0.0062,566.3903,0.0075,12.8160,0.0316,17.251,0.0026,1.2918,0.0042,0.7968,0.0010,-27.5958,0.225,590.2579,0.0062,566.3903,0.0075,12.5020,0.0502,17.1946,0.0034,1.3944,0.0068,0.7968,0.0010,-27.5958,0.225,278747,0094m090,1863,SER,9.43272662799252,-9.065429631438676,0.034714714,90.04063,135.27621,163.1927,175.19695,1.3635443,1.158328,1.2051785,1.5700473,1.5019045,161875.31,4.3187327,56001.973,0.06573012,1138582.8,-0.10373464,1271582.1,17.613903,17.171946,16.968248,16.891184,17.27142,18.006147,16.644493,,0.44195747,0.2036972,0.28076172,0.077064514,9.4325417,-9.0648611,14,3,00 37 43.81,-09 03 53.5,0.076528,,19.6591,18.8842,Simbad,2.149707702729177,0.0,0.0
1237653651846529108,6377389699281982312,429,51820,120,27.192348,13.726519,0.0634,0.4,10.221,0.068,0.526,0.075,1.871,0.179,0.439,0.096,0.298,0.076,0,1,3,2,1,27.1923333,13.7265278,38,4,01 48 46.16,+13 43 35.5,0.063404,,19.1426,18.6771,Simbad,0.06038595586907212,38,4,4053,27.19234414037269,13.72650684187296,SER,0.493801264590391,613.7099,0.0037,947.3599,0.0031,12.3448,0.0096,16.8625,7.0E-4,0.9800,0.0014,0.8121,0.0003,59.8437,0.1069,613.7099,0.0037,947.3599,0.0031,12.5584,0.0076,16.3286,6.0E-4,1.0674,0.0009,0.8121,0.0003,59.8437,0.1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.7099,0.0037,947.3599,0.0031,12.9829,0.0177,15.9313,0.0011,1.2411,0.0023,0.8121,0.0003,59.8437,0.1069,409003,0271p137,4053,SER,27.19234414037269,13.72650684187296,0.056262165,180.33551,290.48642,0.0,409.70367,1.6011028,1.4624246,0.0,1.4783189,1.1280683,250269.06,3.305203,1246796.6,-0.05578024,4212918.5,0.093722954,7022601.5,16.859797,16.342186,Infinity,15.968825,16.165224,16.5036,14.042886,11.980422,0.51761055,Infinity,0.37336063,Infinity,27.1923333,13.7265278,38,4,01 48 46.16,+13 43 35.5,0.063404,,19.1426,18.6771,Simbad,0.0844382363188162,0.0,0.0
1237655126087893170,6378797082755466674,4838,55686,440,195.73524,5.517238,0.0693,0.44,10.842,0.063,0.732,0.135,2.943,0.411,1.385,0.165,1.119,0.153,0,1,3,2,0,195.7352917,5.5175278,126,4,13 02 56.47,+05 31 03.1,0.069331,,19.7426,19.3619,Simbad,1.0596006705983223,126,4,6273,195.7352775796902,5.517250211273024,DUP,0.725608276312048,654.8443,0.0051,609.5,0.0021,18.4237,0.0123,16.8523,7.0E-4,0.6990,0.0014,0.3697,0.0002,82.5985,0.016,654.8443,0.0051,609.5,0.0021,17.8563,0.0082,16.0413,6.0E-4,0.8229,0.0009,0.3697,0.0002,82.5985,0.016,654.8443,0.0051,609.5,0.0021,17.3149,0.0096,15.6794,5.0E-4,0.9411,0.0011,0.3697,0.0002,82.5985,0.016,654.8443,0.0051,609.5,0.0021,16.7289,0.0153,15.4144,0.0008,1.0690,0.0018,0.3697,0.0002,82.5985,0.016,362801,1956p055,6273,DUP,195.7352775796902,5.517250211273024,0.03768405,0.0,0.0,0.0,0.0,1.6440597,1.3733445,1.2706479,1.139105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,195.7352917,5.5175278,126,4,13 02 56.47,+05 31 03.1,0.069331,,19.7426,19.3619,Simbad,1.000599527998792,0.0,0.0
