brickid,brickname,objid,type,ra,dec,flux_g,flux_r,flux_i,flux_z,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z
324635,0068m010,3793,SER,6.833780025832464,-0.9637309929704686,1.1823351,1.4622989,1.4111308,1.6772766,8279.503,763.3732,223.19778,99.81217
329683,1888m002,5322,SER,188.8342125734443,-0.1785686860385555,210.38594,318.6781,388.0534,412.74365,38.264565,232.91452,29.132774,2.3216715
399749,1770p120,1455,REX,177.0009139184381,12.11349759077128,140.75168,223.29721,269.90402,306.4434,24.533766,6.3716455,5.106646,1.7818227
332454,1616p002,5864,SER,161.6432058719108,0.1701366615668688,94.320595,154.81175,194.43994,217.03395,36.13808,29.508522,9.128829,2.7733445
326913,2163m007,9485,SER,216.4201246765878,-0.6606177425810071,73.393326,112.18647,137.91318,149.06805,19.083773,7.888162,5.1965675,4.588872
327602,0286m005,2294,SER,28.54964618119424,-0.5960614650941389,55.036713,89.31482,111.3195,122.9073,128.59361,60.239193,25.230394,9.812475
335564,2191p007,12605,EXP,219.2328246269533,0.8504420354798797,61.676132,114.00407,151.42114,180.28609,279.76074,159.43283,6.1167746,48.176617
493630,1308p295,104,REX,130.7035249096913,29.39647352125858,41.64189,71.70817,89.0022,103.76268,124.28237,38.774593,7.061539,10.183222
384066,1520p092,4658,REX,152.1302047108937,9.239626401760251,197.39897,281.16226,300.9476,338.21118,40.489117,22.035324,36.743206,11.566633
384066,1520p092,4670,SER,152.1308906872243,9.239943383184404,6.5035954,11.25091,14.565687,14.487848,114.49013,55.089996,67.380165,16.255093
358315,1507p047,6106,SER,150.7384630064506,4.710408029454844,79.43619,115.5416,140.96399,150.43561,869.90594,68.43037,123.03123,5.220433
338205,1593p012,3564,SER,159.3249647297841,1.162009581202486,132.08775,211.07542,261.59573,286.39694,117.74584,18.799343,4.734964,1.1583384
345561,1983p025,2639,SER,198.3680537185144,2.550506911718969,100.5974,163.33363,200.87956,224.6693,12.004072,4.121925,1.2558362,0.72258973
332665,2143p002,9841,SER,214.4680034506608,0.3629621334331088,55.16067,91.25593,113.25488,127.67447,78.44496,30.579597,9.238082,10.257456
332665,2143p002,9851,REX,214.4684063722954,0.3621625432426062,0.50577646,0.41200033,0.14650498,0.037626207,1220.1233,609.53925,213.16333,163.8234
367266,2369p062,3927,EXP,236.9805377187047,6.28385862785692,84.343636,130.62737,164.61568,184.5865,43.2055,21.79327,11.121726,4.517419
334198,2376p005,6356,SER,237.7192717398735,0.4013153694991512,80.98965,158.3002,210.52687,258.58435,171.0311,151.23903,2.0220342,3.819186
361354,1926p052,2937,SER,192.6081249068301,5.307346334943642,91.44088,134.51912,153.66115,173.80261,89.258286,65.18334,9.787378,5.0800395
354329,2321p040,3687,DEV,232.1807607943607,4.123295415760765,1.5964664,1.4748935,0.81148833,0.9713593,518.62054,601.30865,58.26079,57.23847
354329,2321p040,3672,SER,232.1804143662985,4.124011061593166,61.52173,96.847244,113.17985,129.32256,72.657326,65.4081,9.275032,7.626631
333992,1861p005,13850,SER,186.2432801499457,0.4073483539036002,143.1576,241.18437,313.13806,364.15448,115.09605,75.234024,12.112703,1.2028077
333111,3258p002,11264,EXP,325.9976412461338,0.1904866871422914,48.511356,81.52406,101.8848,115.56363,160.4957,56.524605,14.152911,10.779376
287424,0399m075,3127,SER,39.85588726059532,-7.539740944720758,93.78254,137.50085,167.2137,177.438,30.020008,15.181323,5.594541,1.6728513
361282,1746p052,2320,SER,174.5884248980859,5.1529145249426,84.87445,136.15556,170.73206,190.14455,64.68521,24.50892,18.767464,6.911996
331908,0251p002,8132,SER,25.11173926382535,0.2551294452047521,81.22367,102.51126,101.93221,109.71143,1424.3229,362.73645,111.01472,62.943398
331908,0251p002,8148,PSF,25.11200886187242,0.2549869420747082,2.5272868,1.6903864,0.87182355,0.41066575,12077.039,4481.716,1932.4014,965.4364
475717,1204p260,5118,SER,120.4883660606737,25.91317818957911,74.76855,110.64991,133.88571,140.77597,93.19606,20.844587,12.505995,5.2811046
331235,2168p000,4628,SER,216.8190524221541,-0.0905782820792959,16.393871,24.68356,32.037476,28.051609,101.40519,66.23791,4.5496287,19.869967
331235,2168p000,4607,SER,216.8187776199979,-0.0900602506699186,110.23826,178.46883,217.6005,256.58347,429.04092,277.74588,26.410976,117.20349
328760,3181m005,824,SER,318.0119737469154,-0.4832955367482259,134.56474,211.9649,264.0729,291.37524,139.01201,60.311157,15.088552,7.302777
336663,1338p010,5144,SER,133.9031171319676,0.920732685750836,56.51697,92.12025,111.72236,131.20413,289.77664,459.5012,25.205357,21.628828
364169,1791p057,53,SER,178.997849038646,5.815711012321887,47.069275,82.93267,108.86819,128.10892,47.040993,14.136114,18.165903,4.7611184
281533,3538m087,329,EXP,353.6946675652052,-8.682524721541185,66.146126,104.81364,130.4665,143.77132,29.826555,7.301445,11.442046,3.7881107
336661,1333p010,5593,SER,133.3855760772787,1.01409401453202,61.840847,102.64433,131.95786,151.73572,80.50595,103.58851,2.3390763,3.1958623
349773,1716p032,229,SER,171.4904383764577,3.194915664109566,83.788506,133.42368,162.24915,184.22797,185.28305,135.97644,72.97888,30.550093
376938,1513p080,5295,SER,151.5006996639931,8.094860411527616,23.658901,20.826897,24.139753,25.71838,63.747547,22.58277,57.822353,24.970924
376938,1513p080,5298,SER,151.500773003905,8.094960650488014,148.61926,250.3258,282.4574,330.0551,27.81978,9.10883,21.4028,7.786927
352597,1585p037,2665,SER,158.5782648551235,3.845368631945524,72.169785,155.81567,222.01418,279.7738,55.828754,24.483614,16.8498,3.1366556
316685,1793m025,677,SER,179.2581222926466,-2.481488685853698,195.92068,382.30505,536.84436,669.64636,230.26474,144.42511,3.0784876,2.5346284
467899,1238p245,2310,SER,123.860334706454,24.47965402983164,107.3745,146.62914,174.93338,178.8323,28.102123,10.496447,4.0772953,1.6661773
385436,1388p095,1828,SER,138.8144043885293,9.546279766520446,63.72208,105.99774,125.84777,148.00232,82.65954,31.035309,27.891912,7.5895443
334868,0451p007,1692,SER,45.04851992075568,0.7789294302367356,107.5592,178.39595,222.23375,261.3498,95.98142,37.304504,7.1548195,6.105792
319769,2303m020,5977,SER,230.4973452121614,-1.931525909740341,40.330822,82.08958,113.97554,144.1528,211.84888,79.02603,20.428217,12.051986
319769,2303m020,5972,EXP,230.4970987993062,-1.930803570712696,1.057171,1.6325574,2.4682794,2.8441348,1589.0422,518.3265,190.47203,104.77696
339853,2113p015,6495,SER,211.3868266383375,1.410109729600059,105.50661,175.63855,218.54349,240.69585,38.815662,19.746698,9.553481,6.250186
369787,1507p067,3702,SER,150.6314389257714,6.834863187288123,116.05788,166.17046,203.24869,217.85355,436.09937,14.191516,84.5906,3.6353981
372533,1217p072,4475,DEV,121.7646340505509,7.167618740212108,97.03203,151.92961,188.47046,206.63487,26.178986,8.709964,2.2875524,2.6467187
342626,1846p020,796,SER,184.5283051795489,1.883141349534697,69.23186,94.09819,102.97487,112.54794,204.24799,71.98302,11.312219,15.65801
342626,1846p020,805,SER,184.5286072144433,1.882965153712967,11.915291,14.347718,15.36727,16.3308,462.21533,183.35005,29.09806,42.186188
333913,1663p005,6432,DUP,166.458336859459,0.4029708085336955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333913,1663p005,5359,SER,166.458310041822,0.4030990326890401,234.13402,370.8322,445.88303,463.18655,13.169176,13.201552,10.097445,7.981652
331613,3113p000,4555,SER,311.363168657346,-0.1110743040130817,72.42395,110.09386,130.1268,146.0777,61.309963,50.15835,10.977614,4.106253
396889,1676p115,6291,SER,167.726513141841,11.38018532276512,113.50978,168.24692,205.81331,220.64702,31.671211,6.9947042,6.3689866,2.1076589
277237,3472m095,1137,SER,347.1347572536692,-9.577353975375958,153.38873,241.8476,301.1864,332.13953,14.103492,3.9487472,2.4233663,0.60656756
280027,3330m090,733,EXP,332.9834720924295,-8.976489810299515,0.6002604,1.3301141,1.9501064,2.7906685,294.06793,80.971,25.552631,20.776585
280027,3330m090,735,SER,332.983528301951,-8.977414481198771,51.8593,77.41294,89.71215,100.6503,209.17506,68.73925,33.54651,36.57453
345641,2183p025,7895,SER,218.381677622538,2.422343467617171,201.70598,335.99802,426.54077,482.92728,355.99228,166.90239,0.075743824,17.804861
328774,3216m005,7269,SER,321.6634360128012,-0.6156131529228929,66.68905,109.0872,132.73143,151.75696,73.088196,42.16769,10.829645,6.532389
328774,3216m005,7287,SER,321.6637734960661,-0.6148998606222609,0.8078409,1.1587175,1.2953316,1.2484659,1428.3867,902.16125,249.59535,166.79205
326264,0541m007,5142,SER,54.21472664730536,-0.6833357779487338,3.638216,4.2172914,4.357332,4.001341,431.19925,181.59691,74.65662,55.170376
326264,0541m007,5162,SER,54.2152696625069,-0.6825776399248525,114.80222,189.2061,238.47273,280.08975,99.98852,34.99982,17.657452,12.856851
326264,0541m007,5157,SER,54.21517298890162,-0.6821084771227813,4.4719343,6.830823,6.7056246,7.3044252,509.03836,200.91113,107.23438,85.095345
334679,3578p005,7150,REX,357.9190891824454,0.3981950261851355,83.74557,135.86533,165.06071,190.99333,301.2115,127.57151,39.3803,29.613281
333414,0416p005,5979,SER,41.6435223163913,0.4289530857378014,114.19234,211.17168,278.29517,332.0564,125.8008,58.926044,21.326176,9.034942
328329,2103m005,4211,SER,210.4188144885458,-0.3955563260292894,224.41599,351.77615,434.06326,496.71725,7.3145766,3.3704123,0.9601514,0.31534684
328329,2103m005,4200,EXP,210.4184970388182,-0.3953766379710612,6.7753873,10.825471,11.827046,12.70892,185.01886,82.87629,36.675568,11.737777
328329,2103m005,4239,SER,210.4195801815064,-0.3957142475229687,2.8230345,3.3556066,2.9038446,2.7446594,466.45447,209.9078,97.20954,29.0676
352567,1510p037,3096,SER,151.0204958397083,3.86345071292101,79.27377,148.02962,199.94604,242.18086,377.08484,20.219383,117.57696,14.897454
338286,1796p012,3604,SER,179.6320863498061,1.131469844809404,2.9862406,3.207013,2.6184597,2.1875038,511.90027,169.35847,21.624332,37.67066
338286,1796p012,3630,REX,179.6329041760612,1.131899119260183,135.23343,197.72437,230.92256,260.0692,57.26482,14.308801,2.2008927,3.4233701
382644,1523p090,4034,EXP,152.3661222802255,8.914674978551334,172.22217,294.8996,379.8918,437.87354,30.342113,11.032413,7.78325,1.5562252
324752,0361m010,5713,SER,36.13905709876146,-0.962757171657224,137.92969,217.82068,270.20688,296.24356,44.910046,22.885033,6.4325204,2.716062
358500,1971p047,3197,SER,197.1840718098365,4.738338698787566,87.67321,134.03004,149.8511,170.23753,65.61583,33.556263,22.937714,11.88007
333232,3561p002,9217,SER,356.169101126553,0.1773462136456004,116.0762,186.93967,230.60402,250.64182,206.60359,23.104797,6.759765,3.110197
399703,1653p120,4230,SER,165.3675007031136,11.95528941717799,67.261826,101.70315,127.21783,141.1925,46.89328,10.343875,8.534674,2.539567
279999,3259m090,5525,DEV,326.1173785173729,-8.91480170320526,2.1728883,2.6654816,3.043223,3.5567539,284.97272,47.27814,23.207193,10.298359
279999,3259m090,5541,SER,326.1181971116016,-8.91480414665255,62.50869,92.7047,105.52505,117.94712,73.301476,12.145884,5.3507133,2.6937146
372699,1635p072,90,SER,163.3881303723138,7.21850500151086,45.30995,79.88657,102.50804,121.96377,73.7087,51.098244,53.60235,6.436201
386134,3155p095,4950,SER,315.5669475462765,9.58800116290942,55.01086,94.75746,129.18207,157.46423,61.81056,65.973915,1.0595084,0.860107
386134,3155p095,4958,PSF,315.5671499227711,9.588425428589623,0.11055611,1.078672,4.0742955,7.1150165,1138.3232,1155.2687,35.373096,33.718636
377007,1687p080,78,SER,168.6580091317641,7.993746004889332,69.970474,92.466324,104.10701,109.66481,62.49483,24.072433,14.223882,3.9172347
377007,1687p080,98,EXP,168.6586562103177,7.994135811271757,6.043826,6.401751,6.4656262,6.2545724,413.19934,146.65526,93.878296,21.92565
332437,1573p002,8096,SER,157.4440219097831,0.1455544107137691,123.24437,185.62091,226.63731,242.18797,230.75015,19.777735,11.694126,3.0120134
364108,1638p057,3200,SER,163.8025691693776,5.862539485827132,720.9683,1160.7231,1443.995,1589.9314,13.261076,7.456143,9.874586,1.8936832
391130,1428p105,2061,SER,142.7786340662191,10.47016942072074,68.09607,88.51157,100.54727,103.05597,124.64927,37.938816,13.049419,14.005516
391130,1428p105,2057,SER,142.7785009790777,10.47045293186865,5.5981812,7.819665,4.372059,8.619703,356.4095,106.1448,42.88965,35.42079
268791,0044m107,1709,SER,4.39836101792037,-10.66587181411238,49.646038,81.86013,104.18944,118.35225,64.00883,24.852093,13.735138,7.36121
351131,1515p035,7398,SER,151.5650274358219,3.448886541781568,2.4335618,1.6292212,1.7748295,1.3238956,8375.851,196.64511,1929.306,737.3415
351131,1515p035,7449,SER,151.5657359685381,3.44889171590733,74.89558,93.280754,101.62598,108.26402,1584.2814,46.646683,353.46457,177.7955
351131,1515p035,7495,SER,151.5663531339695,3.449587733632778,0.9887415,0.54291224,0.43940538,0.055998117,18603.814,368.76395,3794.332,1225.2809
284526,0293m080,7937,SER,29.44853858411151,-8.038720372141322,75.278946,115.40197,135.4893,154.14574,143.97665,95.02377,38.77794,20.1117
330547,0448p000,5110,SER,44.92786637117196,0.0280963188976771,71.60081,120.9259,149.2309,173.41806,86.03089,41.13626,6.4659243,4.91812
330547,0448p000,5111,EXP,44.92788272378095,0.0290588477198223,0.687064,0.521862,0.08811388,0.022226453,1588.8092,1035.2566,189.99124,139.73373
351193,1671p035,5189,SER,167.1906268857169,3.442843382230897,100.17771,194.62312,275.0482,344.65616,76.978195,21.13718,16.40707,4.5926256
328883,3488m005,4950,SER,348.8561242168597,-0.444363134578936,71.57067,115.07006,144.50505,161.26573,97.29862,86.08863,22.29248,8.174395
326006,3496m010,2384,SER,349.5290586994712,-1.096013617004816,101.09067,183.45018,244.16954,291.29852,539.92163,326.78778,72.996,11.012557
493644,1348p295,640,SER,134.7523025572056,29.5871635275622,67.15267,98.7968,120.07392,127.27959,62.5109,13.63061,9.599466,2.8893528
345420,1631p025,4183,SER,163.1757630969312,2.378784057485102,112.61927,166.50113,196.11586,221.8005,113.54195,56.89978,4.8753567,9.386298
328876,3471m005,7154,PSF,347.111648203089,-0.4189419299060598,6.7683225,5.133656,1.4234449,2.9691424,6633.7275,1161.9967,589.5447,418.31564
328876,3471m005,7190,SER,347.1122185674208,-0.4192407104515181,164.65509,225.92465,271.63364,282.14343,609.62933,76.014366,30.283247,19.91926
492336,1203p292,5415,SER,120.4693750794014,29.24036599192047,54.529575,103.18925,139.48865,168.79286,121.0106,33.594875,9.300821,6.5005713
348179,1328p030,8729,SER,132.9820007013021,3.116566610111685,80.61685,155.27754,206.45238,245.17339,142.23108,123.27515,8.901602,3.8792276
363947,1233p057,604,SER,123.2836843957293,5.805222354464055,77.39837,101.85995,106.32777,113.30551,114.96724,52.632492,22.90786,24.458965
389818,1697p102,1660,SER,169.6781422514812,10.2806464806671,145.59785,225.35858,263.66397,305.48407,71.52021,16.042603,31.090263,5.991187
319731,2208m020,468,SER,220.7572903191197,-1.884472789597397,55.84092,107.17126,139.3446,162.30397,156.28206,95.83549,17.405794,30.845297
341081,1583p017,5167,SER,158.3608805804969,1.839868831234044,395.34314,556.33856,672.28625,705.1516,97.88259,16.294447,8.178314,0.7992925
420045,3567p155,4962,SER,356.7612422927892,15.5952287143883,203.5659,306.96158,377.05096,407.01346,73.235535,38.879707,14.794921,8.74041
392544,1419p107,2701,SER,141.9669452829675,10.69606189794238,86.59287,147.46295,187.5184,212.76732,29.19775,6.068555,0.35247698,1.0730236
328943,0038m002,10437,EXP,3.962162091889722,-0.3676356401022088,0.68843466,0.7330507,0.72282535,0.5396127,2833.4387,1518.9076,481.3885,264.83795
328943,0038m002,10463,EXP,3.962755228716919,-0.3669805036739793,46.448368,76.93927,95.41142,108.39216,182.28676,59.192726,17.277151,9.163573
328943,0038m002,10467,EXP,3.962858038097569,-0.3677334731003447,0.65983605,0.7695486,0.800282,0.6233536,2618.899,1383.3102,438.7752,241.99585
341066,1546p017,7154,DEV,154.6846954333423,1.665287925403947,1.2772307,1.5424216,1.9728813,2.0116951,2417.0708,201.93234,27.7052,22.264145
341066,1546p017,7171,SER,154.6849668000357,1.664117510289095,2.7232347,3.3556485,2.7072425,2.8771968,4463.3955,392.41602,76.80624,67.50192
341066,1546p017,7185,SER,154.6852305836662,1.664459635764974,96.71535,138.60912,157.88715,177.45473,360.66843,35.034256,6.6380644,5.469079
341066,1546p017,7196,EXP,154.6854540838915,1.665217804898931,0.43022537,0.56879735,0.42059806,0.3233632,7317.4556,582.5321,85.60674,70.70558
470519,1237p250,1513,SER,123.6473892100972,25.06950458536609,137.92435,214.27185,249.04216,287.36063,81.35593,61.460464,19.145908,8.349728
272965,3446m102,4497,SER,344.7196272175447,-10.28747052523461,388.89438,616.753,776.6066,869.88385,8.720555,5.4148536,2.0879164,3.2802756
325256,1621m010,5118,SER,162.2042002651327,-0.987352350142538,312.8616,519.425,653.9946,732.45807,8.958428,6.8063855,1.1293902,1.2845865
351167,1605p035,235,SER,160.4798311515664,3.524174128820815,278.9573,417.76706,511.4792,549.12836,4.5062766,2.4558055,0.91100013,0.35844186
333096,3221p002,1765,SER,322.0342742962968,0.1524496706626506,317.17084,459.68304,556.04205,584.3205,49.058517,31.646725,10.691227,8.5978985
328990,0156m002,7319,SER,15.64328923152221,-0.2589635055821617,46.07502,71.85928,85.478226,96.466194,1269.5294,222.85497,109.81046,46.52199
328990,0156m002,7356,SER,15.64388531081699,-0.2583109087355246,1.0909874,3.170581,4.3676353,5.247106,2441.5112,359.60565,138.1919,50.183094
315412,2211m027,999,SER,221.0211863290696,-2.649383650364762,43.124863,92.56329,127.98782,164.36194,698.7678,334.74835,50.988644,131.44865
316777,2023m025,15866,SER,202.4739629791203,-2.445272962590755,74.800606,124.54524,158.4929,180.00146,388.1261,249.70378,9.481693,5.288715
326698,1626m007,6850,SER,162.7094304904659,-0.7596698365341799,120.48817,205.0245,263.64645,303.25693,88.470055,31.494093,2.3256845,8.358622
324719,0278m010,9382,SER,27.99220761996261,-0.967507463570725,45.75558,90.62124,118.92195,141.31544,142.2178,76.292595,25.89978,13.193575
368365,1532p065,924,REX,153.1379716111863,6.417366051440585,275.36963,431.10492,531.0044,575.77014,14.311567,3.6967049,2.258529,1.4009805
322542,2036m015,4854,SER,203.5751198117115,-1.426180162233216,1.9439589,2.9820602,2.6070843,2.8164375,1214.578,901.05756,238.51083,32.560402
322542,2036m015,4867,SER,203.5753485044717,-1.425535913732414,127.86354,199.28181,237.89783,266.8443,90.65309,47.57324,12.899319,1.7443296
391152,1483p105,2085,SER,148.3529387271348,10.59533277867827,46.290474,77.67321,97.03003,110.85978,117.6887,48.560436,22.823284,20.615278
326109,0153m007,10895,SER,15.44404378311597,-0.6450860884474156,2.397268,2.7089605,1.4053255,0.7741637,4264.692,1229.2338,620.5208,284.13593
326109,0153m007,10922,DEV,15.44455330110802,-0.6451202070862034,4.180165,3.2471375,-0.23065497,-4.2731457,984.6203,223.5085,101.00812,41.698067
326109,0153m007,10909,REX,15.44428079594459,-0.6446778658936645,66.71464,127.49072,164.18883,206.37094,845.857,181.18332,93.7907,47.457294
477007,1189p262,1503,SER,118.8680641769121,26.35844386221332,55.637115,91.302055,107.56757,128.05296,65.0056,25.137028,8.11691,3.3748078
334106,2146p005,9945,REX,214.6942159014716,0.5605043248676703,6.943373,9.469609,10.786187,10.751673,929.2657,638.5375,125.63966,317.06342
334106,2146p005,9959,SER,214.6945056083162,0.5607252706813449,75.25229,119.67075,137.19301,162.21085,439.92587,282.26672,54.34904,148.2528
382773,1849p090,5018,REX,184.9009150620114,8.964723755398495,0.20706278,0.38930738,0.69792736,0.7220497,1000.7026,330.73267,149.52707,24.544691
382773,1849p090,5064,SER,184.9018103779177,8.964530728094632,57.88373,84.61079,96.54148,109.97851,639.6635,262.17273,189.70766,42.672825
325304,1741m010,2331,SER,174.0799686369357,-0.949434919094906,67.70633,109.72562,131.34064,135.2043,161.53943,106.10441,9.777865,16.671371
313933,2113m030,1617,SER,211.3303445391845,-2.893470521473581,244.07573,403.16968,513.77167,584.507,14.13455,4.3125896,4.8118343,1.0228132
335512,2061p007,4596,REX,206.1577005909514,0.8194910768349345,0.20609207,0.33763313,0.3302882,0.46692124,579.3379,213.913,22.57444,19.411337
335512,2061p007,4621,SER,206.1586565233198,0.8196350846115745,61.57057,126.14062,169.64331,209.13934,117.77132,49.273037,11.387196,10.374736
351050,1313p035,268,SER,131.1860064702561,3.472336758335655,315.25424,484.43536,603.2152,665.0802,10.438778,21.1953,1.5181113,0.7786705
392680,1765p107,862,EXP,176.4785930598592,10.85401422620614,1.74727,2.0370288,1.8405067,1.6734457,342.77032,147.71176,78.35813,43.181477
392680,1765p107,852,SER,176.4780003999258,10.85466006223992,104.42445,158.86069,181.92673,207.70598,48.646214,13.772234,8.28804,6.038625
392680,1765p107,855,SER,176.4781027472274,10.85478733773532,4.5022635,7.662527,9.046844,9.024421,136.55515,52.4297,33.095776,21.893028
371191,1438p070,5266,SER,143.9744799186748,7.112685361899197,73.77037,113.99387,134.44261,147.04944,46.358868,15.248349,12.967028,4.787334
371191,1438p070,5275,EXP,143.9748236005099,7.113276092271094,0.9150113,1.2064342,1.0400432,1.2992532,1183.7836,299.18137,232.84172,122.14506
335438,1876p007,10227,PSF,187.6527195009393,0.8464586549168021,1.6544268,1.9180405,2.161214,1.6798565,912.6406,6046.6733,55.326935,47.33516
335438,1876p007,10296,PSF,187.6536360275122,0.8458832007384368,1.3143251,1.3860527,1.5383619,1.1756245,866.13824,7433.48,61.715324,52.416035
335438,1876p007,10265,SER,187.6531069390949,0.8462305653023309,225.71727,414.4805,547.2243,647.7032,18.9467,110.06166,1.1529921,0.7904162
334008,1901p005,6652,SER,190.0838201125226,0.5380226689880095,95.46342,161.21515,205.25513,233.24881,46.322975,167.29335,3.5287786,2.8755941
285690,3228m080,2289,SER,322.7739627522896,-7.962406443443244,56.06631,86.6033,103.78415,117.68237,145.02531,47.573338,21.36317,11.729979
326602,1386m007,9556,EXP,138.6835910486293,-0.8602280687327318,87.85635,136.63907,159.75723,181.53488,76.573524,103.78739,4.876206,3.8064225
381295,1712p087,4280,SER,171.3450171922856,8.854311822776108,62.098347,103.74548,131.52948,148.66513,78.93529,22.19985,8.361587,13.771667
401207,1895p122,6985,REX,189.646534313762,12.19289705341601,93.7589,169.56148,214.3989,255.17328,145.02255,55.19628,27.99063,5.5599294
326058,0026m007,7221,SER,2.620686740863933,-0.7699498361981029,131.25058,218.19214,283.50433,329.9721,658.01306,68.079185,22.349087,11.832829
332451,1608p002,3088,SER,160.8127955983171,0.2205329852548217,153.23619,224.45027,259.12234,290.70154,259.70203,32.815002,12.624685,3.708824
332451,1608p002,3083,PSF,160.8126811610713,0.2215715659245074,1.0272609,0.72228396,-0.33410856,-0.52461994,8616.898,1112.1067,298.97418,105.91561
346880,1681p027,5369,SER,168.2491943104992,2.68081409800902,185.94331,301.62158,379.651,425.02716,36.70598,9.529425,4.9170647,1.7990112
331936,0321p002,5534,SER,32.14165189882998,0.2769722624937169,59.633297,88.77448,104.98813,116.11293,222.7659,124.21257,54.579155,20.824799
331936,0321p002,5527,EXP,32.14141226878529,0.2776208376101768,2.331485,2.763516,2.2359436,1.8030818,1271.6873,1001.5238,403.71634,161.0474
408260,1963p135,3835,SER,196.3591223980797,13.60972739066593,55.831726,89.09092,109.73148,127.04301,51.935593,24.140652,8.317209,4.408795
342515,1568p020,9815,EXP,156.9606244717238,2.119037004632178,422.67914,696.7155,876.0814,979.45685,113.68736,15.205873,5.4402432,2.5842063
353912,1278p040,1844,SER,127.7521757495294,3.952850461171451,119.32493,193.9718,242.85585,269.88257,13.586458,5.516014,2.1411507,1.254202
296102,0628m060,4478,SER,62.94984911537836,-5.920544191281853,2.6192644,3.230832,2.359372,2.5078943,594.3126,115.10856,224.42123,58.986576
296102,0628m060,4458,SER,62.94922897623467,-5.91994996907405,101.04382,165.85797,202.20784,239.45891,70.41873,9.628448,15.482065,4.168615
296102,0628m060,4474,PSF,62.94970533107965,-5.919225923419934,-0.066661134,-0.049900137,9.545519,-0.18255396,1673.5747,365.09204,443.9829,145.30284
329788,2151m002,7408,DEV,215.1377807990815,-0.2492600357287285,0.6846847,0.5206911,0.38402748,0.10190453,3298.9216,2076.4353,262.74106,928.16705
329788,2151m002,7354,SER,215.1367418016593,-0.248603870239627,3.0133233,1.9856735,1.7344189,-0.12431267,263.6788,145.55658,14.707387,66.49656
329788,2151m002,7377,SER,215.1372414476028,-0.2484339969665153,67.33858,106.37501,127.51875,145.24214,157.70096,86.39683,8.999715,43.40855
329788,2151m002,7375,EXP,215.1371606241056,-0.2475871267415451,0.7649677,0.721296,0.5371108,0.4577269,2587.6833,1651.9849,205.28699,753.4144
280048,3383m090,1658,SER,338.2937235189922,-8.89169551168714,2.2945595,1.5452193,-0.006240475,-0.84746027,1456.1423,160.9096,481.9195,453.70148
280048,3383m090,1673,SER,338.294260617662,-8.89097692105701,59.380367,93.54138,112.5871,128.88713,560.6558,56.370235,171.38884,172.63809
280048,3383m090,1717,SER,338.2950816303903,-8.891164558946581,1.5292891,1.2597454,0.97488225,0.6685439,2943.5898,346.9183,1154.2703,1067.32
349772,1713p032,3756,SER,171.3435714478899,3.312665956192771,131.81812,218.82895,263.8526,306.46912,104.9929,92.30363,52.292545,18.932926
364170,1793p057,3218,EXP,179.3950475715685,5.687989169073435,0.82621616,1.0385603,1.0695349,0.9555978,392.32516,119.37599,116.18662,33.365425
364170,1793p057,3232,SER,179.3955059770522,5.688803376355613,52.778248,103.01061,137.59668,163.1845,46.75597,13.039625,11.220049,3.5785894
364170,1793p057,3245,EXP,179.3960098365447,5.688127734347054,0.4931366,0.57283396,0.6393435,1.1646379,527.3699,161.8548,160.31926,45.47118
399790,1875p120,8118,REX,187.5469113452671,12.03808528991746,120.80797,173.79074,194.94963,212.74554,279.22525,155.42354,17.057981,44.41634
497379,1292p302,516,SER,129.1821125642029,30.29145402574973,95.99176,144.05249,167.16774,189.93997,75.65444,19.338165,4.277856,3.3787854
450597,1177p212,5138,SER,117.8069392356468,21.35921915911538,53.76107,96.985634,123.26982,147.7027,203.53723,48.7187,12.434071,11.992654
361195,1527p052,10284,SER,152.8707086375784,5.149091588284191,133.60591,233.06631,303.97537,355.25754,149.13568,19.974934,29.267052,6.6445937
327659,0428m005,9978,DEV,42.94972476360358,-0.4532556872129784,0.90268385,0.70784765,0.5857442,0.37293172,4614.421,3011.439,1595.1025,747.1893
327659,0428m005,9994,EXP,42.95013008078251,-0.4536414536316318,1.9039797,1.7509204,1.5654913,1.3811349,1721.9628,1019.3453,463.15836,204.77164
327659,0428m005,9995,SER,42.95016357392286,-0.4527333658942441,52.154293,80.242744,97.097084,111.72958,252.21494,143.82187,63.98143,29.804523
327659,0428m005,10016,SER,42.95080074391026,-0.4527998814533187,1.3702173,1.1941991,1.0760591,0.6135862,2290.4497,1364.4269,680.4237,304.3659
368709,2397p065,1090,SER,239.5979227317075,6.538620658330574,186.415,301.3005,377.04828,418.71732,374.93616,275.2491,8.702572,45.26827
330593,0563p000,5091,SER,56.48961931562339,-0.0209417029080536,84.94257,161.12233,209.99298,258.1974,95.59503,35.733643,19.865854,11.172964
330593,0563p000,5089,SER,56.48951142852801,-0.0205333838367168,3.5911872,4.9940042,4.1988406,4.688029,472.16803,225.23195,123.02388,69.58433
330593,0563p000,5111,SER,56.49038338192559,-0.0206976710092694,3.9329612,6.4424114,8.183202,9.110499,409.95297,175.71927,79.806786,42.73349
378352,1480p082,1168,EXP,147.9959970095158,8.249706765034931,50.83961,61.663853,83.43834,78.84599,160.7107,74.919876,60.781906,18.777662
