group_id,index,brickid,brickname,objid,type,ra,dec,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,Separation
148815,1627,312475,2066m032,277,SER,206.5449899782773,-3.236211148159581,0.04118006,51.557693,126.2371,181.15184,234.65947,1.5051479,1.4088869,1.3297238,1.3209296,6.0,3551.119,1.7614754,193571.19,0.25466916,817997.94,-0.18116808,683004.75,18.219267,17.247032,16.854893,16.573904,16.78224,17.331343,17.816185,,0.9722347,0.39213943,0.6731281,0.2809887,0.04746501350951418
375031,1628,501264,1754p310,59,SER,175.3422028768808,31.05879021994088,0.022002295,130.91191,308.38647,0.0,544.9541,1.4729892,1.4750592,0.0,1.2550585,4.7577457,12738.003,1.9013579,311362.34,-0.11023739,1974938.2,0.08958884,1917316.5,17.207552,16.277262,inf,15.659101,15.788371,16.194078,17.8644,14.965817,0.9302902,inf,0.6181612,inf,0.021309970646644524
191513,1629,361124,1350p052,3061,SER,135.0255421023686,5.269716218675291,0.040089864,65.08255,168.31677,245.58897,317.11246,1.5405185,1.3865057,1.3249815,1.2584857,6.0,7931.586,2.9613667,68906.305,-0.03454061,663702.75,-0.17994796,1121826.4,17.96634,16.93468,16.524477,16.246967,16.351673,16.811201,17.163294,,1.0316582,0.41020393,0.6877136,0.2775097,0.047838504830042566
217813,1630,326237,0473m007,5001,DUP,47.25494273708654,-0.7384099400858307,0.06473035,0.0,0.0,0.0,0.0,1.4665537,1.3720726,1.1861024,1.1057837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,0.17176200366700703
315754,1631,374445,2430p075,8872,SER,243.1444198492033,7.542766764723691,0.05653407,29.001616,81.05837,123.12717,168.13597,1.8678567,1.9201484,1.5435354,1.3625292,6.0,14896.912,3.528728,80369.664,0.007328531,863630.06,0.02790968,1644926.1,18.843945,17.728004,17.274115,16.935848,16.881325,17.156015,15.507862,,1.1159401,0.45388985,0.7921562,0.33826637,0.08607983028850277
423847,1632,452073,1533p215,2737,SER,153.3278139714666,21.52860537316062,0.024245888,127.07382,335.90573,497.94226,649.8084,1.551344,1.4293944,1.2631038,1.1865389,4.6413918,28279.074,3.5187972,7604851.0,0.021340305,9295279.0,-0.11578339,9606651.0,17.23986,16.184456,15.757052,15.468037,15.606132,16.077482,,,1.0554047,0.42740345,0.7164192,0.28901577,0.07540827384497498
469451,1633,410898,1546p140,3425,SER,154.6707194334382,14.02114671845321,0.047279235,49.709854,120.52364,181.22635,237.59717,1.5597433,1.5105606,1.2505403,1.1631576,5.0886703,5813.795,2.8110378,46797.395,0.018388784,332188.6,0.100963,644246.44,18.258894,17.29732,16.854446,16.560396,16.557335,16.92927,16.291742,,0.96157455,0.442873,0.7369232,0.29405022,0.21694883384843236
167523,1634,334877,0473p007,5119,DUP,47.47638230698188,0.7724532133693628,0.09037211,0.0,0.0,0.0,0.0,1.6895435,1.6398492,0.0,1.1548742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,0.2514114635406645
65065,1635,319599,1878m020,5176,SER,187.9754719432238,-2.09720053332847,0.023444816,153.04655,360.47095,510.51584,668.1301,1.5325382,1.2411444,1.256513,1.1772742,5.70246,59230.348,3.4079697,299736.75,0.011613794,5693355.0,0.019386677,7029877.0,17.037941,16.107824,15.729977,15.437847,15.720495,16.244602,17.221409,,0.93011665,0.37784767,0.6699772,0.29212952,0.051007306060606716
164232,1636,325898,3226m010,1812,SER,322.5230710585963,-0.9558539764177776,0.04815004,435.57175,1027.8928,1611.8018,2141.9875,1.4583207,1.2923208,1.3311075,1.1555415,3.3075752,1229553.2,11.209911,19506870.0,-0.5589128,260004100.0,-0.16653082,207094800.0,15.90235,14.97013,14.481721,14.172957,14.210261,14.704604,14.411217,12.973675,0.93222046,0.48840904,0.79717255,0.3087635,0.09496013099111875
