X_IMAGE,Y_IMAGE,ALPHAPEAK_J2000,DELTAPEAK_J2000,ALPHA_SKY,DELTA_SKY,FLUX_RADIUS,KRON_RADIUS,FLAGS,FLUX_APER,FLUXERR_APER,ELONGATION,THETA_IMAGE,MAG_AUTO,MAGERR_AUTO,SNR_WIN,brickid,brickname,objid,type,ra,dec,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Group,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation
851.3796,507.9162,16.0699963,-51.0328613,16.0699524,-51.0328674,25.359,3.5,0,552.7688,0.03061126,2.801,30.42,12.2757,0.0001,22750.0,73730,0160m510,6869,SER,16.06999899516408,-51.03289212005716,0.017685674,2307.11,4991.674,7092.7217,8921.157,1.4617889,1.1901104,1.0806346,1.0724201,3.2317564,7470955.0,15.412321,39273132.0,-0.1544041,344533400.0,-0.39951766,443478600.0,14.092329,13.254384,12.872968,12.623947,12.971648,13.474681,13.030213,13.226189,0.837945,0.38141632,0.6304369,0.24902058,16.0697083,-51.0333889,24,1,01 04 16.73,-51 02 00.2,0.025441,,19.0576,18.0983,Simbad,1.905654127881076
460.9686,892.403,16.1151745,-51.004952,16.1151782,-51.0049227,12.367,3.5,0,52.21871,0.03064242,1.297,69.67,15.3195,0.0008,2833.0,73730,0160m510,10981,DUP,16.11515694368739,-51.00492400063066,0.016495699,0.0,0.0,0.0,0.0,1.430049,1.1968831,1.0830986,1.1012428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,16.1142083,-51.0046944,24,4,01 04 27.41,-51 00 16.9,0.120637,,19.615,19.1732,Simbad,2.3024597533790128
652.9312,669.8057,16.0928189,-51.0211652,16.0929427,-51.0211066,13.924,3.5,2,142.665,0.03061126,1.212,42.91,14.0932,0.0003,7656.0,73730,0160m510,10980,DUP,16.09287142866929,-51.02112254740798,0.017373092,0.0,0.0,0.0,0.0,1.4307722,1.2224743,1.071046,1.1030606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,16.0930833,-51.0213056,24,3,01 04 22.34,-51 01 16.7,0.062667,,18.5147,18.0917,Simbad,0.8151452892458397
775.7581,686.3088,16.0787066,-51.0199882,16.0787348,-51.019893,12.034,3.72,2,9.057183,0.0305176,1.219,30.54,16.6079,0.0021,906.5,73730,0160m510,7095,SER,16.07865415737977,-51.01993933260395,0.017435594,54.03847,80.90322,102.11497,110.87983,1.4307722,1.2224743,1.071046,1.1030606,0.76233476,194113.06,3.453042,143592.52,-0.017869614,1115349.8,-0.07453499,2641261.2,18.168242,17.730085,17.477276,17.387869,17.869505,18.498281,15.979259,,0.43815613,0.25280952,0.3422165,0.08940697,16.0785833,-51.0198889,24,2,01 04 18.86,-51 01 11.6,0.0,,19.9116,19.5326,Simbad,0.24230398114274
927.5718,491.9764,188.3941269,19.8514813,188.39416,19.8514796,12.083,3.5,0,70.13996,0.04832463,1.482,35.52,14.8558,0.0007,2857.0,442756,1883p197,5794,DUP,188.394129750094,19.8514793384073,0.029882299,0.0,0.0,0.0,0.0,1.4549974,1.1489284,1.3687571,1.2385771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,188.3944583,19.8518611,121,1,12 33 34.67,+19 51 06.7,0.073587,,18.937,18.3685,Simbad,1.7681786075217572
680.7926,866.0493,188.4131482,19.8787092,188.4132416,19.8787129,8.582,3.5,0,24.35304,0.04832463,1.766,-39.57,16.3359,0.0019,1010.0,444113,1883p200,3966,SER,188.4132149069272,19.87870153643733,0.030346503,70.0712,105.47618,129.55478,139.8406,1.4925272,1.1910557,1.3550652,1.2063913,1.2151158,74414.59,3.0261285,127432.28,-0.12329858,1060532.5,0.2922074,2743802.2,17.88615,17.442114,17.218866,17.135918,17.483353,17.969524,16.043486,14.873384,0.44403648,0.22324753,0.3061962,0.082948685,188.4134583,19.8791389,121,3,12 33 39.23,+19 52 44.9,0.073886,,19.5194,19.4525,Simbad,1.777093445776022
755.9612,688.6133,188.4075055,19.8657523,188.4074311,19.8657969,9.871,3.5,0,84.17182,0.04832463,1.644,-59.06,14.8218,0.0005,3599.0,442756,1883p197,4128,SER,188.4074270292317,19.86575371114036,0.030106163,191.80455,380.02063,524.8236,646.48047,1.4923719,1.1905428,1.494833,1.2385771,1.0841498,530871.4,3.3281107,668233.56,0.18499024,10405666.0,0.23086406,12159736.0,16.792852,16.050482,15.699966,15.473612,15.334867,15.671789,13.276063,12.383533,0.7423706,0.35051537,0.57686996,0.2263546,188.4076667,19.8663333,121,2,12 33 37.84,+19 51 58.8,0.073425,,19.39,19.1084,Simbad,2.238759973715132
396.9543,681.5362,188.4352087,19.8651806,188.4352121,19.8652924,8.339,3.75,0,10.86027,0.0482756,1.15,33.0,17.2197,0.0039,474.6,442756,1883p197,4647,REX,188.4351670354473,19.86523569221862,0.029622452,27.304964,45.396984,57.08298,62.60249,1.4989876,1.145591,1.494833,1.2689638,1.0,0.0,2.0737674,51477.19,0.0,0.0,0.0,0.0,18.909395,18.357433,18.108734,18.00852,18.149897,18.824993,,,0.5519619,0.24869919,0.3489132,0.100214,188.43525,19.8655556,121,4,12 33 44.46,+19 51 56.0,0.0,,20.0512,20.109,Simbad,1.185429758926767
887.1898,531.8718,21.1459945,-8.1985807,21.146054,-8.19859,7.494,3.5,2,45.82771,0.04198115,1.077,44.48,15.7344,0.0009,2338.0,283067,0210m082,5337,SER,21.14603957564093,-8.198604012268092,0.035942577,108.14066,169.76903,211.6248,233.45752,1.4122591,1.2447195,1.087602,1.4628617,0.92001146,227404.47,1.8450505,972148.75,0.035059407,3666410.2,-0.05329499,4566448.5,17.415028,16.925354,16.686083,16.579481,16.830404,17.275875,15.07589,14.452312,0.4896736,0.23927116,0.34587288,0.10660172,21.1457083,-8.1984444,30,1,01 24 34.97,-08 11 54.4,0.0,,19.6688,18.9336,Simbad,1.3128302683334911
618.105,567.5388,21.165774,-8.1959624,21.1658398,-8.195996,11.391,3.5,0,94.8074,0.04172438,1.147,22.7,15.0072,0.0007,3073.0,283067,0210m082,5939,SER,21.16580033380033,-8.19597555924068,0.036031213,271.60715,533.57086,733.8675,884.93274,1.4122591,1.2447195,1.087602,1.4628617,6.0,76104.62,9.619733,30267.229,-0.16554528,5311922.0,-0.061096,3417332.0,16.415148,15.68202,15.335956,15.132725,15.571939,15.9819,15.07077,16.676039,0.7331276,0.34606457,0.5492954,0.20323086,21.1655833,-8.1956389,30,3,01 24 39.74,-08 11 44.3,0.0,,19.0299,18.9621,Simbad,1.4376844958456685
739.9799,869.6324,21.1568789,-8.1739829,21.1568804,-8.1740097,15.169,3.5,0,13.84564,0.04189573,1.272,-26.18,15.944,0.0018,970.5,283067,0210m082,5677,SER,21.15683863025495,-8.17399790492096,0.03743613,113.42757,180.99828,219.74309,244.2242,1.5064261,1.2686931,1.1321347,1.395937,1.3164935,100425.22,5.5740314,36824.332,-0.084426895,1256857.1,0.07898679,1263511.8,17.363203,16.855814,16.645212,16.530529,17.095495,17.696852,16.897015,,0.50738907,0.2106018,0.32528496,0.11468315,21.15675,-8.1736389,30,2,01 24 37.62,-08 10 25.1,0.0,,20.0423,19.2942,Simbad,1.3304475261566646
498.6175,767.2713,21.174598,-8.1814073,21.1746261,-8.1814604,14.997,3.5,0,52.24833,0.04198115,1.203,48.52,14.6417,0.0006,3218.0,283067,0210m082,7110,DUP,21.17462440259898,-8.18143388570432,0.036969744,0.0,0.0,0.0,0.0,1.5064261,1.2686931,1.1321347,1.395937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,21.1747917,-8.1812222,30,4,01 24 41.95,-08 10 52.4,0.0,,19.2793,18.5808,Simbad,0.967539508191242
905.3266,403.7953,15.5548981,-17.2219794,15.5548733,-17.2219943,11.104,3.5,0,141.0656,0.0257534,1.114,-9.79,14.5707,0.0003,7567.0,232501,0155m172,6014,SER,15.55490269161658,-17.22199811019127,0.022165973,271.51932,514.2786,693.3772,837.1108,1.5406326,1.4478459,1.1674606,1.2643584,3.0157497,627354.2,4.0296493,894813.6,-0.2562448,33945800.0,-0.07037366,22706572.0,16.415499,15.722004,15.397576,15.193043,15.396852,15.810512,13.805135,12.243197,0.6934948,0.3244276,0.5289612,0.20453358,15.5547083,-17.2218056,23,1,01 02 13.13,-17 13 18.5,0.0,,19.5694,18.7211,Simbad,0.9628623460422416
390.9425,896.2452,15.594069,-17.186111,15.5940733,-17.1861659,8.249,3.5,0,38.12363,0.02577956,1.165,52.9,15.866,0.0007,3071.0,232501,0155m172,7665,SER,15.59404648858646,-17.18606974187302,0.023858592,92.102585,146.97958,177.92421,203.61685,1.3627033,1.289986,1.0295863,1.1839455,1.1890575,245988.31,2.360329,1209382.4,-0.18648204,6067448.5,-0.12821332,5083389.5,17.589321,17.081858,16.874413,16.727966,17.053637,17.588589,15.379845,14.314644,0.50746346,0.20744514,0.35389137,0.14644623,15.5939167,-17.1858889,23,4,01 02 22.54,-17 11 09.2,0.0,,20.1855,19.3013,Simbad,0.7893626993068474
622.8066,802.4793,15.5763934,-17.1929481,15.5764081,-17.192986,2.642,3.5,0,66.48366,0.0257534,1.094,61.66,17.1162,0.0009,3030.0,232501,0155m172,6877,PSF,15.57637955351848,-17.19294101949224,0.023580864,4.8980703,17.715748,57.73925,94.21037,1.3627033,1.289986,1.0295863,1.1839455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.774937,19.3791,18.096323,17.564753,17.93456,18.740246,19.899075,11.542889,1.3958359,1.2827778,1.8143482,0.53157043,15.5762083,-17.193,23,3,01 02 18.29,-17 11 34.8,0.0,,20.0911,20.0752,Simbad,0.626068723000749
824.4399,633.7474,15.5610762,-17.2053156,15.5610427,-17.2052612,14.82,3.5,0,94.25272,0.02577956,1.265,10.23,14.4005,0.0004,6551.0,232501,0155m172,11214,DUP,15.56111337095784,-17.2052903336089,0.02291302,0.0,0.0,0.0,0.0,1.4944239,1.4110124,1.146773,1.2278198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,15.561,-17.2048889,23,2,01 02 14.64,-17 12 17.6,0.067744,,18.8116,18.6534,Simbad,1.4968268625643455
763.5674,951.4738,202.0120727,31.9587448,202.012024,31.9587793,23.657,3.5,16,170.8583,0.03637366,3.536,-78.15,13.1497,0.0002,9135.0,506276,2019p320,5912,DUP,202.0120587996652,31.95877025435776,0.011682809,0.0,0.0,0.0,0.0,1.3391622,1.1382307,0.0,1.4507726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,202.0120833,31.9593333,138,1,13 28 02.90,+31 57 33.6,0.038434,,20.186,19.0856,Simbad,2.0283451845877067
577.7557,580.1575,202.0279404,31.9318174,202.0279613,31.9317561,25.758,3.5,0,31.61274,0.0363366,2.873,-60.21,14.4567,0.0007,2557.0,506276,2019p320,5294,SER,202.0280164716707,31.93186678820862,0.011687716,384.23215,594.61224,0.0,795.8426,1.3391622,1.2390944,0.0,1.5337019,1.6490372,166485.05,12.139035,294360.38,0.30670702,7266532.0,0.5295661,9965135.0,16.038515,15.564415,inf,15.247932,15.892514,16.588652,15.919072,19.454277,0.4741001,inf,0.31648254,inf,202.0280417,31.9318333,138,4,13 28 06.73,+31 55 54.6,0.015757,,18.9578,18.4032,Simbad,0.1430916984911939
717.1006,329.4973,202.0161076,31.9135502,202.0160133,31.9135136,7.907,3.5,2,25.11444,0.03618798,2.013,-12.69,16.4397,0.0014,1337.0,506276,2019p320,5053,EXP,202.0160490512872,31.91353145504701,0.011709016,53.86627,88.141426,0.0,123.65427,1.4193975,1.1574275,0.0,1.4637246,1.0,0.0,2.8535388,78005.75,-0.49866918,1243893.0,0.1846839,928087.8,18.171707,17.63705,inf,17.269478,17.579828,18.125988,16.404737,13.955445,0.5346565,inf,0.36757278,inf,202.0157917,31.9135556,138,2,13 28 03.79,+31 54 48.8,0.063712,,20.1708,20.1924,Simbad,0.7912155442861759
684.9919,877.9988,202.0191068,31.9533597,202.0187644,31.9534324,19.313,4.33,1,3.061337,0.03637366,1.372,26.34,16.7399,0.0043,427.0,506276,2019p320,5120,PSF,202.0191829926059,31.95377458856952,0.011689804,0.5398794,0.7325716,0.0,0.9133812,1.3391622,1.1382307,0.0,1.4507726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.169258,22.837875,inf,22.59837,21.133867,19.78939,18.288635,,0.33138275,inf,0.23950577,inf,202.0184167,31.9536389,138,3,13 28 04.42,+31 57 13.1,0.0,,19.5786,19.5018,Simbad,2.391079103577644
850.2015,381.2242,161.7856865,-2.3588679,161.7856718,-2.3588516,28.857,3.5,0,137.1713,0.02828795,1.069,76.46,13.2241,0.0002,9413.0,318055,1618m022,6700,DUP,161.7856875878521,-2.358856722769892,0.042180613,0.0,0.0,0.0,0.0,1.7734057,1.4801767,1.2522483,1.4859812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,161.7857083,-2.3588611,93,1,10 47 08.57,-02 21 31.9,0.0364,,18.7893,18.1885,Simbad,0.0761488505492459
628.3043,739.831,161.8020744,-2.3330313,161.8018337,-2.3327525,16.909,3.5,0,30.46952,0.02814414,1.37,13.41,14.4767,0.0004,5035.0,318055,1618m022,1382,SER,161.8018864878908,-2.332915819015037,0.0427374,346.87564,534.2289,660.7521,721.14185,1.7734057,1.4761834,1.3233482,1.4859812,0.8165994,1469128.6,5.209133,494231.78,-0.22102116,22298322.0,-0.100187,13728636.0,16.149565,15.680681,15.449903,15.354948,15.709327,16.169428,14.130992,13.635376,0.4688835,0.23077774,0.32573318,0.094955444,161.8019167,-2.3326944,93,3,10 47 12.46,-02 19 57.7,0.036855,,18.0534,17.7137,Simbad,0.8044823227387718
607.3117,588.6304,161.8033859,-2.3437296,161.8033632,-2.3437565,3.04,3.5,0,47.95444,0.02823052,1.113,-51.77,17.2741,0.0012,2045.0,318055,1618m022,1433,PSF,161.8033604554092,-2.343759326064696,0.042592883,15.879787,37.582188,57.842934,75.14632,1.7734057,1.4761834,1.2940936,1.4859812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.497889,18.562546,18.094374,17.81023,18.457226,18.976492,,,0.9353428,0.46817207,0.7523155,0.28414345,161.8035833,-2.3436944,93,4,10 47 12.86,-02 20 37.3,0.0,,18.7019,19.4927,Simbad,0.8349521314936839
670.9364,1036.8287,161.7988688,-2.3111981,161.7987277,-2.3111378,13.431,3.5,0,28.28815,0.02825925,1.722,48.98,15.1679,0.0006,3273.0,318055,1618m022,1294,SER,161.7988142070167,-2.311209411369505,0.043063596,172.90404,276.73944,349.1961,392.24246,1.6337612,1.3458548,1.3158338,1.4304422,0.79036945,554937.7,4.3064876,955668.25,0.076605394,5993007.5,-0.2810968,9788114.0,16.905487,16.394823,16.142326,16.016113,16.091873,16.518019,14.518985,14.357877,0.510664,0.25249672,0.3787098,0.12621307,161.7987917,-2.3111111,93,2,10 47 11.71,-02 18 40.0,0.0715,,19.5142,18.6647,Simbad,0.3630625859880039
684.8443,398.3331,203.0458656,-38.9083646,203.0456932,-38.9078309,12.802,4.25,2,8.987993,0.03826899,1.276,6.5,16.6269,0.0029,655.7,123160,2029m390,10639,SER,203.0460311243215,-38.90764365483335,0.0794117,15.048018,22.987602,28.529057,31.332634,1.343793,1.179017,1.049809,1.0868685,2.093539,5687.907,5.0304,8808.845,-0.41279343,145874.77,0.20541106,97221.87,19.556301,19.096266,18.861782,18.760008,18.229454,19.82502,14.392437,,0.46003532,0.23448372,0.33625793,0.10177422,203.0456667,-38.9076944,251,3,13 32 10.96,-38 54 27.7,0.0,,19.5767,19.067,Simbad,1.0371046046536685
873.5655,628.0552,203.0281034,-38.8911127,203.0280506,-38.8911087,21.968,3.5,2,43.86892,0.03834685,2.261,32.93,14.3071,0.0005,3309.0,123160,2029m390,9948,SER,203.0281427034047,-38.89110298805834,0.07807568,322.5323,666.945,928.30475,1189.9347,1.341609,1.2018337,1.049809,1.0868685,1.2455577,1484160.2,9.313924,263068.28,-0.18222259,19226162.0,-0.34631166,30464938.0,16.228567,15.439775,15.080773,14.811193,15.053174,15.53478,14.058514,13.746656,0.7887926,0.35900116,0.628582,0.26958084,203.0282917,-38.891,251,1,13 32 06.79,-38 53 27.6,0.051642,,18.7437,18.1055,Simbad,0.558355536099879
529.9474,904.0109,203.0601753,-38.8709577,203.0601802,-38.8710297,18.634,3.5,3,77.02182,0.03834685,2.513,-89.41,14.2678,0.0005,3981.0,124285,2031m387,12559,DUP,203.0602222047456,-38.87094997566494,0.07728978,0.0,0.0,0.0,0.0,1.3488886,1.2240077,1.0474104,1.0172089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,203.0603333,-38.8705,251,4,13 32 14.48,-38 52 13.8,0.050331,,18.9389,18.0173,Simbad,1.6495679324009616
851.9312,815.8115,203.0300729,-38.877431,203.0300793,-38.8774447,4.557,3.5,0,37.54013,0.03830794,1.073,-34.15,17.1833,0.0022,1076.0,123160,2029m390,10027,SER,203.0300949550452,-38.87743300651569,0.07727286,21.705069,38.211876,53.244286,91.139885,1.3300114,1.2099723,1.049809,1.0135481,6.0,1515.9082,1.3120754,116226.73,0.047694877,215894.33,0.10026872,320803.53,19.158598,18.544504,18.184317,17.600729,16.388361,16.115088,15.935123,13.270359,0.6140938,0.36018753,0.9437752,0.58358765,203.0302083,-38.8775278,251,2,13 32 07.25,-38 52 39.1,0.0,,19.5011,19.1884,Simbad,0.4662206013257829
497.936,685.32,203.0631672,-38.886896,203.0631732,-38.8869455,8.047,3.5,0,83.63248,0.03811279,2.059,-31.65,15.1609,0.0005,3995.0,123160,2029m390,11259,SER,203.0630766554335,-38.88695055417312,0.07852939,166.11035,284.09012,344.18793,432.0067,1.341609,1.2018337,1.049809,1.0868685,1.2924693,527553.25,2.994562,968142.7,-0.22523224,15539372.0,0.4182179,20534918.0,16.949009,16.36636,16.15801,15.911274,15.562079,15.831433,13.295773,12.435364,0.58264923,0.20834923,0.45508575,0.24673653,203.06275,-38.8870833,251,5,13 32 15.06,-38 53 13.5,0.048934,,18.5269,18.1659,Simbad,1.032588626421454
836.1196,870.1664,46.5431972,-42.6546559,46.5430864,-42.654571,7.194,3.5,0,37.56199,0.02680463,1.322,75.43,16.0478,0.0007,2823.0,106319,0466m427,564,SER,46.54313341685411,-42.65459394134274,0.014966016,86.77793,129.45726,147.31738,165.59967,1.4557092,1.2960336,1.3284073,1.2509413,1.1344634,180715.23,1.9999893,780818.5,0.17328978,4989089.5,-0.09555056,3542000.2,17.653976,17.219685,17.079365,16.95235,17.133535,17.558462,14.906157,,0.43429184,0.14031982,0.26733398,0.12701416,46.5429167,-42.6543889,49,1,03 06 10.30,-42 39 15.8,0.0,,20.125,19.3895,Simbad,0.9349301214753784
825.2005,694.6467,46.5441905,-42.6673919,46.5441706,-42.6673448,5.569,3.5,0,28.61765,0.02685917,1.216,67.57,17.0021,0.0015,1538.0,106319,0466m427,592,DEV,46.54421525881629,-42.6674229060875,0.014914598,32.891605,56.09686,84.188835,87.73652,1.4784489,1.3838791,1.3284073,1.2149585,4.0,0.0,1.3431453,234662.73,0.024795039,651188.2,0.018066179,547796.0,18.707287,18.127653,17.686863,17.64205,17.256567,17.097946,15.551178,14.797076,0.5796337,0.44079018,0.48560333,0.044813156,46.5440833,-42.6673056,49,2,03 06 10.58,-42 40 02.3,0.0,,20.172,19.7835,Simbad,0.5480451816705957
500.7653,597.209,46.5762646,-42.6744419,46.5762879,-42.6744266,11.11,3.5,3,59.46709,0.02685917,1.835,-44.5,14.8439,0.0004,5473.0,106319,0466m427,10355,DUP,46.57625185602237,-42.67441466667247,0.01473168,0.0,0.0,0.0,0.0,1.4525733,1.4320859,1.4057796,1.1668751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,46.5760833,-42.6745,49,4,03 06 18.26,-42 40 28.2,0.0,,18.1036,17.7971,Simbad,0.541668288583675
580.1798,579.9719,46.5682472,-42.6753184,46.5684276,-42.6756843,12.737,3.6,0,19.49959,0.02680463,1.43,65.77,15.7696,0.0009,2110.0,106319,0466m427,1343,SER,46.56819829550949,-42.67527868870915,0.014753376,132.79683,186.98103,191.76407,216.84299,1.4525733,1.4320859,1.4057796,1.1668751,1.7351873,246327.48,5.6657896,107251.76,0.23098508,5282059.0,-0.36293897,6695646.0,17.19203,16.820507,16.793081,16.659637,17.86248,18.347273,15.464687,13.500633,0.3715229,0.027425766,0.1608696,0.13344383,46.5680833,-42.6753889,49,3,03 06 16.34,-42 40 31.4,0.0,,18.832,18.5192,Simbad,0.500056207181132
529.5308,741.7745,137.1821845,30.891363,137.1819698,30.8912738,21.85,3.5,2,50.83674,0.04891887,1.09,1.19,14.1542,0.0007,2978.0,501132,1370p310,5402,DUP,137.1821683729567,30.89134443978931,0.028093811,0.0,0.0,0.0,0.0,1.6174221,1.2871678,0.0,1.3608464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,137.1824583,30.8914167,77,4,09 08 43.79,+30 53 29.1,0.063449,,17.7566,17.3719,Simbad,0.9326869118189722
771.3156,714.983,137.1614916,30.8893964,137.1614649,30.8893224,7.688,3.5,0,27.73746,0.04881954,1.285,82.45,16.1437,0.0014,1367.0,501132,1370p310,4890,SER,137.1614682167713,30.88936418749903,0.028247949,76.17578,117.98096,0.0,155.92986,1.6174221,1.2871678,0.0,1.3608464,0.57797104,232416.81,2.1033366,459975.78,0.15381071,3321892.8,-0.04516781,1592001.2,17.795458,17.32047,inf,17.017677,17.457994,17.914854,15.893369,,0.47498703,inf,0.3027935,inf,137.1614583,30.8896944,77,1,09 08 38.75,+30 53 22.9,0.062972,,19.5628,19.2453,Simbad,1.189159717695015
695.5341,721.1361,137.1679369,30.8897611,137.1678916,30.889771,3.183,3.5,0,74.60844,0.04872001,1.252,25.65,16.7222,0.0013,1933.0,501132,1370p310,5012,PSF,137.1679763095279,30.88975518020542,0.028196814,43.516342,66.05901,0.0,75.08564,1.6174221,1.2871678,0.0,1.3608464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.40337,17.95017,inf,17.811108,19.527258,20.628855,18.690588,,0.4531994,inf,0.13906288,inf,137.167625,30.8896944,77,3,09 08 40.23,+30 53 22.9,0.0,,20.1497,20.6063,Simbad,1.1071604131482822
760.4618,563.061,137.1624268,30.8782615,137.1623876,30.878266,9.862,3.5,0,25.70705,0.04886923,2.117,52.2,15.8857,0.0013,1323.0,501132,1370p310,4907,SER,137.1623837628655,30.87827335513489,0.027906865,100.85848,151.95346,0.0,200.59511,1.6174221,1.2871678,0.0,1.3608464,0.6794307,228480.81,3.548327,177082.73,0.09573499,2407968.2,-0.40642115,4264732.0,17.490719,17.045723,inf,16.7442,17.009003,17.453539,15.721036,13.911584,0.44499588,inf,0.3015232,inf,137.1627083,30.8783889,77,2,09 08 39.05,+30 52 42.2,0.06384,,19.2267,18.9237,Simbad,1.085586198669951
814.2106,942.0186,14.394092,-35.7386879,14.3940731,-35.7386866,6.353,3.6,0,13.71287,0.03117999,1.333,85.21,17.3259,0.0023,849.9,137462,0142m357,11189,SER,14.39405519174368,-35.7386845437449,0.015916472,28.355417,40.5225,45.58809,49.98707,1.3532227,1.2651376,1.217831,0.9456401,0.895383,115106.66,1.7909257,867752.44,0.20116612,3415470.2,-0.0062637986,1643425.8,18.86841,18.480759,18.35287,18.252855,18.95353,19.41171,,14.051124,0.38765144,0.12788773,0.22790337,0.10001564,14.394,-35.7386111,22,1,00 57 34.56,-35 44 19.0,0.0,,20.3347,20.1305,Simbad,0.3097024501868508
749.4346,614.4124,14.399909,-35.7624882,14.39987,-35.7625309,13.418,3.5,3,37.68133,0.03114829,1.177,2.84,15.4651,0.0008,2294.0,137462,0142m357,13152,DUP,14.39986228328184,-35.76252380171717,0.015940491,0.0,0.0,0.0,0.0,1.3247737,1.2340305,1.2162803,1.0352716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,14.3999167,-35.7621944,22,2,00 57 35.98,-35 45 43.9,0.0,,19.9687,19.1409,Simbad,1.196453233152359
501.7137,596.7682,14.4221516,-35.7638029,14.4220876,-35.7638198,5.37,3.5,3,10.72491,0.03114829,1.859,-87.65,18.0498,0.0036,518.5,137462,0142m357,12382,EXP,14.42210331313963,-35.76380560490426,0.015783668,13.642303,20.189308,24.291302,26.112545,1.3247737,1.2340305,1.2162803,1.0352716,1.0,0.0,1.6744112,219657.12,0.48236883,916567.4,-0.10890267,595698.5,19.66278,19.237196,19.036373,18.957876,19.414131,19.462923,19.417328,14.855942,0.4255848,0.20082283,0.27931976,0.07849693,14.4217917,-35.763,22,4,00 57 41.23,-35 45 46.8,0.0,,20.2451,20.1968,Simbad,3.03967651810703
678.4738,576.4506,14.4062758,-35.7652555,14.4062333,-35.7652955,9.114,3.5,0,60.95483,0.03114829,1.489,-5.25,15.6756,0.0008,2696.0,137462,0142m357,11762,SER,14.40623730680628,-35.76529492217725,0.015905386,85.937706,197.03722,283.49466,359.74152,1.3247737,1.2340305,1.2162803,1.0352716,3.493575,179146.3,3.2141669,742679.0,-0.0036361024,7570052.0,0.04339524,15161992.0,17.664541,16.76363,16.368637,16.110023,16.355299,16.752455,16.053226,14.41445,0.90091133,0.39499283,0.6536064,0.2586136,14.4062083,-35.765,22,3,00 57 37.49,-35 45 54.0,0.1259,,20.0779,19.9097,Simbad,1.0650955541581797
805.3174,416.9108,179.059959,25.354104,179.0602556,25.3541702,12.863,3.5,16,28.60448,0.04354078,3.832,-13.2,15.6337,0.001,1444.0,472026,1790p252,4984,SER,179.0601589568412,25.35415458397431,0.017294025,128.1106,192.44,236.26907,254.84805,1.596468,1.3490138,1.2560668,1.1146631,0.7948604,457890.03,5.771779,163969.53,-0.6510235,22586726.0,0.33242974,18139288.0,17.231037,16.78926,16.566483,16.484297,16.962975,17.513664,15.96389,15.658386,0.44177628,0.22277832,0.30496407,0.082185745,179.060875,25.3543889,112,2,11 56 14.61,+25 21 15.8,0.032261,,19.655,19.0283,Simbad,2.477485750095637
596.8853,875.1917,179.0770446,25.3875049,179.0770538,25.3875188,2.669,3.5,0,56.72958,0.04367414,1.043,-74.45,17.2754,0.0017,1517.0,473329,1790p255,5150,PSF,179.0770475564919,25.38753934169403,0.017831137,38.756367,48.827362,48.83674,39.00901,1.6150925,1.3569564,1.25968,1.116689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.529142,18.278341,18.278133,18.522087,17.514551,16.818687,15.699781,14.353206,0.2508011,0.000207901,-0.2437458,-0.2439537,179.0775,25.3881111,112,3,11 56 18.60,+25 23 17.2,1.03799,,19.8295,18.87,Simbad,2.530222927035228
