brickid,brickname,objid,type,ra,dec,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Group,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation
513534,1950p335,769,PSF,195.0146038963181,33.39336308096885,0.012537,23.306908,28.793272,-9999.0,29.220697,1.912373,1.829574,-9999.0,1.475978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08129,18.851772,-9999.0,18.835773,17.509588,16.837965,15.804696,14.611708,0.229517,-9999.0,0.015999,-9999.0,195.0146667,33.3933056,248,2,13 00 03.52,+33 23 35.9,0.921241,,20.1477,19.2885,Simbad,0.2800963747552411
513534,1950p335,839,EXP,195.02221144211467,33.41609693029632,0.012346,17.649517,24.088343,-9999.0,26.647789,1.912373,1.829574,-9999.0,1.475978,1.0,0.0,3.256706,12668.222,0.296546,46267.336,0.502124,57830.41,19.383167,19.045483,-9999.0,18.935846,19.25373,19.6588,19.607704,14.190757,0.337685,-9999.0,0.109636,-9999.0,195.0229167,33.4160556,248,3,13 00 05.50,+33 24 57.8,0.0,,19.7408,20.1739,Simbad,2.1244434576683577
513534,1950p335,737,REX,195.01133885339192,33.45221530777214,0.012082,44.315,73.42472,-9999.0,104.096596,1.912373,1.829574,-9999.0,1.276044,1.0,0.0,1.888593,46049.29,0.0,0.0,0.0,0.0,18.383623,17.835394,-9999.0,17.45641,17.843233,18.448156,15.80809,,0.548229,-9999.0,0.378984,-9999.0,195.011625,33.4522222,248,1,13 00 02.79,+33 27 08.0,0.0,,20.3002,19.9071,Simbad,0.8598408780619677
513534,1950p335,969,REX,195.033878757742,33.43766273681645,0.012248,81.55652,106.61603,-9999.0,120.0986,1.912373,1.829574,-9999.0,1.475978,1.0,0.0,0.867016,295344.44,0.0,0.0,0.0,0.0,17.721354,17.430443,-9999.0,17.301155,17.891504,18.431255,17.53508,,0.290911,-9999.0,0.129288,-9999.0,195.034,33.4376389,248,4,13 00 08.16,+33 26 15.5,0.023498,,18.9123,18.8364,Simbad,0.3742020584584264
513534,1950p335,1207,PSF,195.05426451560083,33.43435834920393,0.012403,7.048828,4.403602,-9999.0,2.162593,1.912373,1.957638,-9999.0,1.368047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.379707,20.89048,-9999.0,21.662563,,23.764288,,,-0.510773,-9999.0,-0.772083,-9999.0,195.0544167,33.4343333,248,5,13 00 13.06,+33 26 03.6,0.0,,19.1092,19.6711,Simbad,0.4660103668601942
216061,3598m205,1972,SER,359.8377379049973,-20.38822830346138,0.022238461,86.94715,0.0,162.48149,192.36757,2.0021331,0.0,1.2492456,1.090698,0.7844106,44886.363,5.1249323,23467.707,-0.64557755,1857152.4,-0.2861056,1376031.9,17.651861,inf,16.97299,16.78967,16.779486,17.16732,15.096597,15.219777,inf,inf,inf,0.18331909,359.838,-20.3881111,226,1,23 59 21.12,-20 23 17.2,0.0,,19.5906,19.1617,Simbad,0.979922659507336
216061,3598m205,2352,SER,359.8578399801947,-20.38666635424384,0.022390852,94.14704,0.0,113.94789,120.70667,1.5635499,0.0,1.2492456,1.090698,1.4398447,10957.149,1.8298857,90332.86,0.27789766,428778.72,-0.35159382,461336.3,17.565483,inf,17.358234,17.295671,17.898344,18.152206,15.716269,14.953875,inf,inf,inf,0.06256294,359.858,-20.3866944,226,2,23 59 25.92,-20 23 12.1,0.0,,18.5237,18.343,Simbad,0.5493458185377889
216061,3598m205,2675,SER,359.8746939768702,-20.40236956349105,0.02211603,60.033188,0.0,88.08083,96.80925,1.8065132,0.0,1.234437,1.0957912,0.5,50897.48,2.4044456,961835.25,-0.010571538,1626595.4,-0.5752046,1379727.6,18.054022,inf,17.637796,17.535208,17.91636,18.497068,16.642982,,inf,inf,inf,0.10258865,359.875,-20.4023056,226,4,23 59 30.00,-20 24 08.3,0.0,,19.6431,19.0418,Simbad,1.0579361962744076
216061,3598m205,2549,SER,359.8671598672918,-20.39517513855731,0.022234913,19.484125,0.0,22.814137,24.051813,1.5221878,0.0,1.3931563,1.0782828,0.5,963.83746,0.6922696,379799.9,-0.32094052,353722.34,0.1324886,355351.62,19.275797,inf,19.10449,19.04713,18.787321,20.073874,,,inf,inf,inf,0.057359695,359.867,-20.3953889,226,3,23 59 28.08,-20 23 43.4,0.0,,18.3618,17.9465,Simbad,0.9397832561568512
278747,0094m090,1593,SER,9.421045190534482,-9.05643554421165,0.034914233,80.94681,158.32715,218.97269,270.03723,1.3548447,1.1476396,1.2051785,1.5252438,1.7507856,56363.94,4.9684205,55157.05,-0.4379198,3565290.8,-0.4834879,3746498.8,17.7295,17.001112,16.649025,16.42144,16.459324,16.864637,15.148163,14.490193,0.72838783,0.35208702,0.57967186,0.22758484,9.4209583,-9.0561944,14,2,00 37 41.03,-09 03 22.3,0.07588,,20.0736,19.5307,Simbad,0.9214413257349092
278747,0094m090,1410,REX,9.413276734868823,-9.046817280354563,0.035117216,127.33453,225.82289,295.6194,346.85437,1.3626305,1.2939789,1.2051785,1.556511,1.0,0.0,3.139772,362204.1,0.0,0.0,0.0,0.0,17.237635,16.61558,16.323168,16.149632,16.360336,16.981625,15.316439,14.393671,0.62205505,0.2924118,0.4659481,0.1735363,9.4132917,-9.0465556,14,1,00 37 39.19,-09 02 47.6,0.077266,,18.8397,18.909,Simbad,0.943550495260575
278747,0094m090,1863,SER,9.43272662799252,-9.065429631438676,0.034714714,90.04063,135.27621,163.1927,175.19695,1.3635443,1.158328,1.2051785,1.5700473,1.5019045,161875.31,4.3187327,56001.973,0.06573012,1138582.8,-0.10373464,1271582.1,17.613903,17.171946,16.968248,16.891184,17.27142,18.006147,16.644493,,0.44195747,0.2036972,0.28076172,0.077064514,9.4325417,-9.0648611,14,3,00 37 43.81,-09 03 53.5,0.076528,,19.6591,18.8842,Simbad,2.149707702729177
278747,0094m090,1927,SER,9.435477271748589,-9.059062043858258,0.034796927,82.829735,121.34801,145.55855,157.88206,1.3548447,1.158328,1.2051785,1.5252438,1.9612172,24945.17,4.7679725,27432.916,-0.10955423,1017452.2,0.0017474748,430022.44,17.704535,17.289919,17.092405,17.004168,17.75423,18.589945,19.75424,,0.41461563,0.19751358,0.28575134,0.08823776,9.435375,-9.0589444,14,4,00 37 44.49,-09 03 32.2,0.0,,19.5423,19.0821,Simbad,0.5581774920609626
154116,3524m325,759,EXP,352.3669590000344,-32.44754306333219,0.016654084,4.140017,4.61049,5.1588564,4.1542697,1.6085116,1.1878489,1.4181235,2.3124604,1.0,0.0,0.78929174,25777.39,0.7737052,23946.047,0.29828483,24643.592,20.957495,20.840631,20.718616,20.953764,,,,14.245999,0.11686325,0.122015,-0.11313248,-0.23514748,352.367,-32.4476111,215,1,23 29 28.08,-32 26 51.4,0.1242,,19.5062,19.1521,Simbad,0.2747837845650454
154116,3524m325,834,SER,352.3715011013849,-32.427391174955,0.016606642,48.018597,79.14436,102.78464,113.89865,1.6085116,1.1878489,1.414024,2.3124604,0.9377649,33717.04,2.9978848,49798.348,-0.08396268,566166.44,0.04617835,372139.38,18.296476,17.75395,17.470179,17.358704,17.499016,17.634382,15.521065,14.149123,0.54252625,0.2837715,0.3952465,0.11147499,352.371,-32.4273056,215,2,23 29 29.04,-32 25 38.3,0.1241,,20.262,20.067,Simbad,1.5535284417455024
154116,3524m325,1108,SER,352.389367184466,-32.44844962763192,0.016612513,148.90689,324.13187,464.44458,568.37964,1.6085116,1.1878489,1.4102561,2.3124604,3.418565,48424.25,6.2993126,37145.938,0.14989248,2023514.0,-0.34894755,2963558.8,17.067713,16.223196,15.832665,15.613403,15.818763,16.217337,15.237005,15.098486,0.84451675,0.3905306,0.6097927,0.21926212,352.389,-32.4481111,215,4,23 29 33.36,-32 26 53.2,0.1247,,19.9494,19.4422,Simbad,1.6521335513744235
154116,3524m325,830,SER,352.3714067618029,-32.40790169684816,0.0165816,2.4266334,2.7621505,2.5370893,1.1155008,1.6085116,1.1878489,1.4391611,2.3124604,0.5,70.74063,1.0596611,2469.9539,-0.023419673,2152.6687,0.61562955,1855.2709,21.537489,21.396881,21.48916,22.381325,,,,,0.14060783,-0.092279434,-0.98444366,-0.89216423,352.372,-32.4081944,215,3,23 29 29.28,-32 24 29.5,0.1256,,19.5692,19.2517,Simbad,2.0883685546091675
288801,0265m072,4177,SER,26.54988178742162,-7.349771897640974,0.021513637,24.060923,31.430761,32.916153,34.735786,1.3847057,1.1876699,1.2113096,1.2108799,1.1511286,24946.154,1.8044584,178882.31,0.26103306,824166.94,0.074321754,470361.2,19.046719,18.756613,18.706478,18.648058,19.677446,21.198069,20.189827,,0.29010582,0.05013466,0.10855484,0.05842018,26.5497917,-7.3496667,229,1,01 46 11.95,-07 20 58.8,0.0,,20.2602,20.4632,Simbad,0.4968713952289841
288801,0265m072,9386,DUP,26.57438368465495,-7.34399306106898,0.022056686,0.0,0.0,0.0,0.0,1.3659712,1.1504599,1.1950561,1.2158093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,26.5738333,-7.3434722,229,2,01 46 17.72,-07 20 36.5,0.0,,20.0035,19.6814,Simbad,2.7161999924882947
288801,0265m072,6046,SER,26.59852802397346,-7.340404587489144,0.022852123,46.231056,79.32421,106.50787,121.83513,1.3622394,1.1462828,1.1922354,1.2146417,1.3403965,107675.52,2.4169996,320402.44,0.12567827,2566901.0,0.09460568,2073088.1,18.337666,17.751486,17.431545,17.285568,17.389687,17.853619,16.494396,,0.58617973,0.31994057,0.4659176,0.14597702,26.5984167,-7.3401667,229,5,01 46 23.62,-07 20 24.6,0.0,,20.0652,20.0331,Simbad,0.9441420672298882
288801,0265m072,5703,PSF,26.5900435306586,-7.299707589921185,0.023272686,23.539125,22.962574,25.610695,28.94826,1.6069248,1.3621526,1.2532436,1.2569709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.070524,19.097448,18.978947,18.845943,16.937666,16.548786,15.658426,13.794577,-0.026924133,0.11850166,0.2515049,0.13300323,26.5900417,-7.2996111,229,4,01 46 21.61,-07 17 58.6,0.0,,20.249,19.331,Simbad,0.3474252195684608
288801,0265m072,5685,SER,26.58970342062056,-7.324387892699007,0.022958675,311.5981,428.3288,512.09955,525.87054,1.4260515,1.2213519,1.222215,1.2322366,1.6675268,766952.6,11.457122,54709.223,-0.3343538,13615176.0,-0.1714879,8554437.0,16.266012,15.920557,15.726614,15.697803,16.50469,17.085354,16.422419,15.427005,0.34545517,0.19394302,0.22275448,0.028811455,26.58975,-7.3243889,229,3,01 46 21.54,-07 19 27.8,0.0,,17.6716,17.408,Simbad,0.1663570227772013
75411,3196m507,2195,SER,319.5107844473522,-50.76681690602447,0.025448253,258.72375,381.9827,461.1206,482.7265,1.5488389,1.2911536,1.1458383,1.1548594,1.5333227,320283.88,10.347052,322797.22,-0.12448342,4129242.5,0.12715542,5009370.5,16.467909,16.044891,15.840464,15.790747,16.340586,16.830101,15.303866,,0.4230175,0.20442772,0.25414467,0.04971695,319.51,-50.767,190,3,21 18 02.40,-50 46 01.2,0.0,,18.5054,18.192,Simbad,1.903862291237215
75411,3196m507,1726,PSF,319.4922454096151,-50.74559964701604,0.026393233,1216.8771,1716.9363,1838.9171,1820.1576,1.5307173,1.2532461,1.0680723,1.0727981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.786883,14.413115,14.338594,14.349728,15.900139,16.549305,18.441952,,0.3737688,0.07452011,0.06338692,-0.011133194,319.492,-50.7455,190,1,21 17 58.08,-50 44 43.8,0.0,,19.7529,18.4345,Simbad,0.6642316748285435
75411,3196m507,2064,SER,319.5052541550052,-50.73937955580364,0.02645118,84.6964,136.77307,181.14308,200.14873,1.5376508,1.2532461,1.0515605,1.0727981,1.253113,145492.16,2.7524228,210244.69,0.11208529,4906773.5,-0.04200468,1916650.2,17.680338,17.159998,16.854946,16.746618,16.633038,16.657143,14.078089,,0.52033997,0.3050518,0.41337967,0.10832787,319.505,-50.7391111,190,2,21 18 01.20,-50 44 20.8,0.0,,19.8835,19.2635,Simbad,1.12662585816092
75411,3196m507,10894,DUP,319.5438594395214,-50.75701221930069,0.025416357,0.0,0.0,0.0,0.0,1.4785146,1.2911536,1.1094238,1.1548594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,319.544,-50.7571944,190,4,21 18 10.56,-50 45 25.9,0.073594,,19.7309,19.4853,Simbad,0.729802227098296
127222,0577m380,10483,SER,57.72755090099398,-38.08460802995427,0.013472011,221.01833,418.72916,583.7655,709.8514,1.1926609,1.0968132,1.2051644,1.1607262,1.5383704,3560109.2,5.1750073,1940620.9,-0.12782124,69149680.0,0.13389966,73986144.0,16.63893,15.945167,15.584404,15.372082,15.457781,15.811007,13.970065,13.087752,0.6937628,0.3607626,0.57308483,0.21232224,57.7267083,-38.0846111,62,1,03 50 54.41,-38 05 04.6,0.0,,19.4063,18.679,Simbad,2.387588291231169
127222,0577m380,11409,PSF,57.74170209790228,-38.09319043677665,0.013008162,132.61644,164.20807,134.08598,139.83728,1.2140466,1.0968132,1.2136701,1.1607262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.193506,16.961514,17.181541,17.135942,15.348711,14.83432,14.140944,13.39274,0.23199272,-0.22002792,-0.17442894,0.045598984,57.7415833,-38.0931111,62,4,03 50 57.98,-38 05 35.2,0.582,,17.6741,17.2139,Simbad,0.4414316071149509
127222,0577m380,10649,EXP,57.73011576466543,-38.06117170321892,0.013639145,28.157057,31.059599,31.312723,31.87046,1.1888998,1.1108987,1.2125553,1.162139,1.0,0.0,2.8435533,653799.6,0.32131058,3846718.2,0.19568779,2893173.8,18.876032,18.76951,18.760698,18.74153,19.048126,20.649397,19.212755,11.593705,0.10652161,0.008811951,0.027980804,0.019168854,57.7299167,-38.0608889,62,2,03 50 55.18,-38 03 39.2,0.0,,19.4911,19.6442,Simbad,1.163993921967585
127222,0577m380,10694,SER,57.73095681634258,-38.04195678843559,0.013397953,78.04951,130.79202,162.57193,193.05673,1.1614562,1.0899554,1.2269942,1.1622659,0.62268496,2620427.8,2.213824,5165576.0,0.14985977,27432114.0,-0.30044606,39690580.0,17.769075,17.208548,16.972385,16.785788,16.92697,17.499128,15.351199,12.858568,0.5605278,0.23616219,0.42276,0.18659782,57.7312917,-38.0416944,62,3,03 50 55.51,-38 02 30.1,0.0,,19.8489,19.4295,Simbad,1.3393121998233033
453672,2225p217,4783,SER,222.6836429206116,21.75444834306291,0.03202837,37.95934,56.734238,0.0,75.254234,1.3485589,1.4850538,0.0,1.5796468,3.1699524,2837.1328,0.66646343,340528.62,0.070681974,185253.23,-0.17122439,249357.05,18.551702,18.115387,inf,17.808672,18.212814,18.852507,17.299877,,0.43631554,inf,0.306715,inf,222.6837917,21.7543611,162,1,14 50 44.11,+21 45 15.7,0.0,,19.8303,20.1727,Simbad,0.5883112218716876
453673,2228p217,402,SER,222.7341134985892,21.73695668393236,0.032834783,233.73506,488.5379,0.0,887.91815,1.4052161,1.4587334,0.0,1.3784177,4.293833,55966.56,10.185713,27720.38,-0.06635633,1770391.5,-0.26619852,3024645.2,16.57819,15.777755,inf,15.129067,15.410731,15.873926,14.81669,15.24978,0.80043507,inf,0.64868736,inf,222.734125,21.7365556,162,4,14 50 56.19,+21 44 11.6,0.070224,,20.0333,19.2583,Simbad,1.4444143049596871
453672,2225p217,5097,EXP,222.698087709932,21.75550980625253,0.032372277,25.194206,33.66712,0.0,40.655235,1.3874123,1.4850538,0.0,1.5796468,1.0,0.0,3.758112,9727.621,-0.1810004,141283.14,0.017100736,63388.64,18.996748,18.681986,inf,18.47721,19.639479,,,,0.31476212,inf,0.20477676,inf,222.6978333,21.7556667,162,2,14 50 47.48,+21 45 20.4,0.0,,20.2229,20.1447,Simbad,1.0210822620419275
453673,2228p217,6200,DUP,222.7211992797918,21.74704962514413,0.0327821,0.0,0.0,0.0,0.0,1.4981487,1.409343,0.0,1.4040467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,222.721125,21.7468333,162,3,14 50 53.07,+21 44 48.6,0.059624,,19.5421,18.824,Simbad,0.8174191142667443
213247,3288m210,2550,PSF,328.8530884620597,-20.88619623527599,0.033870846,0.0,0.0,33.301136,0.0,0.0,0.0,1.3595719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,18.693851,inf,17.892159,17.057093,15.533939,14.442709,,inf,,inf,328.853,-20.8862222,276,2,21 55 24.72,-20 53 10.4,0.38,,20.0664,19.2073,Simbad,0.3118743943679278
214595,3288m207,1723,SER,328.8524368605138,-20.86268537562251,0.033235632,51.43196,0.0,86.716125,0.0,1.7617508,0.0,1.542506,0.0,0.5,30744.809,1.931696,93284.86,-0.10861084,310700.0,0.1668865,436015.66,18.221918,inf,17.65475,inf,17.964941,18.432709,16.123133,14.936952,inf,inf,,inf,328.8524167,-20.8626944,276,1,21 55 24.58,-20 51 45.7,0.0,,19.6331,19.3956,Simbad,0.0751992366587653
214595,3288m207,1830,SER,328.8589989285007,-20.85580020252738,0.033078328,217.93271,0.0,509.29468,0.0,1.7617508,0.0,1.542506,0.0,1.1826042,134065.97,5.2786756,57487.164,0.10510767,1573302.8,0.21060522,2563439.8,16.654194,inf,15.732577,inf,15.740804,16.20933,14.419052,13.91488,inf,inf,,inf,328.8585,-20.8563333,276,3,21 55 26.04,-20 51 22.8,0.0,,18.8517,18.2243,Simbad,2.549578848462809
214595,3288m207,2142,PSF,328.8827741996102,-20.85914464997819,0.033275463,0.0,0.0,342.75043,0.0,0.0,0.0,1.3443971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,16.162556,inf,15.262009,15.108376,13.803448,12.026785,,inf,,inf,328.8825833,-20.8591667,276,5,21 55 31.82,-20 51 33.0,0.066913,,17.8721,17.6667,Simbad,0.6470833576028793
214595,3288m207,1927,SER,328.8657610960995,-20.85877111180021,0.03322421,55.05505,0.0,92.19143,0.0,1.7617508,0.0,1.542506,0.0,1.9178262,3640.6404,1.0137244,142744.28,-0.14660576,155984.44,-0.24136542,190258.92,18.148006,inf,17.588274,inf,17.804852,18.26228,16.721197,17.534143,inf,inf,,inf,328.865625,-20.8588333,276,4,21 55 27.75,-20 51 31.8,0.0,,19.8329,19.6747,Simbad,0.5096413166639123
214595,3288m207,2411,SER,328.9038683033697,-20.85403993774344,0.03316886,66.48578,0.0,122.30838,0.0,1.7545332,0.0,1.687996,0.0,1.4372108,7406.1035,2.9192312,77841.05,0.18456328,443434.2,0.43416,674894.1,17.943178,inf,17.281359,inf,17.46428,17.910908,16.190744,,inf,inf,,inf,328.9036667,-20.8541389,276,6,21 55 36.88,-20 51 14.9,0.0,,19.8348,19.709,Simbad,0.7661042624962778
298885,0415m055,1790,SER,41.46735623610536,-5.564502301756013,0.037127886,46.918526,68.39719,87.09492,92.486565,1.3362315,1.13147,1.1871356,1.2082974,1.2083542,74628.945,1.8436246,401654.25,0.036859132,1207551.8,-0.16070536,2300233.5,18.32164,17.912405,17.650019,17.584803,17.811182,18.134802,16.245905,,0.409235,0.26238632,0.3276024,0.065216064,41.4672917,-5.5646667,46,2,02 45 52.15,-05 33 52.8,0.0,,19.9596,19.666,Simbad,0.6354028552752363
298885,0415m055,2458,SER,41.48325906603304,-5.579090490000941,0.037124198,0.6331397,0.5559345,0.2353304,0.292002,1.4448652,1.2656353,1.3039134,1.1994917,0.5,21.527462,0.9182351,536.4405,0.55846316,134.31255,0.48786026,150.56635,22.99625,23.137442,24.070805,23.836536,22.737324,19.600903,16.418839,14.905098,-0.14119148,-0.93336296,-0.6990948,0.23426819,41.4837917,-5.5791944,46,4,02 45 56.11,-05 34 45.1,0.0,,20.1724,20.0092,Simbad,1.9447157093648677
298885,0415m055,1375,SER,41.45616734098509,-5.573747324903086,0.037248988,59.39156,90.09455,117.15965,128.3917,1.4031439,1.2063607,1.3022223,1.2156343,0.9517279,176733.58,2.2107072,627661.0,0.06738483,2944315.8,-0.30691966,5182041.5,18.06569,17.613255,17.328054,17.228657,17.388437,17.804642,15.655073,15.027213,0.45243454,0.28520012,0.38459778,0.09939766,41.45575,-5.5735278,46,1,02 45 49.38,-05 34 24.7,0.0,,20.0841,19.5913,Simbad,1.6913168460201713
298885,0415m055,1908,SER,41.47037574264144,-5.588449183349343,0.037206307,444.7525,656.20044,803.32275,862.31903,1.3577118,1.1526327,1.2770841,1.1891935,1.0608757,1744574.8,9.508479,1029196.0,-0.27913916,29340438.0,-0.3567868,34847084.0,15.879704,15.457409,15.237775,15.16083,15.60941,16.06309,14.3393,13.411748,0.42229557,0.21963406,0.2965784,0.07694435,41.470625,-5.5886944,46,3,02 45 52.95,-05 35 19.3,0.0,,17.5032,17.0847,Simbad,1.255730471056757
502436,1570p312,1418,SER,157.034626533431,31.20686057030345,0.018932596,86.24265,112.42883,0.0,129.70026,1.677877,1.7023808,0.0,1.317152,1.1416006,58750.43,3.2108746,103319.87,-0.058729783,1119615.8,0.40711915,2065098.2,17.660694,17.372807,inf,17.217648,17.911367,18.478796,20.22461,14.190278,0.28788757,inf,0.155159,inf,157.0344583,31.2068056,89,4,10 28 08.27,+31 12 24.5,0.044971,,19.636,19.0203,Simbad,0.5545192261281428
502436,1570p312,1181,EXP,157.0207094719814,31.19713507979533,0.018813742,18.472002,25.101538,0.0,30.081516,1.677877,1.7023808,0.0,1.317152,1.0,0.0,1.1842483,79253.86,-0.1354678,91395.555,0.19759254,130621.76,19.333715,19.00075,inf,18.80425,19.040762,19.329996,16.765892,,0.33296585,inf,0.19649887,inf,157.02075,31.1970833,89,2,10 28 04.98,+31 11 49.5,0.0,,20.3297,20.0245,Simbad,0.2243284577969584
502436,1570p312,1349,DEV,157.0303310450496,31.22960425904854,0.019521337,17.372435,31.989744,0.0,50.27626,1.7996451,1.7117981,0.0,1.2474418,4.0,0.0,0.6182629,149527.36,0.24942987,110156.48,-0.07275422,84177.836,19.400349,18.737473,inf,18.246593,17.35881,17.061693,15.703731,14.284614,0.6628761,inf,0.49087906,inf,157.0305417,31.2297222,89,3,10 28 07.33,+31 13 47.0,0.240906,,19.448,20.0023,Simbad,0.7751039548753462
502436,1570p312,1180,SER,157.0206666929759,31.23020816330698,0.019625831,84.1319,118.71217,0.0,140.11023,1.7996451,1.7117981,0.0,1.3187927,0.5,162910.77,5.7134366,41428.305,0.50330794,3351350.0,0.3192879,2497333.5,17.6876,17.313763,inf,17.133825,17.695808,18.22759,16.910822,16.234932,0.37383652,inf,0.17993736,inf,157.0207083,31.2303889,89,1,10 28 04.97,+31 13 49.4,0.0,,19.2632,18.8696,Simbad,0.6631384601845359
37518,0714m625,14014,SER,71.57139410468248,-62.40412860209302,0.035407055,879.19196,1874.9207,2688.9167,3403.1843,1.3628993,1.3443733,1.3965087,1.2741942,1.1519113,8171482.0,6.331913,8893373.0,-0.3078964,195772340.0,0.31833422,214326460.0,15.139791,14.317543,13.926057,13.670286,13.416965,13.690291,10.933707,9.946605,0.8222475,0.39148617,0.64725685,0.25577068,71.571375,-62.4039167,237,5,04 46 17.13,-62 24 14.1,0.026321,,18.4859,17.7081,Simbad,0.7635125448074509
37518,0714m625,11775,SER,71.50284145323981,-62.40237746487297,0.034941804,148.00253,301.8117,417.2152,514.3152,1.3506857,1.1295563,1.1757637,1.2347215,1.4458703,429111.75,4.740155,3327138.8,-0.6232539,27965600.0,-0.036028907,20625116.0,17.074327,16.30066,15.9491,15.721927,15.644939,16.04385,13.82218,14.126431,0.7736683,0.35155964,0.5787325,0.22717285,71.5027917,-62.4023056,237,3,04 46 00.67,-62 24 08.3,0.0,,19.6861,19.2556,Simbad,0.2716939216168502
37518,0714m625,13527,SER,71.5550729964343,-62.39761875646517,0.03532291,784.43317,1492.8324,1941.4926,2444.938,1.3150904,1.2287037,1.081104,1.2347215,1.2319026,5525965.5,8.765126,2943603.8,-0.32962853,119048830.0,-0.233127,103110464.0,15.26361,14.564972,14.27966,14.02933,15.248897,15.504701,12.417463,13.451592,0.69863796,0.2853117,0.5356417,0.25032997,71.5555,-62.3976944,237,4,04 46 13.32,-62 23 51.7,0.0,,18.6988,17.9294,Simbad,0.7625238921556465
37518,0714m625,10388,SER,71.45481386898662,-62.41776569133625,0.034477323,37.260334,45.794296,45.470253,49.930927,1.4359424,1.3004652,1.4280672,1.2034999,0.7092912,65403.645,1.8353345,272535.38,0.31150934,1308188.8,0.10728548,849481.75,18.571882,18.347971,18.355682,18.254076,19.110798,19.493227,17.644073,14.365311,0.22391129,-0.0077114105,0.09389496,0.10160637,71.4548333,-62.4175556,237,1,04 45 49.16,-62 25 03.2,0.0,,19.5052,19.4813,Simbad,0.7570220146134337
37518,0714m625,10508,PSF,71.4588201391717,-62.3993036328353,0.0345771,44.49572,33.096443,25.073679,21.575766,1.3642771,1.1508504,1.081104,1.241657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.379204,18.700546,19.001955,19.165085,20.814642,21.384632,21.214247,,-0.32134247,-0.30140877,-0.46453857,-0.1631298,71.4584583,-62.39925,237,2,04 45 50.03,-62 23 57.3,0.0,,18.4981,18.5435,Simbad,0.6336465959133297
497758,2387p302,382,SER,238.6710601149368,30.13499826326378,0.034310017,101.76126,154.69403,0.0,205.92807,1.593094,1.5260826,0.0,1.152034,2.621869,18625.97,7.848544,4572.6006,0.13821426,545820.5,-0.056604467,251895.06,17.481043,17.026316,inf,16.715712,17.792461,18.582815,19.043926,14.181405,0.45472717,inf,0.3106041,inf,238.6707917,30.1350833,177,3,15 54 40.99,+30 08 06.3,0.0,,19.4057,18.9346,Simbad,0.8900007012611594
496510,2386p300,4681,DUP,238.6554753137198,30.10530962117303,0.033461966,0.0,0.0,0.0,0.0,1.5732147,1.5235014,0.0,1.163653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,238.6549583,30.1054167,177,1,15 54 37.19,+30 06 19.5,0.085506,,19.7042,19.4112,Simbad,1.6556756421865924
496510,2386p300,3213,SER,238.6597598511432,30.12442960864697,0.03394277,161.99564,238.18253,0.0,334.72525,1.5732147,1.5235014,0.0,1.163653,4.953643,11661.883,13.624,167078.22,-0.43991306,560610.3,-0.05315723,611685.25,16.976242,16.557726,inf,16.188278,19.213564,,16.224617,,0.41851616,inf,0.3694477,inf,238.6595,30.1246667,177,2,15 54 38.28,+30 07 28.8,0.080229,,19.011,18.7481,Simbad,1.176087540399125
497758,2387p302,657,PSF,238.6868842584417,30.13378005251077,0.034342714,0.45424688,0.37328184,0.0,0.3988854,1.593094,1.5260826,0.0,1.152034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.35677,23.569908,inf,23.497879,22.610937,21.281239,,,-0.21313858,inf,0.072029114,inf,238.6870833,30.1339444,177,4,15 54 44.90,+30 08 02.2,0.0,,20.0621,20.0357,Simbad,0.8567923355615737
