X_IMAGE,Y_IMAGE,ALPHAPEAK_J2000,DELTAPEAK_J2000,ALPHA_SKY,DELTA_SKY,FLUX_RADIUS,KRON_RADIUS,FLAGS,FLUX_APER,FLUXERR_APER,ELONGATION,THETA_IMAGE,MAG_AUTO,MAGERR_AUTO,SNR_WIN,brickid,brickname,objid,type,ra,dec,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Group,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation
409.359,786.7705,228.1875369,26.5803795,228.187589,26.58029,10.946,3.75,0,12.89493,0.04405872,1.208,34.61,16.6506,0.0028,667.2,478692,2280p265,4649,SER,228.187522824389,26.58034235816466,0.05411434,54.810253,83.171875,0,109.23043,1.5859658,1.5111958,0,1.2824688,1.5409418,20961.18,3.7680736,28900.016,-0.07284898,336999.97,-0.20021252,622515.0,18.152845,17.700058,inf,17.40414,18.172665,18.65398,18.305552,,0.4527874,inf,0.2959175,inf,228.1875417,26.5801667,168,4,15 12 45.01,+26 34 48.6,0.033404,,19.7751,19.6437,Simbad,0.6352826691263147
808.5828,732.3904,228.1550685,26.5764412,228.1551025,26.5763241,13.954,3.71,2,12.0093,0.04405872,4.413,70.86,16.2836,0.0023,701.8,478692,2280p265,4071,SER,228.1551079683782,26.57635339860423,0.054949567,67.13643,86.87848,0,103.45351,1.5859658,1.5111958,0,1.2824688,0.7958854,63998.17,4.9748755,32541.53,0.55117387,2367958.2,-0.3776151,1868253.5,17.932604,17.65272,inf,17.463137,18.176495,18.808512,19.798744,16.334711,0.27988434,inf,0.18958282,inf,228.1554167,26.5760278,168,2,15 12 37.30,+26 34 33.7,0.032967,,19.4463,19.3007,Simbad,1.536874513048935
626.7671,711.2274,228.1697167,26.5749903,228.1698984,26.5747886,10.002,3.58,0,15.67621,0.04410347,2.239,27.27,16.4301,0.002,876.8,478692,2280p265,4331,SER,228.1697898704123,26.57489943229878,0.054666076,64.95812,81.869774,0,92.71866,1.5859658,1.5111958,0,1.2824688,1.1541529,38806.113,3.0222995,76381.49,-0.34099394,1063719.4,-0.2898832,980089.4,17.968416,17.717192,inf,17.582083,18.228937,18.769924,17.271269,,0.25122452,inf,0.13510895,inf,228.1701667,26.5748333,168,3,15 12 40.84,+26 34 29.4,0.0,,18.7806,18.579,Simbad,1.2364018970648383
911.1658,522.1901,228.1467763,26.561009,228.1467628,26.5610229,2.749,3.5,0,387.5541,0.04405872,1.066,-73.2,15.1501,0.0003,10450.0,478692,2280p265,3930,PSF,228.146769499315,26.561050495425,0.05564541,339.94202,303.4534,0,242.7748,1.4894725,1.4982721,0,1.2785676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.171488,16.29477,inf,16.536991,18.661901,19.328289,18.610733,,-0.12328148,inf,-0.24222183,inf,228.1467083,26.5611389,168,1,15 12 35.21,+26 33 40.1,0.0,,18.9182,17.9217,Simbad,0.374328351441362
