GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,Group
340r,16.175834444030258,-2.141161322241312,5000.0,0.016666666666666666,nan,14.626460695471794,31.62813971597192,60.08714606954749,165.44525649290466,163.25836372416563,80.07598237317077,92.0216951681152,31.066245887675993,34.808407504345055,0.5538089902425426,-1.6014852161868327,-0.10881624348193908,-0.0013355447098525874,0.07959457486867905,3.0682116428767743,0.1582001527338611,0.0927239224089514,0.054294615042278595,0.0501115049111572,0.02231138587377861,0.16359614471152611,0.6321171560786721,0.02229932115550703,22.552747402929164,0.7588402253048674,304.2080332655935,311.6125582052826,0.1569121834875958,1.323516262960599,1.0,0.0,0.27,0.34629548650952463,1.1708068,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,6279.0,14.8,425.2,0.0,3.0,0.01225,0.00215000007301569,5.7,0.0,3.0,50.0,3.7,5.7,11.8,0.0,0.0,0.0,0.0,25
341r,16.166633519298667,-2.1231503383315107,5000.0,0.016666666666666666,nan,4.502351176951902,8.303665044563713,13.435254985476801,128.8359691145149,128.93028163932175,17.149970657763827,19.547419687206247,8.540993505668501,9.772542127536779,0.43865903079620244,-1.6522602139157,-0.6436214693152174,-0.12239172924604191,0.334306538105011,2.3740327345816277,0.05760815710461064,0.03445724857922994,0.0,0.0,0.05284986818450636,0.048567610285613176,0.26034027631368395,0.20620254850195,9.27698372623343,0.6553065060885136,319.9903951852232,320.10251195910286,0.29888608708615716,1.4748686487359823,0.0,0.0,0.27,0.34629548650952463,1.284258,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1695.0,17.8,95.4,0.0,3.0,0.02831,0.0021800000686198473,13.0,0.0,3.0,50.0,4.6,13.0,54.6,0.0,0.0,0.0,0.0,25
342r,16.1480081285969,-2.1352330062185643,5000.0,0.016666666666666666,nan,7.7461807873133575,16.7117425921364,27.052237591704777,87.65067739557153,87.47099356968344,34.93443621559731,41.34698774833044,16.65472729089669,19.581271628899557,0.46839345587953024,-1.7904257518556745,-0.4006873473603427,-0.11215965818720383,0.13360869884490967,2.715577821630399,0.21022842377752168,0.028923295166292468,0.09896324222431668,0.11799570519693416,0.058792633084367246,0.28456390708232543,0.3585622059941242,0.03610735223065526,17.6359518035432,0.5307745338178256,320.45041009410824,318.47153574553244,0.31792154029578873,0.3315098633807747,0.0,0.0,0.27,0.34629548650952463,1.2183657,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3264.0,16.0,204.1,0.0,3.0,0.01793,0.00215000007301569,8.3,0.0,3.0,50.0,4.3,8.3,15.4,0.0,0.0,0.0,0.0,25
343r,16.18015490648192,-2.136047290410636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25
