Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
373,373,1765,322.034236731,0.152471007,SER,1.02316855456134,343.3563,0.0018,343.4313,0.0021,16.6009,0.0125,16.1970,0.0006,1.4564,0.0014,0.8469,0.0003,-35.7009,0.0885,343.3563,0.0018,343.4313,0.0021,16.2854,0.0076,15.8105,0.0004,1.4838,0.0009,0.8469,0.0003,-35.7009,0.0885,343.3563,0.0018,343.4313,0.0021,15.9844,0.0104,15.6998,0.0006,1.5100,0.0011,0.8469,0.0003,-35.7009,0.0885,343.3563,0.0018,343.4313,0.0021,15.6585,0.0181,15.5827,0.0009,1.5382,0.0019,0.8469,0.0003,-35.7009,0.0885
374,374,3758,6.832865883,-0.96407943,SER,1.64607717663049,341.9396,0.0043,347.7730,0.0056,14.3510,0.0104,17.8275,0.0007,0.6464,0.0010,0.6974,0.0004,36.6301,0.0699,341.9396,0.0043,347.7730,0.0056,14.3890,0.0158,17.5566,0.0014,0.6909,0.0016,0.6974,0.0004,36.6301,0.0699,341.9396,0.0043,347.7730,0.0056,14.4253,0.0284,17.4442,0.0025,0.7333,0.0030,0.6974,0.0004,36.6301,0.0699,341.9396,0.0043,347.7730,0.0056,14.4646,0.0434,17.3615,0.0035,0.7793,0.0046,0.6974,0.0004,36.6301,0.0699
375,375,1405,154.279131717,-0.175668926,SER,0.92631019806241,346.2192,0.0142,340.7988,0.0147,23.2987,0.0344,17.2815,0.0014,0.7207,0.0018,0.9782,0.0008,-4.6425,1.6698,346.2192,0.0142,340.7988,0.0147,23.5414,0.0257,16.7811,0.0010,0.7750,0.0013,0.9782,0.0008,-4.6425,1.6698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.2192,0.0142,340.7988,0.0147,24.0235,0.0804,16.4455,0.0036,0.8828,0.0045,0.9782,0.0008,-4.6425,1.6698
376,376,1458,41.035949466,0.855795827,SER,0.693361402538411,344.2556,0.0042,343.9662,0.0064,12.1442,0.0130,18.2964,0.0011,0.6405,0.0020,0.6297,0.0004,10.9473,0.0644,344.2556,0.0042,343.9662,0.0064,11.8295,0.0081,17.6842,0.0007,0.6716,0.0011,0.6297,0.0004,10.9473,0.0644,344.2556,0.0042,343.9662,0.0064,11.5292,0.0105,17.4351,0.0010,0.7013,0.0016,0.6297,0.0004,10.9473,0.0644,344.2556,0.0042,343.9662,0.0064,11.2041,0.0178,17.2907,0.0017,0.7334,0.0028,0.6297,0.0004,10.9473,0.0644
377,377,5322,188.834215803,-0.178471619,SER,1.19261063281376,344.0793,0.0039,343.4965,0.0026,14.5578,0.0208,16.7088,0.0014,0.9543,0.0023,0.6823,0.0003,59.8158,0.0463,344.0793,0.0039,343.4965,0.0026,15.3581,0.0071,16.2298,0.0004,0.9848,0.0007,0.6823,0.0003,59.8158,0.0463,344.0793,0.0039,343.4965,0.0026,16.1216,0.0161,16.0121,0.0010,1.0140,0.0016,0.6823,0.0003,59.8158,0.0463,344.0793,0.0039,343.4965,0.0026,16.9481,0.0334,15.8246,0.0025,1.0455,0.0035,0.6823,0.0003,59.8158,0.0463
378,378,1455,177.00091094,12.113520681,REX,0.464366327473308,343.8195,0.0063,343.5482,0.0059,18.5281,0.0360,16.8813,0.0016,1.3782,0.0034,0.9138,0.0007,-68.1017,0.4234,343.8195,0.0063,343.5482,0.0059,17.7686,0.0239,16.4147,0.0013,1.5905,0.0024,0.9138,0.0007,-68.1017,0.4234,343.8195,0.0063,343.5482,0.0059,17.0438,0.0357,16.2609,0.0017,1.7930,0.0042,0.9138,0.0007,-68.1017,0.4234,343.8195,0.0063,343.5482,0.0059,16.2593,0.0598,16.1679,0.0028,2.0123,0.0070,0.9138,0.0007,-68.1017,0.4234
379,379,5864,161.643217623,0.170171869,SER,0.736607267862622,344.4074,0.0086,343.1696,0.0113,28.8395,0.1015,17.4636,0.0030,1.4912,0.0056,0.7342,0.0007,-13.2748,0.1558,344.4074,0.0086,343.1696,0.0113,28.0127,0.0575,16.9608,0.0016,1.5830,0.0027,0.7342,0.0007,-13.2748,0.1558,344.4074,0.0086,343.1696,0.0113,27.2238,0.0805,16.7675,0.0024,1.6706,0.0043,0.7342,0.0007,-13.2748,0.1558,344.4074,0.0086,343.1696,0.0113,26.3699,0.1440,16.6709,0.0045,1.7655,0.0082,0.7342,0.0007,-13.2748,0.1558
382,382,2294,28.549652545,-0.596041183,SER,0.704798759325664,343.2513,0.0043,343.8642,0.0171,24.6953,0.0390,18.1335,0.0015,0.6020,0.0029,0.1666,0.0003,-0.0665,0.0208,343.2513,0.0043,343.8642,0.0171,24.6126,0.0272,17.5731,0.0011,0.8327,0.0017,0.1666,0.0003,-0.0665,0.0208,343.2513,0.0043,343.8642,0.0171,24.5337,0.0450,17.4286,0.0017,1.0529,0.0030,0.1666,0.0003,-0.0665,0.0208,343.2513,0.0043,343.8642,0.0171,24.4483,0.0752,17.3171,0.0026,1.2913,0.0053,0.1666,0.0003,-0.0665,0.0208
383,383,12605,219.232864165,0.850381772,EXP,0.729999481580361,344.9036,0.0047,344.7145,0.0042,17.1910,0.0186,18.0126,0.0010,0.9665,0.0024,0.2406,0.0002,-48.5347,0.0151,344.9036,0.0047,344.7145,0.0042,17.0186,0.0127,17.3420,0.0007,1.0164,0.0016,0.2406,0.0002,-48.5347,0.0151,344.9036,0.0047,344.7145,0.0042,16.8541,0.0144,17.0410,0.0021,1.0640,0.0018,0.2406,0.0002,-48.5347,0.0151,344.9036,0.0047,344.7145,0.0042,16.6760,0.0224,16.8501,0.0011,1.1155,0.0028,0.2406,0.0002,-48.5347,0.0151
386,386,104,130.703523685,29.396515259,REX,0.532990349426865,344.1431,0.0108,343.8713,0.0099,14.9097,0.0429,18.2909,0.0024,1.1962,0.0048,0.8976,0.0014,88.2713,0.6074,344.1431,0.0108,343.8713,0.0099,13.8388,0.0287,17.7624,0.0018,1.2497,0.0027,0.8976,0.0014,88.2713,0.6074,344.1431,0.0108,343.8713,0.0099,12.8171,0.0345,17.6022,0.0029,1.3007,0.0041,0.8976,0.0014,88.2713,0.6074,344.1431,0.0108,343.8713,0.0099,11.7110,0.0554,17.5449,0.0037,1.3559,0.0074,0.8976,0.0014,88.2713,0.6074
387,387,4658,152.130186281,9.239616448,REX,0.544398775553269,344.0829,0.0013,344.3885,0.0012,4.5952,0.0034,16.7521,0.0005,1.1617,0.0027,0.8536,0.0004,60.4518,0.1311,344.0829,0.0013,344.3885,0.0012,4.7399,0.0022,16.3134,0.0005,1.1917,0.0019,0.8536,0.0004,60.4518,0.1311,344.0829,0.0013,344.3885,0.0012,4.8779,0.0025,16.3202,0.0004,1.2203,0.0020,0.8536,0.0004,60.4518,0.1311,344.0829,0.0013,344.3885,0.0012,5.0273,0.0041,16.0766,0.0007,1.2513,0.0029,0.8536,0.0004,60.4518,0.1311
388,388,6106,150.738470227,4.710388843,SER,1.0887041177724,343.9194,0.0051,344.9282,0.0028,29.3001,0.0221,17.6918,0.0006,1.2264,0.0012,0.2579,0.0001,-61.6149,0.0101,343.9194,0.0051,344.9282,0.0028,28.7570,0.0203,17.3026,0.0008,1.2735,0.0011,0.2579,0.0001,-61.6149,0.0101,343.9194,0.0051,344.9282,0.0028,28.2388,0.0335,17.1545,0.0009,1.3184,0.0019,0.2579,0.0001,-61.6149,0.0101,343.9194,0.0051,344.9282,0.0028,27.6778,0.0525,17.0767,0.0023,1.3670,0.0029,0.2579,0.0001,-61.6149,0.0101
389,389,3564,159.324973383,1.162012731,SER,0.935112912430737,344.0296,0.0100,343.9711,0.0070,28.1479,0.0331,17.2111,0.0010,1.0746,0.0015,0.6842,0.0003,84.0060,0.0738,344.0296,0.0100,343.9711,0.0070,27.9524,0.0350,16.7131,0.0012,1.1668,0.0017,0.6842,0.0003,84.0060,0.0738,344.0296,0.0100,343.9711,0.0070,27.7659,0.0625,16.5148,0.0021,1.2548,0.0032,0.6842,0.0003,84.0060,0.0738,344.0296,0.0100,343.9711,0.0070,27.5640,0.0981,16.4135,0.0034,1.3500,0.0050,0.6842,0.0003,84.0060,0.0738
390,390,999,221.021208185,-2.649385855,SER,0.340749568490231,344.6944,0.0007,344.3024,0.0008,4.8995,0.0038,18.3437,0.0006,2.0240,0.0043,0.5186,0.0003,-42.1647,0.0288,344.6944,0.0007,344.3024,0.0008,4.8327,0.0025,17.5296,0.0004,1.9250,0.0027,0.5186,0.0003,-42.1647,0.0288,344.6944,0.0007,344.3024,0.0008,4.7690,0.0022,17.1669,0.0006,1.8305,0.0021,0.5186,0.0003,-42.1647,0.0288,344.6944,0.0007,344.3024,0.0008,4.7001,0.0032,16.9315,0.0005,1.7282,0.0032,0.5186,0.0003,-42.1647,0.0288
391,391,15866,202.473960491,-2.445253786,SER,0.494571246778991,344.0398,0.0025,343.8195,0.0022,17.3426,0.0250,17.9306,0.0011,1.5082,0.0026,0.5159,0.0003,-48.8251,0.0313,344.0398,0.0025,343.8195,0.0022,16.3591,0.0164,17.4333,0.0008,1.6445,0.0018,0.5159,0.0003,-48.8251,0.0313,344.0398,0.0025,343.8195,0.0022,15.4207,0.0330,17.2740,0.0020,1.7745,0.0039,0.5159,0.0003,-48.8251,0.0313,344.0398,0.0025,343.8195,0.0022,14.4050,0.0570,17.1795,0.0033,1.9152,0.0067,0.5159,0.0003,-48.8251,0.0313
392,392,2639,198.368019951,2.550536373,SER,0.796709484964936,344.0329,0.0261,343.6296,0.0187,24.9400,0.1385,17.7744,0.0048,1.2316,0.0086,0.6748,0.0016,-82.5251,0.2702,344.0329,0.0261,343.6296,0.0187,25.0862,0.1074,17.2584,0.0038,1.4305,0.0065,0.6748,0.0016,-82.5251,0.2702,344.0329,0.0261,343.6296,0.0187,25.2257,0.1756,17.0417,0.0060,1.6204,0.0109,0.6748,0.0016,-82.5251,0.2702,344.0329,0.0261,343.6296,0.0187,25.3767,0.2845,16.9365,0.0089,1.8259,0.0179,0.6748,0.0016,-82.5251,0.2702
393,393,9841,214.467950815,0.362989194,SER,0.697362117262048,343.7477,0.0078,343.7352,0.0114,13.7369,0.0246,18.1381,0.0018,0.6787,0.0031,0.6509,0.0007,29.8090,0.1311,343.7477,0.0078,343.7352,0.0114,13.6669,0.0176,17.5824,0.0015,0.7682,0.0020,0.6509,0.0007,29.8090,0.1311,343.7477,0.0078,343.7352,0.0114,13.6001,0.0230,17.3516,0.0022,0.8536,0.0028,0.6509,0.0007,29.8090,0.1311,343.7477,0.0078,343.7352,0.0114,13.5278,0.0363,17.2299,0.0024,0.9461,0.0046,0.6509,0.0007,29.8090,0.1311
394,394,3927,236.980568183,6.283831767,EXP,0.369551443141364,344.5059,0.0082,344.0550,0.0039,16.9657,0.0222,17.6623,0.0012,0.8761,0.0031,0.2059,0.0002,64.6817,0.0189,344.5059,0.0082,344.0550,0.0039,16.1935,0.0133,17.2002,0.0009,0.9643,0.0018,0.2059,0.0002,64.6817,0.0189,344.5059,0.0082,344.0550,0.0039,15.4567,0.0186,17.0578,0.0011,1.0485,0.0028,0.2059,0.0002,64.6817,0.0189,344.5059,0.0082,344.0550,0.0039,14.6591,0.0324,16.9040,0.0019,1.1396,0.0049,0.2059,0.0002,64.6817,0.0189
395,395,6356,237.719281547,0.401331649,SER,0.620411887396384,344.2281,0.0063,343.8580,0.0048,18.6798,0.0219,17.7389,0.0010,0.8093,0.0015,0.7288,0.0003,89.3469,0.0699,344.2281,0.0063,343.8580,0.0048,18.8923,0.0117,16.9972,0.0006,0.9177,0.0008,0.7288,0.0003,89.3469,0.0699,344.2281,0.0063,343.8580,0.0048,19.0951,0.0242,16.6798,0.0024,1.0212,0.0017,0.7288,0.0003,89.3469,0.0699,344.2281,0.0063,343.8580,0.0048,19.3147,0.0439,16.4489,0.0020,1.1332,0.0031,0.7288,0.0003,89.3469,0.0699
396,396,2937,192.608085829,5.307343667,SER,0.405272531053329,344.1687,0.0053,343.3935,0.0032,14.5960,0.0138,17.5366,0.0009,0.7206,0.0016,0.5356,0.0003,62.4733,0.0419,344.1687,0.0053,343.3935,0.0032,14.5251,0.0097,17.1152,0.0007,0.8475,0.0010,0.5356,0.0003,62.4733,0.0419,344.1687,0.0053,343.3935,0.0032,14.4575,0.0174,16.9674,0.0014,0.9685,0.0020,0.5356,0.0003,62.4733,0.0419,344.1687,0.0053,343.3935,0.0032,14.3844,0.0293,16.8439,0.0020,1.0996,0.0035,0.5356,0.0003,62.4733,0.0419
397,397,6850,162.709432529,-0.759666411,SER,0.612114590756672,344.4135,0.0028,343.7935,0.0057,18.4442,0.0178,17.2706,0.0008,1.0237,0.0017,0.4105,0.0002,-20.9340,0.0273,344.4135,0.0028,343.7935,0.0057,17.4807,0.0124,16.6978,0.0007,1.1408,0.0012,0.4105,0.0002,-20.9340,0.0273,344.4135,0.0028,343.7935,0.0057,16.5614,0.0171,16.4774,0.0017,1.2525,0.0019,0.4105,0.0002,-20.9340,0.0273,344.4135,0.0028,343.7935,0.0057,15.5662,0.0276,16.3659,0.0013,1.3735,0.0032,0.4105,0.0002,-20.9340,0.0273
398,398,3672,232.180400973,4.124030361,SER,0.700322524869441,343.5982,0.0070,343.5737,0.0048,14.0221,0.0461,17.9679,0.0027,1.4078,0.0064,0.6015,0.0007,57.2186,0.1111,343.5982,0.0070,343.5737,0.0048,13.6782,0.0245,17.4819,0.0015,1.4791,0.0032,0.6015,0.0007,57.2186,0.1111,343.5982,0.0070,343.5737,0.0048,13.3500,0.0383,17.3457,0.0027,1.5471,0.0054,0.6015,0.0007,57.2186,0.1111,343.5982,0.0070,343.5737,0.0048,12.9948,0.0703,17.2252,0.0043,1.6208,0.0101,0.6015,0.0007,57.2186,0.1111
399,399,13850,186.243287285,0.407313325,SER,0.709323554879533,344.4045,0.0077,344.5964,0.0075,42.6853,0.0372,17.1487,0.0008,0.8428,0.0013,0.1875,0.0001,-46.0763,0.0077,344.4045,0.0077,344.5964,0.0075,41.6371,0.0244,16.5764,0.0005,1.0328,0.0008,0.1875,0.0001,-46.0763,0.0077,344.4045,0.0077,344.5964,0.0075,40.6369,0.0458,16.3269,0.0010,1.2140,0.0017,0.1875,0.0001,-46.0763,0.0077,344.4045,0.0077,344.5964,0.0075,39.5543,0.0787,16.1887,0.0022,1.4103,0.0029,0.1875,0.0001,-46.0763,0.0077
400,400,4665,140.567618421,4.443861394,SER,0.325259717415895,343.9485,0.0030,345.1477,0.0035,9.9818,0.0207,18.1167,0.0016,1.3298,0.0043,0.3670,0.0003,40.9609,0.0342,343.9485,0.0030,345.1477,0.0035,10.6292,0.0111,17.5959,0.0008,1.4041,0.0025,0.3670,0.0003,40.9609,0.0342,343.9485,0.0030,345.1477,0.0035,11.2469,0.0181,17.3822,0.0013,1.4749,0.0034,0.3670,0.0003,40.9609,0.0342,343.9485,0.0030,345.1477,0.0035,11.9156,0.0331,17.1936,0.0022,1.5516,0.0061,0.3670,0.0003,40.9609,0.0342
401,401,11264,325.997680937,0.190424011,EXP,0.64000419781491,344.4205,0.0120,344.8978,0.0065,17.7880,0.0330,18.3025,0.0017,0.8309,0.0027,0.5032,0.0005,-66.2307,0.0682,344.4205,0.0120,344.8978,0.0065,17.6494,0.0235,17.7455,0.0014,0.9056,0.0017,0.5032,0.0005,-66.2307,0.0682,344.4205,0.0120,344.8978,0.0065,17.5171,0.0337,17.5119,0.0022,0.9769,0.0026,0.5032,0.0005,-66.2307,0.0682,344.4205,0.0120,344.8978,0.0065,17.3739,0.0544,17.3843,0.0029,1.0541,0.0045,0.5032,0.0005,-66.2307,0.0682
402,402,2852,352.447803772,13.85494925,EXP,0.609105505040562,344.1179,0.0229,343.6669,0.0089,22.9600,0.0653,18.1571,0.0027,0.9074,0.0050,0.2551,0.0005,68.8624,0.0440,344.1179,0.0229,343.6669,0.0089,22.5791,0.0431,17.5022,0.0018,0.9678,0.0028,0.2551,0.0005,68.8624,0.0440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1179,0.0229,343.6669,0.0089,21.8224,0.1058,16.9719,0.0043,1.0877,0.0085,0.2551,0.0005,68.8624,0.0440
403,403,3127,39.855775929,-7.539952501,SER,0.47897152449877,342.4415,0.0077,347.6798,0.0141,50.5738,0.1841,17.5038,0.0030,1.7882,0.0061,0.4228,0.0005,29.0746,0.0532,342.4415,0.0077,347.6798,0.0141,47.5976,0.1045,17.1585,0.0019,1.8550,0.0034,0.4228,0.0005,29.0746,0.0532,342.4415,0.0077,347.6798,0.0141,44.7579,0.1548,17.0535,0.0029,1.9187,0.0056,0.4228,0.0005,29.0746,0.0532,342.4415,0.0077,347.6798,0.0141,41.6839,0.2768,17.0383,0.0055,1.9877,0.0102,0.4228,0.0005,29.0746,0.0532
404,404,9382,27.992201069,-0.967484155,SER,0.497044358868947,343.9153,0.0033,344.0854,0.0033,10.3575,0.0509,18.4108,0.0034,2.4646,0.0127,0.9568,0.0014,7.4870,1.0962,343.9153,0.0033,344.0854,0.0033,10.4039,0.0298,17.6352,0.0019,2.5839,0.0072,0.9568,0.0014,7.4870,1.0962,343.9153,0.0033,344.0854,0.0033,10.4482,0.0378,17.3396,0.0024,2.6978,0.0086,0.9568,0.0014,7.4870,1.0962,343.9153,0.0033,344.0854,0.0033,10.4962,0.0664,17.1536,0.0041,2.8211,0.0154,0.9568,0.0014,7.4870,1.0962
406,406,924,153.137943299,6.417360934,REX,0.456055908490564,343.7234,0.0062,344.4244,0.0060,21.5631,0.0172,16.3621,0.0008,0.8600,0.0011,0.9575,0.0004,-66.0041,0.5323,343.7234,0.0062,344.4244,0.0060,20.7437,0.0122,15.9041,0.0008,0.9235,0.0007,0.9575,0.0004,-66.0041,0.5323,343.7234,0.0062,344.4244,0.0060,19.9619,0.0159,15.7648,0.0009,0.9841,0.0010,0.9575,0.0004,-66.0041,0.5323,343.7234,0.0062,344.4244,0.0060,19.1155,0.0252,15.6789,0.0013,1.0497,0.0017,0.9575,0.0004,-66.0041,0.5323
407,407,8132,25.111697426,0.255126789,SER,1.65102285558985,343.7990,0.0018,344.0165,0.0017,9.6297,0.0145,17.6888,0.0009,2.7706,0.0042,0.9388,0.0005,-82.6314,0.3637,343.7990,0.0018,344.0165,0.0017,9.5052,0.0122,17.4430,0.0009,2.5059,0.0031,0.9388,0.0005,-82.6314,0.3637,343.7990,0.0018,344.0165,0.0017,9.3864,0.0204,17.4367,0.0016,2.2532,0.0049,0.9388,0.0005,-82.6314,0.3637,343.7990,0.0018,344.0165,0.0017,9.2577,0.0326,17.3764,0.0027,1.9798,0.0079,0.9388,0.0005,-82.6314,0.3637
408,408,3571,19.5048697,14.101946323,SER,0.455889512215765,344.1733,0.0193,344.2461,0.0103,27.0813,0.0977,17.6538,0.0030,1.3315,0.0058,0.4636,0.0007,-64.0536,0.0946,344.1733,0.0193,344.2461,0.0103,26.3873,0.0799,17.1604,0.0027,1.4052,0.0048,0.4636,0.0007,-64.0536,0.0946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1733,0.0193,344.2461,0.0103,25.0084,0.1807,16.8488,0.0059,1.5517,0.0121,0.4636,0.0007,-64.0536,0.0946
409,409,4867,203.575294168,-1.425542089,SER,0.603388753057147,343.4460,0.0050,344.1326,0.0065,19.7122,0.0187,17.4420,0.0009,0.8010,0.0013,0.7626,0.0004,22.5348,0.0840,343.4460,0.0050,344.1326,0.0065,19.8080,0.0128,16.9564,0.0006,0.9031,0.0008,0.7626,0.0004,22.5348,0.0840,343.4460,0.0050,344.1326,0.0065,19.8993,0.0226,16.7598,0.0011,1.0005,0.0015,0.7626,0.0004,22.5348,0.0840,343.4460,0.0050,344.1326,0.0065,19.9982,0.0382,16.6347,0.0022,1.1059,0.0027,0.7626,0.0004,22.5348,0.0840
410,410,5118,120.487978541,25.91302107,SER,0.56863162259422,339.5410,0.0166,346.7160,0.0059,22.4349,0.0309,17.8267,0.0012,0.7144,0.0022,0.3156,0.0003,75.4262,0.0322,339.5410,0.0166,346.7160,0.0059,23.1922,0.0271,17.3800,0.0014,0.7566,0.0015,0.3156,0.0003,75.4262,0.0322,339.5410,0.0166,346.7160,0.0059,23.9148,0.0411,17.2018,0.0018,0.7969,0.0024,0.3156,0.0003,75.4262,0.0322,339.5410,0.0166,346.7160,0.0059,24.6971,0.0633,17.0544,0.0026,0.8405,0.0040,0.3156,0.0003,75.4262,0.0322
411,411,4607,216.818833356,-0.090084436,SER,0.699722866205703,344.8318,0.0010,343.8373,0.0011,9.5171,0.0061,17.3549,0.0004,1.5273,0.0017,0.4928,0.0002,-42.5141,0.0179,344.8318,0.0010,343.8373,0.0011,9.4081,0.0041,16.8374,0.0003,1.5581,0.0011,0.4928,0.0002,-42.5141,0.0179,344.8318,0.0010,343.8373,0.0011,9.3041,0.0047,16.6160,0.0007,1.5874,0.0012,0.4928,0.0002,-42.5141,0.0179,344.8318,0.0010,343.8373,0.0011,9.1916,0.0073,16.4580,0.0005,1.6191,0.0018,0.4928,0.0002,-42.5141,0.0179
412,412,2085,148.352957841,10.595307766,SER,0.452787386403364,344.7403,0.0050,344.5225,0.0058,7.3024,0.0082,18.3490,0.0013,0.5501,0.0029,0.8320,0.0008,-11.3686,0.2330,344.7403,0.0050,344.5225,0.0058,7.3438,0.0060,17.7651,0.0011,0.5795,0.0020,0.8320,0.0008,-11.3686,0.2330,344.7403,0.0050,344.5225,0.0058,7.3833,0.0067,17.5091,0.0013,0.6075,0.0021,0.8320,0.0008,-11.3686,0.2330,344.7403,0.0050,344.5225,0.0058,7.4260,0.0100,17.3564,0.0015,0.6379,0.0033,0.8320,0.0008,-11.3686,0.2330
413,413,4961,240.912931113,26.359427731,SER,0.431119252934021,343.6757,0.0000,344.8477,0.0001,18.7437,0.0298,17.1745,0.0024,1.2510,0.0028,0.7172,0.0007,-50.8676,0.1096,343.6757,0.0000,344.8477,0.0001,17.8407,0.0265,16.7411,0.0019,1.4480,0.0026,0.7172,0.0007,-50.8676,0.1096,343.6757,0.0000,344.8477,0.0001,16.9792,0.0420,19.9922,0.0000,1.6360,0.0045,0.7172,0.0007,-50.8676,0.1096,343.6757,0.0000,344.8477,0.0001,16.0465,0.0656,16.4978,0.0025,1.8395,0.0072,0.7172,0.0007,-50.8676,0.1096
414,414,824,318.011952324,-0.483269045,SER,0.938847535961902,343.5922,0.0039,343.2357,0.0075,21.5736,0.0152,17.1783,0.0007,0.6864,0.0010,0.4934,0.0002,12.1051,0.0280,343.5922,0.0039,343.2357,0.0075,21.2661,0.0117,16.6859,0.0006,0.7838,0.0007,0.4934,0.0002,12.1051,0.0280,343.5922,0.0039,343.2357,0.0075,20.9728,0.0183,16.5153,0.0010,0.8767,0.0012,0.4934,0.0002,12.1051,0.0280,343.5922,0.0039,343.2357,0.0075,20.6553,0.0295,16.3703,0.0014,0.9772,0.0021,0.4934,0.0002,12.1051,0.0280
415,415,10909,15.444282644,-0.644679125,REX,0.686082889378156,344.5851,0.0010,343.6423,0.0011,4.3943,0.0018,17.9030,0.0004,0.9222,0.0016,0.9284,0.0003,14.0902,0.2334,344.5851,0.0010,343.6423,0.0011,4.1020,0.0014,17.2081,0.0004,1.0873,0.0011,0.9284,0.0003,14.0902,0.2334,344.5851,0.0010,343.6423,0.0011,3.8231,0.0017,16.9575,0.0005,1.2448,0.0017,0.9284,0.0003,14.0902,0.2334,344.5851,0.0010,343.6423,0.0011,3.5212,0.0025,16.7486,0.0006,1.4153,0.0029,0.9284,0.0003,14.0902,0.2334
416,416,5144,133.903136315,0.920691776,SER,0.670978758269616,344.2319,0.0017,344.5144,0.0036,9.3366,0.0091,18.1121,0.0009,0.6701,0.0028,0.3290,0.0002,2.2590,0.0221,344.2319,0.0017,344.5144,0.0036,8.9590,0.0042,17.5651,0.0004,0.7854,0.0012,0.3290,0.0002,2.2590,0.0221,344.2319,0.0017,344.5144,0.0036,8.5987,0.0078,17.3465,0.0013,0.8953,0.0023,0.3290,0.0002,2.2590,0.0221,344.2319,0.0017,344.5144,0.0036,8.2087,0.0149,17.2027,0.0015,1.0143,0.0046,0.3290,0.0002,2.2590,0.0221
417,417,1503,118.868013981,26.358476208,SER,0.496923469468035,343.8436,0.0074,343.8289,0.0108,13.0456,0.0262,18.1330,0.0019,0.7180,0.0034,0.6479,0.0008,-32.3389,0.1369,343.8436,0.0074,343.8289,0.0108,12.8215,0.0186,17.6014,0.0016,0.7991,0.0021,0.6479,0.0008,-32.3389,0.1369,343.8436,0.0074,343.8289,0.0108,12.6076,0.0279,17.4093,0.0024,0.8766,0.0036,0.6479,0.0008,-32.3389,0.1369,343.8436,0.0074,343.8289,0.0108,12.3761,0.0456,17.2571,0.0037,0.9603,0.0062,0.6479,0.0008,-32.3389,0.1369
418,418,9959,214.694471529,0.560686094,SER,1.68428576783065,344.0868,0.0012,344.5416,0.0014,3.9827,0.0059,17.7745,0.0011,2.4301,0.0116,0.7590,0.0008,31.8682,0.1432,344.0868,0.0012,344.5416,0.0014,3.9121,0.0040,17.2300,0.0008,2.4341,0.0076,0.7590,0.0008,31.8682,0.1432,344.0868,0.0012,344.5416,0.0014,3.8447,0.0044,17.0902,0.0012,2.4378,0.0080,0.7590,0.0008,31.8682,0.1432,344.0868,0.0012,344.5416,0.0014,3.7718,0.0069,16.9236,0.0013,2.4419,0.0127,0.7590,0.0008,31.8682,0.1432
419,419,53,178.997880329,5.815700453,SER,0.426796814288961,344.2362,0.0131,344.6468,0.0096,16.0226,0.0362,18.3271,0.0021,0.6166,0.0051,0.2151,0.0004,53.8840,0.0325,344.2362,0.0131,344.6468,0.0096,15.9210,0.0237,17.6975,0.0018,0.7369,0.0032,0.2151,0.0004,53.8840,0.0325,344.2362,0.0131,344.6468,0.0096,15.8240,0.0288,17.4103,0.0016,0.8518,0.0040,0.2151,0.0004,53.8840,0.0325,344.2362,0.0131,344.6468,0.0096,15.7191,0.0471,17.2293,0.0027,0.9761,0.0066,0.2151,0.0004,53.8840,0.0325
420,420,329,353.694656973,-8.682498155,EXP,0.334500724522253,343.7948,0.0078,343.7390,0.0179,23.8566,0.0495,17.9733,0.0020,0.7700,0.0031,0.3885,0.0004,-20.4143,0.0528,343.7948,0.0078,343.7390,0.0179,23.6620,0.0321,17.4757,0.0018,0.8966,0.0020,0.3885,0.0004,-20.4143,0.0528,343.7948,0.0078,343.7390,0.0179,23.4763,0.0413,17.2774,0.0016,1.0173,0.0028,0.3885,0.0004,-20.4143,0.0528,343.7948,0.0078,343.7390,0.0179,23.2753,0.0683,17.1661,0.0026,1.1480,0.0048,0.3885,0.0004,-20.4143,0.0528
