Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
234,1,1066,66.37509485387507,-64.4484969496396,SER,0.677477027606572,925.2840,0.0018,852.6764,0.0019,2.5373,0.0152,18.6209,0.0031,6.2347,0.0659,0.7152,0.0020,12.1358,0.2470,925.2840,0.0018,852.6764,0.0019,2.8692,0.0102,18.2699,0.0018,6.1686,0.0384,0.7152,0.0020,12.1358,0.2470,925.2840,0.0018,852.6764,0.0019,3.1859,0.0199,17.9706,0.0032,6.1055,0.0524,0.7152,0.0020,12.1358,0.2470,925.2840,0.0018,852.6764,0.0019,3.5287,0.0342,17.9479,0.0050,6.0373,0.0923,0.7152,0.0020,12.1358,0.2470
234,3,2809,66.42993441503693,-64.45507793784977,PSF,0.677477027606572,600.2063,0.0168,762.2676,0.0041,*0.1037*,*0.0138*,18.7109,0.0301,8.5814,0.6298,0.1574,0.0187,-11.0025,0.5463,600.2063,0.0168,762.2676,0.0041,*0.1094*,*0.0107*,19.0187,0.0226,8.3483,0.4911,0.1574,0.0187,-11.0025,0.5463,600.2063,0.0168,762.2676,0.0041,*0.1149*,*0.0204*,19.2740,0.0399,8.1259,0.9368,0.1574,0.0187,-11.0025,0.5463,600.2063,0.0168,762.2676,0.0041,*0.1208*,*0.0339*,19.4284,0.0646,7.8851,1.5591,0.1574,0.0187,-11.0025,0.5463
234,2,1101,66.37589592180791,-64.46185690174991,SER,0.677477027606572,920.8969,0.0030,668.5832,0.0028,12.1740,0.0066,17.0823,0.0005,0.6109,0.0009,0.8526,0.0003,-49.8209,0.1121,920.8969,0.0030,668.5832,0.0028,11.9174,0.0056,16.8662,0.0005,0.7170,0.0007,0.8526,0.0003,-49.8209,0.1121,920.8969,0.0030,668.5832,0.0028,11.6725,0.0094,16.8454,0.0010,0.8182,0.0013,0.8526,0.0003,-49.8209,0.1121,920.8969,0.0030,668.5832,0.0028,11.4074,0.0151,16.7929,0.0014,0.9277,0.0022,0.8526,0.0003,-49.8209,0.1121
234,4,2880,66.431885041347,-64.46400266056607,SER,0.677477027606572,588.7085,0.0039,639.5414,0.0032,7.0719,0.0120,18.4791,0.0013,1.0347,0.0035,0.7746,0.0009,-51.3213,0.1746,588.7085,0.0039,639.5414,0.0032,7.4036,0.0095,18.1923,0.0012,1.0269,0.0019,0.7746,0.0009,-51.3213,0.1746,588.7085,0.0039,639.5414,0.0032,7.7201,0.0166,18.1103,0.0024,1.0195,0.0035,0.7746,0.0009,-51.3213,0.1746,588.7085,0.0039,639.5414,0.0032,8.0628,0.0272,18.0034,0.0034,1.0114,0.0063,0.7746,0.0009,-51.3213,0.1746
234,5,3970,66.46432422712171,-64.4736664545824,SER,0.677477027606572,396.7473,0.0071,506.8367,0.0054,9.4263,0.0438,18.7640,0.0033,1.6831,0.0103,0.6837,0.0015,-66.5348,0.2131,396.7473,0.0071,506.8367,0.0054,9.8340,0.0351,18.4286,0.0027,1.8058,0.0075,0.6837,0.0015,-66.5348,0.2131,396.7473,0.0071,506.8367,0.0054,10.2230,0.0641,18.2776,0.0049,1.9228,0.0130,0.6837,0.0015,-66.5348,0.2131,396.7473,0.0071,506.8367,0.0054,10.6441,0.1053,18.1644,0.0074,2.0495,0.0216,0.6837,0.0015,-66.5348,0.2131
235,4,10060,66.75788923904496,-49.1245573541696,DUP,2.02397369168898,535.3642,0.0012,617.0504,0.0014,27.9568,0.0766,15.7577,0.0014,4.9827,0.0093,0.6726,0.0003,10.1233,0.0391,535.3642,0.0012,617.0504,0.0014,25.6698,0.0494,14.9043,0.0010,4.9662,0.0060,0.6726,0.0003,10.1233,0.0391,535.3642,0.0012,617.0504,0.0014,23.4878,0.0441,14.5619,0.0010,4.9504,0.0058,0.6726,0.0003,10.1233,0.0391,535.3642,0.0012,617.0504,0.0014,21.1257,0.0667,14.3542,0.0016,4.9333,0.0090,0.6726,0.0003,10.1233,0.0391
235,5,8148,66.77262982968402,-49.11473712347369,SER,2.02397369168898,407.1009,0.0016,749.3088,0.0008,14.3443,0.0090,15.5293,0.0004,2.0111,0.0016,0.4783,0.0001,77.0200,0.0130,407.1009,0.0016,749.3088,0.0008,14.4464,0.0055,14.8720,0.0003,1.9171,0.0009,0.4783,0.0001,77.0200,0.0130,407.1009,0.0016,749.3088,0.0008,14.5437,0.0066,14.6780,0.0004,1.8274,0.0009,0.4783,0.0001,77.0200,0.0130,407.1009,0.0016,749.3088,0.0008,14.6492,0.0112,14.4511,0.0005,1.7303,0.0015,0.4783,0.0001,77.0200,0.0130
235,1,6575,66.71578600950266,-49.11614529629508,REX,2.02397369168898,913.7439,0.0042,732.6036,0.0045,11.1824,0.0154,16.9969,0.0012,1.0916,0.0024,0.9483,0.0007,5.4123,0.5946,913.7439,0.0042,732.6036,0.0045,11.0889,0.0101,16.6266,0.0008,1.2309,0.0015,0.9483,0.0007,5.4123,0.5946,913.7439,0.0042,732.6036,0.0045,10.9997,0.0168,16.4760,0.0014,1.3639,0.0026,0.9483,0.0007,5.4123,0.5946,913.7439,0.0042,732.6036,0.0045,10.9031,0.0286,16.3962,0.0022,1.5078,0.0045,0.9483,0.0007,5.4123,0.5946
235,2,6922,66.72834628857257,-49.1176649251292,SER,2.02397369168898,801.1431,0.0159,711.9068,0.0123,13.1183,0.1179,18.6302,0.0068,1.8101,0.0190,0.6933,0.0023,-86.7231,0.3817,801.1431,0.0159,711.9068,0.0123,12.6553,0.0697,18.3628,0.0044,1.8449,0.0112,0.6933,0.0023,-86.7231,0.3817,801.1431,0.0159,711.9068,0.0123,12.2135,0.1160,18.2575,0.0080,1.8781,0.0194,0.6933,0.0023,-86.7231,0.3817,801.1431,0.0159,711.9068,0.0123,11.7353,0.2042,18.2440,0.0138,1.9140,0.0343,0.6933,0.0023,-86.7231,0.3817
235,3,10927,66.73140597687143,-49.12506145178234,SER,2.02397369168898,773.5780,0.0030,610.4316,0.0024,12.5096,0.0367,16.9043,0.0018,2.8768,0.0081,0.6732,0.0007,-66.2668,0.0913,773.5780,0.0030,610.4316,0.0024,13.5065,0.0253,16.5169,0.0012,3.0526,0.0051,0.6732,0.0007,-66.2668,0.0913,773.5780,0.0030,610.4316,0.0024,14.4576,0.0453,16.3004,0.0020,3.2204,0.0075,0.6732,0.0007,-66.2668,0.0913,773.5780,0.0030,610.4316,0.0024,15.4873,0.0767,16.1452,0.0029,3.4020,0.0129,0.6732,0.0007,-66.2668,0.0913
236,1,5222,69.2653149436005,-46.70667876176086,EXP,0.602083668742854,956.8965,0.0033,441.9735,0.0036,11.5986,0.0097,17.3518,0.0008,0.8362,0.0016,0.8937,0.0004,22.5065,0.1947,956.8965,0.0033,441.9735,0.0036,11.3660,0.0062,16.7370,0.0005,0.9328,0.0010,0.8937,0.0004,22.5065,0.1947,956.8965,0.0033,441.9735,0.0036,11.1441,0.0080,16.4769,0.0008,1.0249,0.0013,0.8937,0.0004,22.5065,0.1947,956.8965,0.0033,441.9735,0.0036,10.9039,0.0133,16.3122,0.0010,1.1247,0.0022,0.8937,0.0004,22.5065,0.1947
236,5,6641,69.31889408980804,-46.68418047490785,SER,0.602083668742854,452.2206,0.0025,752.0827,0.0011,26.0685,0.0075,15.7177,0.0003,0.7909,0.0006,0.3984,0.0001,-83.4866,0.0069,452.2206,0.0025,752.0827,0.0011,25.5605,0.0047,15.0089,0.0002,1.0048,0.0004,0.3984,0.0001,-83.4866,0.0069,452.2206,0.0025,752.0827,0.0011,25.0757,0.0062,14.6896,0.0003,1.2089,0.0005,0.3984,0.0001,-83.4866,0.0069,452.2206,0.0025,752.0827,0.0011,24.5509,0.0104,14.4377,0.0003,1.4299,0.0008,0.3984,0.0001,-83.4866,0.0069
236,3,6034,69.29654182797566,-46.6852071748319,PSF,0.602083668742854,663.1166,0.0108,737.5118,0.0139,*0.0677*,*0.0174*,19.3459,0.0563,*13.2997*,*1.7906*,0.6623,0.0269,-80.8808,2.8311,663.1166,0.0108,737.5118,0.0139,*0.0484*,*0.0121*,18.9004,0.0640,*11.4034*,*1.4647*,0.6623,0.0269,-80.8808,2.8311,663.1166,0.0108,737.5118,0.0139,*0.0299*,*0.0098*,18.9588,0.0954,9.5941,1.5516,0.6623,0.0269,-80.8808,2.8311,663.1166,0.0108,737.5118,0.0139,*9.904e-03*,*1.251e-02*,18.7520,0.3926,7.6355,2.0232,0.6623,0.0269,-80.8808,2.8311
236,2,5508,69.27603373592217,-46.6978590063849,SER,0.602083668742854,856.1166,0.0068,563.4205,0.0075,17.7957,0.0333,18.0819,0.0018,0.8174,0.0030,0.5218,0.0005,-42.1183,0.0672,856.1166,0.0068,563.4205,0.0075,17.7556,0.0237,17.4673,0.0013,1.0883,0.0021,0.5218,0.0005,-42.1183,0.0672,856.1166,0.0068,563.4205,0.0075,17.7173,0.0380,17.1759,0.0021,1.3469,0.0034,0.5218,0.0005,-42.1183,0.0672,856.1166,0.0068,563.4205,0.0075,17.6759,0.0628,17.0212,0.0028,1.6267,0.0058,0.5218,0.0005,-42.1183,0.0672
236,4,6490,69.31406448948452,-46.67005421537799,SER,0.602083668742854,498.2743,0.0032,945.9786,0.0039,11.0255,0.0154,17.6558,0.0012,1.1429,0.0028,0.6616,0.0005,39.8896,0.0812,498.2743,0.0032,945.9786,0.0039,10.6155,0.0096,17.3140,0.0008,1.1360,0.0018,0.6616,0.0005,39.8896,0.0812,498.2743,0.0032,945.9786,0.0039,10.2243,0.0126,17.2079,0.0014,1.1293,0.0024,0.6616,0.0005,39.8896,0.0812,498.2743,0.0032,945.9786,0.0039,9.8008,0.0214,17.1175,0.0018,1.1222,0.0040,0.6616,0.0005,39.8896,0.0812
267,4,22301,24.81882682877592,-74.40443167893253,PSF,0.659298772601793,648.1437,0.0036,941.7687,0.0042,*0.1387*,*0.0085*,18.9063,0.0153,*18.6343*,*0.9666*,0.4065,0.0049,-52.0174,0.3035,648.1437,0.0036,941.7687,0.0042,0.7210,0.0127,19.0725,0.0100,*16.6916*,*0.6145*,0.4065,0.0049,-52.0174,0.3035,648.1437,0.0036,941.7687,0.0042,1.2766,0.0228,19.3374,0.0121,*14.8380*,*0.6553*,0.4065,0.0049,-52.0174,0.3035,648.1437,0.0036,941.7687,0.0042,1.8780,0.0349,19.5477,0.0189,*12.8315*,*1.0617*,0.4065,0.0049,-52.0174,0.3035
267,5,23232,24.85063778120402,-74.41789751720329,PSF,0.659298772601793,530.6313,0.0015,756.8153,0.0017,*0.1061*,*0.0034*,17.6438,0.0047,*19.3190*,*0.2698*,0.4087,0.0019,-43.3657,0.1203,530.6313,0.0015,756.8153,0.0017,0.6612,0.0039,17.9112,0.0019,*18.3814*,*0.2043*,0.4087,0.0019,-43.3657,0.1203,530.6313,0.0015,756.8153,0.0017,1.1909,0.0102,18.1633,0.0021,*17.4868*,*0.1763*,0.4087,0.0019,-43.3657,0.1203,530.6313,0.0015,756.8153,0.0017,1.7643,0.0172,18.2054,0.0029,*16.5184*,*0.2010*,0.4087,0.0019,-43.3657,0.1203
267,1,20128,24.74497644893389,-74.42157077316132,PSF,0.659298772601793,920.4969,0.0040,705.9792,0.0031,*0.2381*,*0.0173*,18.3688,0.0008,3.4168,0.2645,0.3186,0.0220,37.1222,0.6395,920.4969,0.0040,705.9792,0.0031,*0.1943*,*0.0306*,18.5879,0.0007,2.7532,0.4761,0.3186,0.0220,37.1222,0.6395,920.4969,0.0040,705.9792,0.0031,*0.1525*,*0.0608*,18.8653,0.0008,2.1200,0.9447,0.3186,0.0220,37.1222,0.6395,920.4969,0.0040,705.9792,0.0031,*0.1073*,*0.0952*,19.0570,0.0017,1.4346,1.4768,0.3186,0.0220,37.1222,0.6395
267,2,21187,24.78162845902336,-74.42382203802315,PSF,0.659298772601793,785.2369,0.0025,675.0535,0.0283,*0.1802*,*0.0156*,18.1800,0.0100,3.5712,0.2775,0.2248,0.0416,83.4586,2.2822,785.2369,0.0025,675.0535,0.0283,*0.1900*,*0.0157*,18.4627,0.0052,2.4145,0.2369,0.2248,0.0416,83.4586,2.2822,785.2369,0.0025,675.0535,0.0283,*0.1994*,*0.0267*,18.7298,0.0019,1.3109,0.3568,0.2248,0.0416,83.4586,2.2822,785.2369,0.0025,675.0535,0.0283,*0.2096*,*0.0416*,18.9217,0.0016,0.1162,0.5520,0.2248,0.0416,83.4586,2.2822
267,3,21426,24.78964792364475,-74.43093393642687,PSF,0.659298772601793,755.5363,0.0019,577.4798,0.0015,*0.1375*,*0.0031*,17.1848,0.0020,6.9598,0.1129,0.4812,0.0035,25.2664,0.2121,755.5363,0.0019,577.4798,0.0015,*0.2620*,*0.0025*,17.5081,0.0010,6.1954,0.0695,0.4812,0.0035,25.2664,0.2121,755.5363,0.0019,577.4798,0.0015,*0.3808*,*0.0041*,17.7412,0.0012,5.4660,0.0874,0.4812,0.0035,25.2664,0.2121,755.5363,0.0019,577.4798,0.0015,0.5095,0.0066,18.1255,0.0017,4.6764,0.1486,0.4812,0.0035,25.2664,0.2121
267,6,23755,24.86689381302547,-74.43932805151752,PSF,0.659298772601793,470.6553,0.0045,462.2408,0.0032,*0.0210*,*0.0281*,18.5481,0.1717,3.0858,0.4592,0.3250,0.0421,-34.4622,1.4979,470.6553,0.0045,462.2408,0.0032,*0.2133*,*0.0274*,18.8523,0.0008,2.1965,0.3441,0.3250,0.0421,-34.4622,1.4979,470.6553,0.0045,462.2408,0.0032,*0.3969*,*0.0335*,19.0922,0.0012,1.3481,0.2579,0.3250,0.0421,-34.4622,1.4979,470.6553,0.0045,462.2408,0.0032,0.5956,0.0445,19.1774,0.0025,0.4297,0.2246,0.3250,0.0421,-34.4622,1.4979
268,2,3862,38.53183772821427,-73.7004812898833,PSF,0.45601049331663,853.3784,0.0127,957.3152,0.0078,*0.2940*,*0.0210*,19.3866,0.0083,6.1841,0.4979,0.3876,0.0188,13.6645,1.0360,853.3784,0.0127,957.3152,0.0078,*0.2085*,*0.0160*,19.6696,0.0145,7.3948,0.6126,0.3876,0.0188,13.6645,1.0360,853.3784,0.0127,957.3152,0.0078,*0.1269*,*0.0166*,19.7623,0.0287,8.5499,0.9047,0.3876,0.0188,13.6645,1.0360,853.3784,0.0127,957.3152,0.0078,*0.0386*,*0.0228*,19.9263,0.1194,9.8004,1.2854,0.3876,0.0188,13.6645,1.0360
268,3,3877,38.53364687337097,-73.70588192076127,PSF,0.45601049331663,846.2166,0.0060,883.1098,0.0064,0.5017,0.0092,18.9224,0.0052,*16.1464*,*0.8172*,0.8859,0.0133,-3.9550,3.5307,846.2166,0.0060,883.1098,0.0064,*0.3649*,*0.0074*,19.1957,0.0046,*15.7160*,*0.7911*,0.8859,0.0133,-3.9550,3.5307,846.2166,0.0060,883.1098,0.0064,*0.2343*,*0.0113*,19.3236,0.0257,*15.3053*,*1.3771*,0.8859,0.0133,-3.9550,3.5307,846.2166,0.0060,883.1098,0.0064,*0.0930*,*0.0177*,19.5990,0.0491,*14.8608*,*2.1712*,0.8859,0.0133,-3.9550,3.5307
268,1,3726,38.51417746433062,-73.72101878797508,PSF,0.45601049331663,920.5097,0.0032,674.7951,0.0039,*0.0294*,*0.0018*,17.6338,0.0130,*13.9379*,*0.2925*,0.4159,0.0037,-68.4087,0.2292,920.5097,0.0032,674.7951,0.0039,0.8053,0.0060,18.0894,0.0013,*10.7055*,*0.1663*,0.4159,0.0037,-68.4087,0.2292,920.5097,0.0032,674.7951,0.0039,1.5456,0.0115,18.5295,0.0027,7.6214,0.1089,0.4159,0.0037,-68.4087,0.2292,920.5097,0.0032,674.7951,0.0039,2.3470,0.0176,18.6730,0.0071,4.2828,0.1954,0.4159,0.0037,-68.4087,0.2292
268,5,4982,38.64918304503394,-73.72781778495035,PSF,0.45601049331663,400.3422,0.0025,582.6865,0.0031,*0.0350*,*0.0027*,18.2490,0.0203,*11.6265*,*0.5326*,0.4893,0.0041,33.3683,0.3047,400.3422,0.0025,582.6865,0.0031,0.8324,0.0082,18.5535,0.0022,*12.6397*,*0.2949*,0.4893,0.0041,33.3683,0.3047,400.3422,0.0025,582.6865,0.0031,1.5931,0.0170,18.6282,0.0026,*13.6064*,*0.2241*,0.4893,0.0041,33.3683,0.3047,400.3422,0.0025,582.6865,0.0031,2.4166,0.0267,18.8020,0.0086,*14.6529*,*0.4202*,0.4893,0.0041,33.3683,0.3047
268,4,4185,38.56561001821922,-73.7322835153886,PSF,0.45601049331663,721.9401,0.0082,520.7183,0.0028,*0.2386*,*0.0069*,17.6779,0.0049,6.4880,0.1701,0.1298,0.0126,13.7656,0.2663,721.9401,0.0082,520.7183,0.0028,*0.1761*,*0.0063*,18.0445,0.0070,6.4579,0.1909,0.1298,0.0126,13.7656,0.2663,721.9401,0.0082,520.7183,0.0028,*0.1165*,*0.0078*,18.2559,0.0149,6.4292,0.2970,0.1298,0.0126,13.7656,0.2663,721.9401,0.0082,520.7183,0.0028,*0.0519*,*0.0107*,18.4395,0.0571,6.3981,0.4397,0.1298,0.0126,13.7656,0.2663
268,6,5064,38.65675729684552,-73.73292766512085,PSF,0.45601049331663,371.1618,0.0066,512.4590,0.0043,*0.0197*,*0.0399*,18.4451,0.8399,2.0752,0.5605,0.1569,0.0095,16.9774,0.3107,371.1618,0.0066,512.4590,0.0043,*0.3752*,*0.0178*,18.9447,0.0035,4.0872,0.2589,0.1569,0.0095,16.9774,0.3107,371.1618,0.0066,512.4590,0.0043,0.7144,0.0110,18.9769,0.0046,6.0069,0.2061,0.1569,0.0095,16.9774,0.3107,371.1618,0.0066,512.4590,0.0043,1.0816,0.0321,19.1275,0.0099,8.0850,0.4984,0.1569,0.0095,16.9774,0.3107
269,6,18158,50.28122061266026,-33.90572373860297,DUP,4.88715738216537,381.7391,0.0014,673.9299,0.0012,185.1317,0.5272,14.8607,0.0011,9.7758,0.0093,0.7383,0.0003,-84.7690,0.0425,381.7391,0.0014,673.9299,0.0012,123.4192,0.3432,14.3983,0.0012,7.7704,0.0076,0.7383,0.0003,-84.7690,0.0425,381.7391,0.0014,673.9299,0.0012,64.5368,0.1745,14.4516,0.0012,5.8570,0.0069,0.7383,0.0003,-84.7690,0.0425,381.7391,0.0014,673.9299,0.0012,0.7968,0.0889,19.6389,0.0228,3.7858,0.0077,0.7383,0.0003,-84.7690,0.0425
269,1,15015,50.22237378454348,-33.89353706874672,SER,4.88715738216537,1052.8425,0.0066,841.2365,0.0090,13.7573,0.0713,18.5641,0.0035,1.8125,0.0110,0.6552,0.0014,-12.2760,0.1925,1052.8425,0.0066,841.2365,0.0090,12.7913,0.0422,18.1533,0.0030,1.8780,0.0059,0.6552,0.0014,-12.2760,0.1925,1052.8425,0.0066,841.2365,0.0090,11.8696,0.0576,18.0013,0.0029,1.9404,0.0095,0.6552,0.0014,-12.2760,0.1925,1052.8425,0.0066,841.2365,0.0090,10.8719,0.1008,17.9606,0.0087,2.0079,0.0173,0.6552,0.0014,-12.2760,0.1925
269,5,17554,50.2660938105619,-33.90201401410077,SER,4.88715738216537,554.6242,0.0024,724.7357,0.0029,12.9796,0.0097,17.2015,0.0007,0.8085,0.0013,0.7901,0.0004,-6.3470,0.0829,554.6242,0.0024,724.7357,0.0029,12.5349,0.0072,16.4664,0.0009,1.2559,0.0011,0.7901,0.0004,-6.3470,0.0829,554.6242,0.0024,724.7357,0.0029,12.1106,0.0109,16.1266,0.0006,1.6827,0.0018,0.7901,0.0004,-6.3470,0.0829,554.6242,0.0024,724.7357,0.0029,11.6514,0.0177,15.9063,0.0015,2.1448,0.0029,0.7901,0.0004,-6.3470,0.0829
269,3,16666,50.25125623143664,-33.90354123982974,SER,4.88715738216537,723.5219,0.0026,704.0121,0.0060,8.7484,0.0096,18.4124,0.0011,0.5840,0.0030,0.2636,0.0003,5.6954,0.0296,723.5219,0.0026,704.0121,0.0060,9.1416,0.0080,18.1703,0.0020,0.6130,0.0018,0.2636,0.0003,5.6954,0.0296,723.5219,0.0026,704.0121,0.0060,9.5167,0.0129,18.0391,0.0013,0.6407,0.0030,0.2636,0.0003,5.6954,0.0296,723.5219,0.0026,704.0121,0.0060,9.9227,0.0204,17.9497,0.0058,0.6707,0.0053,0.2636,0.0003,5.6954,0.0296
269,2,15976,50.23973999107268,-33.9067246811413,SER,4.88715738216537,854.8694,0.0026,659.9261,0.0015,10.6903,0.0152,17.4078,0.0010,1.6373,0.0034,0.6779,0.0005,61.0903,0.0741,854.8694,0.0026,659.9261,0.0015,10.2368,0.0101,16.9664,0.0012,1.8409,0.0024,0.6779,0.0005,61.0903,0.0741,854.8694,0.0026,659.9261,0.0015,9.8041,0.0154,16.7923,0.0010,2.0351,0.0038,0.6779,0.0005,61.0903,0.0741,854.8694,0.0026,659.9261,0.0015,9.3357,0.0260,16.7055,0.0027,2.2453,0.0064,0.6779,0.0005,61.0903,0.0741
269,4,17507,50.26528459743884,-33.91703590317123,PSF,4.88715738216537,563.5887,0.0017,518.3873,0.0014,*0.1175*,*0.0025*,15.9964,0.0034,*16.4761*,*0.1825*,0.4046,0.0010,51.9639,0.0650,563.5887,0.0017,518.3873,0.0014,*0.1586*,*0.0016*,15.4380,0.0018,*15.4651*,*0.1071*,0.4046,0.0010,51.9639,0.0650,563.5887,0.0017,518.3873,0.0014,*0.1977*,*0.0019*,15.2731,0.0016,*14.5005*,*0.1020*,0.4046,0.0010,51.9639,0.0650,563.5887,0.0017,518.3873,0.0014,*0.2401*,*0.0031*,15.2073,0.0027,*13.4563*,*0.1760*,0.4046,0.0010,51.9639,0.0650
270,4,10312,61.54860082846632,-36.9374787358167,SER,0.605800785184517,655.9765,0.0012,585.7523,0.0014,25.1009,0.0513,16.6037,0.0012,2.5472,0.0042,0.7608,0.0003,-5.3792,0.0516,655.9765,0.0012,585.7523,0.0014,31.0539,0.0405,15.6714,0.0007,3.7289,0.0030,0.7608,0.0003,-5.3792,0.0516,655.9765,0.0012,585.7523,0.0014,36.7340,0.0753,15.2520,0.0010,4.8564,0.0048,0.7608,0.0003,-5.3792,0.0516,655.9765,0.0012,585.7523,0.0014,42.8826,0.1247,14.9743,0.0013,6.0770,0.0080,0.7608,0.0003,-5.3792,0.0516
270,5,10626,61.55777105343421,-36.91883347910601,PSF,0.605800785184517,555.0817,0.0136,841.8684,0.0118,*0.2694*,*1.4031*,19.6867,0.0024,1.1661,10.9585,0.6569,0.9969,41.1092,30.2187,555.0817,0.0136,841.8684,0.0118,*0.1850*,*2.8659*,20.0502,0.0043,0.8115,19.1159,0.6569,0.9969,41.1092,30.2187,555.0817,0.0136,841.8684,0.0118,*0.1044*,*5.3655*,20.4079,0.0044,0.4732,35.1331,0.6569,0.9969,41.1092,30.2187,555.0817,0.0136,841.8684,0.0118,*0.0172*,*8.1946*,20.7195,296.5998,0.1069,53.6069,0.6569,0.9969,41.1092,30.2187
270,3,10039,61.5408153022654,-36.92380881162721,SER,0.605800785184517,741.5149,0.0046,773.5641,0.0075,12.5388,0.0355,18.4529,0.0024,1.2430,0.0058,0.5085,0.0008,-23.2198,0.0851,741.5149,0.0046,773.5641,0.0075,11.9283,0.0203,18.0731,0.0015,1.4004,0.0034,0.5085,0.0008,-23.2198,0.0851,741.5149,0.0046,773.5641,0.0075,11.3458,0.0332,17.9524,0.0025,1.5506,0.0059,0.5085,0.0008,-23.2198,0.0851,741.5149,0.0046,773.5641,0.0075,10.7153,0.0591,17.9183,0.0046,1.7132,0.0104,0.5085,0.0008,-23.2198,0.0851
270,2,9650,61.52991180576929,-36.92332255369563,REX,0.605800785184517,863.9300,0.0049,771.6669,0.0028,3.8037,0.0115,19.4837,0.0016,0.7278,0.0124,0.2426,0.0014,-71.3233,0.0847,863.9300,0.0049,771.6669,0.0028,3.8353,0.0051,19.1496,0.0013,0.8013,0.0065,0.2426,0.0014,-71.3233,0.0847,863.9300,0.0049,771.6669,0.0028,3.8654,0.0077,19.0238,0.0019,0.8714,0.0094,0.2426,0.0014,-71.3233,0.0847,863.9300,0.0049,771.6669,0.0028,3.8980,0.0156,18.9631,0.0030,0.9473,0.0175,0.2426,0.0014,-71.3233,0.0847
270,6,451,61.57194280159153,-36.93455781162083,PSF,0.605800785184517,399.5310,0.0019,625.7825,0.0016,*0.4217*,*0.0049*,18.2519,0.0006,3.3533,0.0685,0.5559,0.0033,-27.3119,0.2388,399.5310,0.0019,625.7825,0.0016,*0.4175*,*0.0029*,18.1124,0.0010,5.8521,0.0722,0.5559,0.0033,-27.3119,0.2388,399.5310,0.0019,625.7825,0.0016,*0.4135*,*0.0019*,18.0029,0.0015,8.2363,0.0927,0.5559,0.0033,-27.3119,0.2388,399.5310,0.0019,625.7825,0.0016,*0.4092*,*0.0030*,17.4719,0.0011,*10.8173*,*0.1242*,0.5559,0.0033,-27.3119,0.2388
270,1,9554,61.52707183891137,-36.94244818954368,REX,0.605800785184517,892.5456,0.0019,517.5305,0.0018,8.6787,0.0067,17.6298,0.0008,0.8284,0.0016,0.8996,0.0003,47.5307,0.1724,892.5456,0.0019,517.5305,0.0018,8.6805,0.0039,16.9495,0.0004,0.9469,0.0010,0.8996,0.0003,47.5307,0.1724,892.5456,0.0019,517.5305,0.0018,8.6822,0.0054,16.6486,0.0006,1.0601,0.0013,0.8996,0.0003,47.5307,0.1724,892.5456,0.0019,517.5305,0.0018,8.6841,0.0094,16.4347,0.0010,1.1825,0.0022,0.8996,0.0003,47.5307,0.1724
271,6,5509,72.47271881132448,-73.07555121431152,PSF,2.13999375025007,348.6409,0.0011,593.4772,0.0010,15.6356,0.0352,15.2214,0.0012,4.3735,0.0084,0.9162,0.0003,69.0982,0.1466,348.6409,0.0011,593.4772,0.0010,15.6777,0.0202,14.3193,0.0006,4.8464,0.0048,0.9162,0.0003,69.0982,0.1466,348.6409,0.0011,593.4772,0.0010,15.7180,0.0235,13.9406,0.0007,5.2976,0.0055,0.9162,0.0003,69.0982,0.1466,348.6409,0.0011,593.4772,0.0010,15.7616,0.0416,13.6498,0.0012,5.7860,0.0096,0.9162,0.0003,69.0982,0.1466
271,4,4816,72.39819006470766,-73.05513940680447,PSF,2.13999375025007,644.9265,0.0018,881.5371,0.0019,6.1011,0.0215,16.8730,0.0020,3.5261,0.0148,0.8429,0.0009,-16.1990,0.1961,644.9265,0.0018,881.5371,0.0019,6.4055,0.0130,16.1226,0.0012,3.3344,0.0090,0.8429,0.0009,-16.1990,0.1961,644.9265,0.0018,881.5371,0.0019,6.6960,0.0148,15.8783,0.0013,3.1515,0.0077,0.8429,0.0009,-16.1990,0.1961,644.9265,0.0018,881.5371,0.0019,7.0105,0.0253,15.6159,0.0023,2.9534,0.0126,0.8429,0.0009,-16.1990,0.1961
