Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
1,4,2346,0.1116390025805499,-22.59598038394762,SER,0.444957228535091,892.2833,0.0039,838.5585,0.0041,9.8294,0.0435,18.2560,0.0034,1.7689,0.0117,0.9451,0.0017,24.0265,1.1276,892.2833,0.0039,838.5585,0.0041,9.0826,0.0228,17.6082,0.0018,2.3542,0.0070,0.9451,0.0017,24.0265,1.1276,892.2833,0.0039,838.5585,0.0041,8.3702,0.0367,17.3253,0.0028,2.9126,0.0137,0.9451,0.0017,24.0265,1.1276,892.2833,0.0039,838.5585,0.0041,7.5989,0.0678,17.2215,0.0056,3.5171,0.0241,0.9451,0.0017,24.0265,1.1276
1,3,2068,0.1003956575335607,-22.58890589524607,SER,0.444957228535091,625.5560,0.0053,662.3559,0.0070,13.0738,0.0145,17.5166,0.0011,0.5929,0.0020,0.7279,0.0005,-1.3852,0.0969,625.5560,0.0053,662.3559,0.0070,12.7210,0.0083,16.9496,0.0007,0.7123,0.0010,0.7279,0.0005,-1.3852,0.0969,625.5560,0.0053,662.3559,0.0070,12.3844,0.0121,16.6317,0.0009,0.8263,0.0017,0.7279,0.0005,-1.3852,0.0969,625.5560,0.0053,662.3559,0.0070,12.0200,0.0215,16.4840,0.0019,0.9497,0.0032,0.7279,0.0005,-1.3852,0.0969
1,1,1645,0.079356474601419,-22.57609230832414,SER,0.444957228535091,741.4711,0.0127,676.2068,0.0073,8.3541,0.0228,18.9807,0.0025,0.4985,0.0061,0.4999,0.0010,76.0773,0.1251,741.4711,0.0127,676.2068,0.0073,8.3075,0.0169,18.6522,0.0021,0.6517,0.0035,0.4999,0.0010,76.0773,0.1251,741.4711,0.0127,676.2068,0.0073,8.2629,0.0276,18.4092,0.0031,0.7978,0.0070,0.4999,0.0010,76.0773,0.1251,741.4711,0.0127,676.2068,0.0073,8.2147,0.0452,18.3382,0.0064,0.9559,0.0125,0.4999,0.0010,76.0773,0.1251
1,2,1873,0.0912554639415616,-22.58790183800087,SER,0.444957228535091,482.9522,0.0036,565.0435,0.0049,7.9672,0.0519,18.4698,0.0040,2.7676,0.0227,0.4477,0.0011,35.9730,0.1097,482.9522,0.0036,565.0435,0.0049,7.8358,0.0283,18.1628,0.0022,2.5567,0.0122,0.4477,0.0011,35.9730,0.1097,482.9522,0.0036,565.0435,0.0049,7.7105,0.0412,17.8759,0.0033,2.3555,0.0166,0.4477,0.0011,35.9730,0.1097,482.9522,0.0036,565.0435,0.0049,7.5749,0.0752,17.8600,0.0072,2.1377,0.0306,0.4477,0.0011,35.9730,0.1097
2,1,910,0.3129815262621921,13.11314170389291,SER,2.13987225133761,503.2970,0.0038,741.8474,0.0064,34.5105,0.0196,14.9923,0.0005,1.3016,0.0010,0.5896,0.0002,-19.7645,0.0295,503.2970,0.0038,741.8474,0.0064,34.1450,0.0157,14.4693,0.0004,1.3699,0.0007,0.5896,0.0002,-19.7645,0.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.2970,0.0038,741.8474,0.0064,33.4186,0.0368,14.0924,0.0009,1.5055,0.0017,0.5896,0.0002,-19.7645,0.0295
2,2,4494,0.3331994716833093,13.11123683829803,DUP,2.13987225133761,841.8548,0.0012,719.8106,0.0007,44.2328,0.0215,13.4622,0.0003,3.5631,0.0013,0.5587,0.0001,75.4821,0.0095,841.8548,0.0012,719.8106,0.0007,46.4146,0.0161,12.6362,0.0002,3.8038,0.0010,0.5587,0.0001,75.4821,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.8548,0.0012,719.8106,0.0007,50.7497,0.0335,11.9764,0.0004,4.2819,0.0018,0.5587,0.0001,75.4821,0.0095
2,4,1972,0.3732407814035215,13.09852691955251,SER,2.13987225133761,1111.3452,0.0166,746.5955,0.0141,36.5639,0.0625,16.3771,0.0015,1.1081,0.0026,0.2528,0.0003,49.7993,0.0245,1111.3452,0.0166,746.5955,0.0141,36.2660,0.0488,15.8409,0.0013,1.0998,0.0019,0.2528,0.0003,49.7993,0.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.3452,0.0166,746.5955,0.0141,35.6739,0.1028,15.4709,0.0026,1.0833,0.0042,0.2528,0.0003,49.7993,0.0245
2,3,4495,0.3587273382901289,13.11244513656859,DUP,2.13987225133761,302.4151,0.0581,545.3456,0.0494,95.9395,1.0418,16.6742,0.0073,2.3190,0.0146,0.5189,0.0017,-44.5407,0.2521,302.4151,0.0581,545.3456,0.0494,81.3392,0.6985,16.4273,0.0069,1.9545,0.0117,0.5189,0.0017,-44.5407,0.2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.4151,0.0581,545.3456,0.0494,52.3285,0.8042,16.5689,0.0135,1.2303,0.0195,0.5189,0.0017,-44.5407,0.2521
3,2,6959,2.837759217243158,-53.98101274211389,SER,1.29447802358204,719.5932,0.0055,336.3854,0.0049,7.9612,0.0126,18.1220,0.0015,0.7598,0.0034,0.8608,0.0008,59.8707,0.3274,719.5932,0.0055,336.3854,0.0049,7.7652,0.0083,17.6359,0.0011,0.8373,0.0019,0.8608,0.0008,59.8707,0.3274,719.5932,0.0055,336.3854,0.0049,7.5781,0.0122,17.3781,0.0016,0.9113,0.0031,0.8608,0.0008,59.8707,0.3274,719.5932,0.0055,336.3854,0.0049,7.3757,0.0204,17.2826,0.0027,0.9913,0.0056,0.8608,0.0008,59.8707,0.3274
3,3,7086,2.842623280146343,-53.953910753132,SER,1.29447802358204,601.2763,0.0035,1023.7382,0.0044,36.2660,0.0217,15.4040,0.0005,0.9882,0.0009,0.7673,0.0002,11.9182,0.0501,601.2763,0.0035,1023.7382,0.0044,39.4389,0.0252,14.7606,0.0005,1.5277,0.0010,0.7673,0.0002,11.9182,0.0501,601.2763,0.0035,1023.7382,0.0044,42.4663,0.0458,14.4776,0.0008,2.0424,0.0017,0.7673,0.0002,11.9182,0.0501,601.2763,0.0035,1023.7382,0.0044,45.7435,0.0716,14.2780,0.0011,2.5997,0.0027,0.7673,0.0002,11.9182,0.0501
3,1,6881,2.834674521202194,-53.95652455274381,SER,1.29447802358204,680.4556,0.0167,708.8590,0.0104,12.9987,0.0366,18.9372,0.0026,0.6455,0.0055,0.3197,0.0007,58.2417,0.0745,680.4556,0.0167,708.8590,0.0104,12.6179,0.0328,18.6544,0.0029,0.8063,0.0043,0.3197,0.0007,58.2417,0.0745,680.4556,0.0167,708.8590,0.0104,12.2546,0.0548,18.4659,0.0044,0.9598,0.0083,0.3197,0.0007,58.2417,0.0745,680.4556,0.0167,708.8590,0.0104,11.8613,0.0866,18.4384,0.0070,1.1259,0.0138,0.3197,0.0007,58.2417,0.0745
3,4,7291,2.852407391719842,-53.9310223008958,SER,1.29447802358204,744.7630,0.0056,672.8753,0.0095,6.0261,0.0303,19.3526,0.0036,1.2663,0.0133,0.4208,0.0016,14.8871,0.1435,744.7630,0.0056,672.8753,0.0095,6.2935,0.0223,18.9136,0.0030,1.2493,0.0083,0.4208,0.0016,14.8871,0.1435,744.7630,0.0056,672.8753,0.0095,6.5486,0.0355,18.7400,0.0046,1.2331,0.0115,0.4208,0.0016,14.8871,0.1435,744.7630,0.0056,672.8753,0.0095,6.8247,0.0579,18.6070,0.0075,1.2155,0.0197,0.4208,0.0016,14.8871,0.1435
4,2,17512,3.317294205529374,-41.59553902475118,SER,1.30684526430725,793.9145,0.0010,468.6414,0.0009,5.5473,0.0026,17.7319,0.0003,1.0995,0.0012,0.7484,0.0003,-55.8265,0.0532,793.9145,0.0010,468.6414,0.0009,5.6015,0.0023,17.1360,0.0005,1.2034,0.0009,0.7484,0.0003,-55.8265,0.0532,793.9145,0.0010,468.6414,0.0009,5.6533,0.0036,16.7647,0.0005,1.3025,0.0015,0.7484,0.0003,-55.8265,0.0532,793.9145,0.0010,468.6414,0.0009,5.7092,0.0056,16.6122,0.0009,1.4098,0.0024,0.7484,0.0003,-55.8265,0.0532
4,1,17326,3.313891910541071,-41.5710804008087,SER,1.30684526430725,829.0746,0.0023,805.3871,0.0032,12.2104,0.0058,17.5160,0.0004,0.6941,0.0007,0.6992,0.0002,-21.6767,0.0441,829.0746,0.0023,805.3871,0.0032,12.5959,0.0069,16.9155,0.0007,0.8666,0.0007,0.6992,0.0002,-21.6767,0.0441,829.0746,0.0023,805.3871,0.0032,12.9637,0.0118,16.6502,0.0008,1.0313,0.0014,0.6992,0.0002,-21.6767,0.0441,829.0746,0.0023,805.3871,0.0032,13.3619,0.0181,16.4612,0.0014,1.2095,0.0022,0.6992,0.0002,-21.6767,0.0441
4,3,18027,3.326564792257373,-41.57320966202985,PSF,1.30684526430725,698.7430,0.0003,776.2057,0.0003,0.6682,0.0015,16.6221,0.0001,0.0990,0.0079,0.7806,0.0009,89.8981,0.1060,698.7430,0.0003,776.2057,0.0003,1.0573,0.0019,15.4314,0.0002,0.6232,0.0052,0.7806,0.0009,89.8981,0.1060,698.7430,0.0003,776.2057,0.0003,1.4286,0.0030,15.0463,0.0006,1.1234,0.0047,0.7806,0.0009,89.8981,0.1060,698.7430,0.0003,776.2057,0.0003,1.8305,0.0045,15.2528,0.0010,1.6649,0.0070,0.7806,0.0009,89.8981,0.1060
4,4,1689,3.352839182931342,-41.57841924348008,SER,1.30684526430725,428.5307,0.0027,704.5942,0.0012,12.9505,0.0059,17.5684,0.0004,0.9273,0.0010,0.3653,0.0001,85.1644,0.0135,428.5307,0.0027,704.5942,0.0012,11.9111,0.0042,16.9613,0.0005,1.0067,0.0007,0.3653,0.0001,85.1644,0.0135,428.5307,0.0027,704.5942,0.0012,10.9193,0.0059,16.7129,0.0005,1.0825,0.0012,0.3653,0.0001,85.1644,0.0135,428.5307,0.0027,704.5942,0.0012,9.8457,0.0095,16.5513,0.0009,1.1646,0.0020,0.3653,0.0001,85.1644,0.0135
5,2,392,3.532034727735171,-22.56296366463138,SER,0.391049827136941,382.0234,0.1317,564.4541,0.1663,36.4256,0.5589,18.5819,0.0138,0.8543,0.0179,0.7650,0.0052,15.1649,1.2726,382.0234,0.1317,564.4541,0.1663,35.2611,0.3038,18.3334,0.0093,0.9208,0.0087,0.7650,0.0052,15.1649,1.2726,382.0234,0.1317,564.4541,0.1663,34.1499,0.4612,18.2544,0.0121,0.9842,0.0151,0.7650,0.0052,15.1649,1.2726,382.0234,0.1317,564.4541,0.1663,32.9470,0.8406,18.2725,0.0343,1.0529,0.0285,0.7650,0.0052,15.1649,1.2726
5,1,5048,3.517442363826179,-22.55279722870329,DUP,0.391049827136941,943.3672,0.0039,843.8194,0.0026,14.5239,0.0796,17.9612,0.0040,2.1413,0.0144,0.3550,0.0004,56.6896,0.0473,943.3672,0.0039,843.8194,0.0026,13.5065,0.0440,17.1633,0.0020,2.5875,0.0078,0.3550,0.0004,56.6896,0.0473,943.3672,0.0039,843.8194,0.0026,12.5358,0.0544,16.7986,0.0025,3.0133,0.0120,0.3550,0.0004,56.6896,0.0473,943.3672,0.0039,843.8194,0.0026,11.4850,0.0990,16.5885,0.0051,3.4741,0.0219,0.3550,0.0004,56.6896,0.0473
5,4,959,3.561644529803487,-22.5731813192512,EXP,0.391049827136941,758.1202,0.0017,703.9702,0.0021,5.9615,0.0130,17.4077,0.0015,1.7597,0.0057,0.7262,0.0007,37.3174,0.1095,758.1202,0.0017,703.9702,0.0021,6.3079,0.0071,17.0478,0.0009,1.7214,0.0029,0.7262,0.0007,37.3174,0.1095,758.1202,0.0017,703.9702,0.0021,6.6385,0.0104,16.9072,0.0010,1.6849,0.0038,0.7262,0.0007,37.3174,0.1095,758.1202,0.0017,703.9702,0.0021,6.9963,0.0190,16.7514,0.0025,1.6453,0.0072,0.7262,0.0007,37.3174,0.1095
5,3,510,3.538734996155598,-22.56840235617855,SER,0.391049827136941,671.9391,0.0412,629.2160,0.0692,15.2296,0.1667,19.3510,0.0102,0.6763,0.0147,0.5202,0.0036,28.7614,0.4362,671.9391,0.0412,629.2160,0.0692,16.3987,0.1242,19.1112,0.0078,0.7014,0.0083,0.5202,0.0036,28.7614,0.4362,671.9391,0.0412,629.2160,0.0692,17.5142,0.1887,19.0710,0.0112,0.7254,0.0149,0.5202,0.0036,28.7614,0.4362,671.9391,0.0412,629.2160,0.0692,18.7217,0.3045,18.9221,0.0303,0.7513,0.0268,0.5202,0.0036,28.7614,0.4362
10,4,1405,5.687584604767833,-20.58857817827894,SER,0.525723884676834,461.7714,0.0060,531.2494,0.0038,24.9659,0.0200,16.0163,0.0007,0.8662,0.0012,0.5881,0.0002,-63.4368,0.0361,461.7714,0.0060,531.2494,0.0038,24.0913,0.0136,15.5266,0.0006,1.0386,0.0008,0.5881,0.0002,-63.4368,0.0361,461.7714,0.0060,531.2494,0.0038,23.2569,0.0221,15.3482,0.0008,1.2031,0.0014,0.5881,0.0002,-63.4368,0.0361,461.7714,0.0060,531.2494,0.0038,22.3536,0.0371,15.2098,0.0017,1.3812,0.0024,0.5881,0.0002,-63.4368,0.0361
10,1,867,5.653417994681938,-20.57092018426899,REX,0.525723884676834,752.8277,0.0154,853.8283,0.0101,*0.1570*,*0.0263*,18.9209,0.0227,7.7130,1.0338,0.6349,0.0328,-2.5125,3.2439,752.8277,0.0154,853.8283,0.0101,*0.1360*,*0.0292*,19.0558,0.0207,5.1661,0.9901,0.6349,0.0328,-2.5125,3.2439,752.8277,0.0154,853.8283,0.0101,*0.1160*,*0.0585*,18.4895,0.0217,2.7360,1.9078,0.6349,0.0328,-2.5125,3.2439,752.8277,0.0154,853.8283,0.0101,*0.0943*,*0.0941*,18.9029,1.3161,0.1055,3.0885,0.6349,0.0328,-2.5125,3.2439
10,3,1197,5.674201525891037,-20.58429908579907,SER,0.525723884676834,900.6646,0.0056,773.6568,0.0049,5.1648,0.0106,18.4135,0.0018,0.7873,0.0055,0.8313,0.0013,85.1689,0.4060,900.6646,0.0056,773.6568,0.0049,4.7051,0.0068,17.9617,0.0014,0.9068,0.0037,0.8313,0.0013,85.1689,0.4060,900.6646,0.0056,773.6568,0.0049,4.2665,0.0103,17.6614,0.0022,1.0208,0.0075,0.8313,0.0013,85.1689,0.4060,900.6646,0.0056,773.6568,0.0049,3.7916,0.0175,17.7215,0.0045,1.1443,0.0128,0.8313,0.0013,85.1689,0.4060
10,2,1075,5.664910633864245,-20.56507807547415,PSF,0.525723884676834,633.1362,0.0119,589.5133,0.0102,18.3102,0.1213,17.7928,0.0048,1.7285,0.0120,0.8187,0.0023,46.6907,0.5245,633.1362,0.0119,589.5133,0.0102,18.1247,0.0925,17.4931,0.0041,1.8452,0.0092,0.8187,0.0023,46.6907,0.5245,633.1362,0.0119,589.5133,0.0102,17.9478,0.1664,17.4308,0.0069,1.9566,0.0173,0.8187,0.0023,46.6907,0.5245,633.1362,0.0119,589.5133,0.0102,17.7562,0.2757,17.3298,0.0133,2.0773,0.0288,0.8187,0.0023,46.6907,0.5245
11,1,2437,7.791397378063242,-25.49810943981049,SER,0.793984205952446,835.2198,0.0008,754.6284,0.0009,12.2526,0.0080,16.6559,0.0005,1.2669,0.0016,0.7327,0.0003,47.2542,0.0414,835.2198,0.0008,754.6284,0.0009,13.3155,0.0122,16.0318,0.0006,2.8540,0.0026,0.7327,0.0003,47.2542,0.0414,835.2198,0.0008,754.6284,0.0009,14.3296,0.0234,15.6575,0.0009,4.3682,0.0050,0.7327,0.0003,47.2542,0.0414,835.2198,0.0008,754.6284,0.0009,15.4274,0.0365,15.4725,0.0011,6.0074,0.0078,0.7327,0.0003,47.2542,0.0414
11,2,2733,7.797374162347395,-25.49057113235629,SER,0.793984205952446,639.2126,0.0032,684.5926,0.0043,5.7992,0.0166,19.0341,0.0020,1.3785,0.0071,0.5659,0.0011,31.9608,0.1224,639.2126,0.0032,684.5926,0.0043,6.1961,0.0119,18.7227,0.0016,1.3570,0.0043,0.5659,0.0011,31.9608,0.1224,639.2126,0.0032,684.5926,0.0043,6.5748,0.0203,18.5279,0.0027,1.3365,0.0062,0.5659,0.0011,31.9608,0.1224,639.2126,0.0032,684.5926,0.0043,6.9848,0.0338,18.4416,0.0044,1.3143,0.0108,0.5659,0.0011,31.9608,0.1224
11,3,3555,7.813302782643212,-25.49549183147387,PSF,0.793984205952446,360.8140,0.0046,654.9898,0.0048,10.6044,0.0285,18.3963,0.0021,1.2823,0.0051,0.9253,0.0012,-34.7373,0.7031,360.8140,0.0046,654.9898,0.0048,10.5037,0.0224,18.0898,0.0018,1.5101,0.0039,0.9253,0.0012,-34.7373,0.7031,360.8140,0.0046,654.9898,0.0048,10.4077,0.0402,17.9069,0.0032,1.7275,0.0074,0.9253,0.0012,-34.7373,0.7031,360.8140,0.0046,654.9898,0.0048,10.3038,0.0661,17.8755,0.0052,1.9628,0.0122,0.9253,0.0012,-34.7373,0.7031
11,4,4577,7.835637111264248,-25.4978180009287,REX,0.793984205952446,909.4852,0.0029,651.1711,0.0049,8.7669,0.0095,18.6247,0.0010,0.5922,0.0029,0.3492,0.0003,-31.1318,0.0333,909.4852,0.0029,651.1711,0.0049,8.7202,0.0062,18.2842,0.0008,0.6370,0.0015,0.3492,0.0003,-31.1318,0.0333,909.4852,0.0029,651.1711,0.0049,8.6756,0.0098,18.0376,0.0013,0.6797,0.0025,0.3492,0.0003,-31.1318,0.0333,909.4852,0.0029,651.1711,0.0049,8.6274,0.0167,17.9733,0.0021,0.7259,0.0046,0.3492,0.0003,-31.1318,0.0333
13,1,7646,9.238683763702836,-63.44049451525331,SER,0.61733196449811,745.3997,0.0014,637.1529,0.0025,20.8522,0.0118,16.6378,0.0005,0.8748,0.0010,0.4876,0.0001,-21.2823,0.0170,745.3997,0.0014,637.1529,0.0025,20.7105,0.0092,15.9644,0.0004,1.3764,0.0008,0.4876,0.0001,-21.2823,0.0170,745.3997,0.0014,637.1529,0.0025,20.5753,0.0151,15.6653,0.0005,1.8550,0.0014,0.4876,0.0001,-21.2823,0.0170,745.3997,0.0014,637.1529,0.0025,20.4289,0.0245,15.4706,0.0008,2.3731,0.0023,0.4876,0.0001,-21.2823,0.0170
13,3,8895,9.295400900782896,-63.43775771911234,REX,0.61733196449811,959.0842,0.0006,689.4182,0.0011,13.7446,0.0054,16.2518,0.0003,1.2138,0.0010,0.4201,0.0001,29.3864,0.0076,959.0842,0.0006,689.4182,0.0011,13.5688,0.0034,15.4271,0.0002,1.4004,0.0006,0.4201,0.0001,29.3864,0.0076,959.0842,0.0006,689.4182,0.0011,13.4010,0.0039,15.0727,0.0002,1.5784,0.0007,0.4201,0.0001,29.3864,0.0076,959.0842,0.0006,689.4182,0.0011,13.2195,0.0066,14.8012,0.0003,1.7710,0.0012,0.4201,0.0001,29.3864,0.0076
13,2,12558,9.27354954962033,-63.44431133176228,DUP,0.61733196449811,610.8377,0.0053,727.5251,0.0052,*0.4364*,*0.0206*,19.7063,0.0217,*17.4334*,*1.2749*,0.8145,0.0081,-10.3431,1.5012,610.8377,0.0053,727.5251,0.0052,0.6821,0.0120,18.9923,0.0147,*16.0336*,*0.7441*,0.8145,0.0081,-10.3431,1.5012,610.8377,0.0053,727.5251,0.0052,0.9165,0.0148,18.6738,0.0128,*14.6979*,*0.5148*,0.8145,0.0081,-10.3431,1.5012,610.8377,0.0053,727.5251,0.0052,1.1703,0.0259,18.2998,0.0197,*13.2521*,*0.8721*,0.8145,0.0081,-10.3431,1.5012
13,4,9574,9.324959678182235,-63.44024534613383,REX,0.61733196449811,429.4963,0.0016,693.2361,0.0015,4.5703,0.0055,18.0264,0.0009,1.4058,0.0039,0.9278,0.0007,60.4456,0.3820,429.4963,0.0016,693.2361,0.0015,4.7439,0.0033,17.4239,0.0006,1.4402,0.0025,0.9278,0.0007,60.4456,0.3820,429.4963,0.0016,693.2361,0.0015,4.9094,0.0045,17.2007,0.0007,1.4730,0.0027,0.9278,0.0007,60.4456,0.3820,429.4963,0.0016,693.2361,0.0015,5.0886,0.0077,17.0136,0.0012,1.5085,0.0044,0.9278,0.0007,60.4456,0.3820
14,2,1593,9.421045190534482,-9.05643554421165,SER,0.534268261272064,854.2617,0.0046,822.1948,0.0044,13.1023,0.0141,17.1853,0.0010,0.9640,0.0018,0.9456,0.0006,73.2998,0.4664,854.2617,0.0046,822.1948,0.0044,12.7876,0.0096,16.5841,0.0007,1.0310,0.0012,0.9456,0.0006,73.2998,0.4664,854.2617,0.0046,822.1948,0.0044,12.4872,0.0111,16.3156,0.0010,1.0949,0.0015,0.9456,0.0006,73.2998,0.4664,854.2617,0.0046,822.1948,0.0044,12.1622,0.0176,16.1553,0.0011,1.1641,0.0024,0.9456,0.0006,73.2998,0.4664
14,1,1410,9.413276734868823,-9.046817280354563,REX,0.534268261272064,748.7310,0.0059,689.9295,0.0027,19.4430,0.0301,17.6923,0.0013,1.1275,0.0034,0.2265,0.0002,-66.0488,0.0201,748.7310,0.0059,689.9295,0.0027,18.2468,0.0195,17.0012,0.0010,1.4602,0.0023,0.2265,0.0002,-66.0488,0.0201,748.7310,0.0059,689.9295,0.0027,17.1054,0.0251,16.7361,0.0013,1.7776,0.0036,0.2265,0.0002,-66.0488,0.0201,748.7310,0.0059,689.9295,0.0027,15.8699,0.0415,16.4942,0.0017,2.1212,0.0061,0.2265,0.0002,-66.0488,0.0201
14,3,1863,9.43272662799252,-9.065429631438676,SER,0.534268261272064,552.3813,0.0111,653.8098,0.0069,16.4312,0.0523,17.9535,0.0025,1.3086,0.0055,0.5405,0.0009,86.2736,0.1056,552.3813,0.0111,653.8098,0.0069,16.5870,0.0468,17.5434,0.0025,1.5167,0.0048,0.5405,0.0009,86.2736,0.1056,552.3813,0.0111,653.8098,0.0069,16.7357,0.0753,17.4101,0.0039,1.7153,0.0082,0.5405,0.0009,86.2736,0.1056,552.3813,0.0111,653.8098,0.0069,16.8966,0.1177,17.3010,0.0052,1.9302,0.0130,0.5405,0.0009,86.2736,0.1056
14,4,1927,9.435477271748589,-9.059062043858258,SER,0.534268261272064,590.2579,0.0062,566.3903,0.0075,13.4100,0.0273,17.7950,0.0018,1.0977,0.0034,0.7968,0.0010,-27.5958,0.2250,590.2579,0.0062,566.3903,0.0075,13.1060,0.0211,17.3671,0.0017,1.1970,0.0026,0.7968,0.0010,-27.5958,0.2250,590.2579,0.0062,566.3903,0.0075,12.8160,0.0316,17.2510,0.0026,1.2918,0.0042,0.7968,0.0010,-27.5958,0.2250,590.2579,0.0062,566.3903,0.0075,12.5020,0.0502,17.1946,0.0034,1.3944,0.0068,0.7968,0.0010,-27.5958,0.2250
15,2,4449,9.470305793977646,-25.09069800998324,PSF,1.16536837455086,580.2120,0.0010,657.4787,0.0009,43.4482,0.0592,14.6754,0.0008,3.9751,0.0035,0.8727,0.0002,59.0895,0.0536,580.2120,0.0010,657.4787,0.0009,41.8109,0.0356,13.8035,0.0005,4.0049,0.0021,0.8727,0.0002,59.0895,0.0536,580.2120,0.0010,657.4787,0.0009,40.2487,0.0332,13.4289,0.0005,4.0333,0.0020,0.8727,0.0002,59.0895,0.0536,580.2120,0.0010,657.4787,0.0009,38.5576,0.0557,13.1713,0.0008,4.0641,0.0033,0.8727,0.0002,59.0895,0.0536
15,1,4432,9.46964856140158,-25.06268643212763,SER,1.16536837455086,496.1778,0.0029,871.0896,0.0033,13.8921,0.0113,16.8619,0.0008,0.9015,0.0015,0.8239,0.0004,-7.7824,0.0952,496.1778,0.0029,871.0896,0.0033,13.7755,0.0064,16.1327,0.0005,1.1440,0.0009,0.8239,0.0004,-7.7824,0.0952,496.1778,0.0029,871.0896,0.0033,13.6642,0.0096,15.8004,0.0006,1.3753,0.0013,0.8239,0.0004,-7.7824,0.0952,496.1778,0.0029,871.0896,0.0033,13.5437,0.0171,15.5817,0.0010,1.6257,0.0023,0.8239,0.0004,-7.7824,0.0952
15,3,5247,9.490176731544569,-25.07375695424441,DEV,1.16536837455086,835.6181,0.0097,809.4014,0.0051,8.4609,0.0217,18.6191,0.0020,0.9334,0.0068,0.4044,0.0008,79.9151,0.0818,835.6181,0.0097,809.4014,0.0051,8.6712,0.0164,18.3652,0.0019,0.9626,0.0036,0.4044,0.0008,79.9151,0.0818,835.6181,0.0097,809.4014,0.0051,8.8718,0.0275,18.3056,0.0030,0.9904,0.0060,0.4044,0.0008,79.9151,0.0818,835.6181,0.0097,809.4014,0.0051,9.0889,0.0451,18.2431,0.0049,1.0206,0.0110,0.4044,0.0008,79.9151,0.0818
15,4,5507,9.496903749885028,-25.05817536248398,SER,1.16536837455086,827.3068,0.0041,424.5391,0.0039,0.5802,0.0079,18.4673,0.0016,4.2757,0.1457,0.8227,0.0089,-18.6587,1.5928,827.3068,0.0041,424.5391,0.0039,*0.4312*,*0.0062*,18.3493,0.0039,6.2048,0.1969,0.8227,0.0089,-18.6587,1.5928,827.3068,0.0041,424.5391,0.0039,*0.2891*,*0.0065*,18.2423,0.0064,8.0454,0.3376,0.8227,0.0089,-18.6587,1.5928,827.3068,0.0041,424.5391,0.0039,*0.1352*,*0.0087*,18.2913,0.0103,*10.0379*,*0.5096*,0.8227,0.0089,-18.6587,1.5928
16,1,8257,11.98475234468605,-63.15271598449009,SER,0.647527884111213,833.2977,0.0027,689.4403,0.0031,11.4528,0.0111,17.4213,0.0009,0.8769,0.0018,0.8176,0.0004,23.4027,0.1015,833.2977,0.0027,689.4403,0.0031,11.1095,0.0074,16.8440,0.0006,0.9645,0.0012,0.8176,0.0004,23.4027,0.1015,833.2977,0.0027,689.4403,0.0031,10.7819,0.0080,16.5079,0.0006,1.0481,0.0013,0.8176,0.0004,23.4027,0.1015,833.2977,0.0027,689.4403,0.0031,10.4273,0.0124,16.3747,0.0010,1.1386,0.0021,0.8176,0.0004,23.4027,0.1015
16,3,8629,12.00294737230044,-63.13376969298704,SER,0.647527884111213,455.8379,0.0036,607.1158,0.0038,12.7563,0.0133,17.6898,0.0011,0.7492,0.0017,0.8358,0.0005,-45.2834,0.1505,455.8379,0.0036,607.1158,0.0038,12.7991,0.0080,17.1602,0.0007,0.9050,0.0011,0.8358,0.0005,-45.2834,0.1505,455.8379,0.0036,607.1158,0.0038,12.8400,0.0116,16.9068,0.0009,1.0537,0.0015,0.8358,0.0005,-45.2834,0.1505,455.8379,0.0036,607.1158,0.0038,12.8842,0.0202,16.7778,0.0014,1.2147,0.0027,0.8358,0.0005,-45.2834,0.1505
16,2,8590,12.00123945421535,-63.16669403271604,SER,0.647527884111213,729.5630,0.0010,508.5524,0.0010,5.2128,0.0397,17.5958,0.0026,*10.1849*,*0.0505*,0.8534,0.0011,33.3537,0.2167,729.5630,0.0010,508.5524,0.0010,12.9146,0.1027,16.8100,0.0029,*10.5505*,*0.0412*,0.8534,0.0011,33.3537,0.2167,729.5630,0.0010,508.5524,0.0010,20.2632,0.1804,16.3963,0.0032,*10.8994*,*0.0389*,0.8534,0.0011,33.3537,0.2167,729.5630,0.0010,508.5524,0.0010,28.2180,0.2667,16.1550,0.0033,*11.2770*,*0.0448*,0.8534,0.0011,33.3537,0.2167
